日期,代號,名稱,產業,事件,原因,收盤,RS,底部序,在榜天數,樞紐,報酬20D,基準20D,報酬60D,基準60D,報酬120D,基準120D,報酬180D,基準180D,次日開盤,跳空%,報酬20D開,基準20D開,報酬60D開,基準60D開,報酬120D開,基準120D開,報酬180D開,基準180D開,月
2026-01-02,3624,光頡,電子零組件業,觸發,等待後觸發,63.67,91.0,2.0,10,55.14,-11.1,0.0,-22.8,-0.8,107.9,3.2,,,63.7,0.0,-11.1,0.0,-22.8,-0.8,107.9,3.2,,,2026-01
2026-01-02,2337,旺宏,半導體業,觸發,等待後觸發,43.35,91.0,2.0,11,39.8,114.1,0.0,236.8,-0.8,220.6,3.2,,,47.6,9.9,94.8,0.0,206.4,-0.8,191.7,3.2,,,2026-01
2026-01-02,2485,兆赫,通信網路業,移出,離高點太遠,25.55,93.0,,25,,,,,,,,,,,,,,,,,,,,2026-01
2026-01-02,1519,華城,電機機械,移出,掉出掃描母體,684.73,73.0,,23,,,,,,,,,,,,,,,,,,,,2026-01
2026-01-02,8088,品安,半導體業,移出,掉出掃描母體,45.13,70.0,,3,,,,,,,,,,,,,,,,,,,,2026-01
2026-01-05,1717,長興,化學工業,進榜,觸發,45.39,82.0,3.0,0,,23.9,-0.2,75.1,0.0,69.0,3.9,,,48.8,7.6,15.1,-0.3,62.7,0.1,57.1,4.0,,,2026-01
2026-01-05,1717,長興,化學工業,觸發,進榜即觸發,45.39,82.0,3.0,0,45.39,23.9,-0.2,75.1,0.0,69.0,3.9,,,48.8,7.6,15.1,-0.3,62.7,0.1,57.1,4.0,,,2026-01
2026-01-05,2327,國巨*,電子工業,進榜,準備,242.26,87.0,2.0,0,,5.7,-0.2,24.4,0.0,267.8,3.9,,,246.2,1.6,4.0,-0.3,22.4,0.1,261.9,4.0,,,2026-01
2026-01-05,3189,景碩,半導體業,進榜,準備,160.53,87.0,3.0,0,,48.9,-0.2,127.9,0.0,370.3,3.9,,,160.0,-0.3,49.4,-0.3,128.6,0.1,371.7,4.0,,,2026-01
2026-01-05,6239,力成,半導體業,進榜,準備,197.61,77.0,2.0,0,,21.3,-0.2,8.4,0.0,57.8,3.9,,,195.2,-1.2,22.9,-0.3,9.8,0.1,59.8,4.0,,,2026-01
2026-01-05,2330,台積電,半導體業,進榜,準備,1660.14,75.0,2.0,0,,5.7,-0.2,19.6,0.0,48.5,3.9,,,1635.3,-1.5,7.3,-0.3,21.4,0.1,50.7,4.0,,,2026-01
2026-01-05,6196,帆宣,其他電子業,進榜,準備,276.17,70.0,3.0,0,,-0.7,-0.2,14.7,0.0,97.7,3.9,,,281.1,1.8,-2.5,-0.3,12.7,0.1,94.2,4.0,,,2026-01
2026-01-05,6163,華電網,通信網路業,移出,離高點太遠,52.4,97.0,,38,,,,,,,,,,,,,,,,,,,,2026-01
2026-01-05,6426,統新,通信網路業,移出,掉出掃描母體,100.5,70.0,,13,,,,,,,,,,,,,,,,,,,,2026-01
2026-01-05,4977,眾達-KY,電子工業,移出,掉出掃描母體,133.17,71.0,,12,,,,,,,,,,,,,,,,,,,,2026-01
2026-01-05,5340,建榮,電子零組件業,移出,突破失敗,63.88,75.0,,7,,,,,,,,,,,,,,,,,,,,2026-01
2026-01-05,6257,矽格,半導體業,移出,掉出掃描母體,115.18,72.0,,6,,,,,,,,,,,,,,,,,,,,2026-01
2026-01-06,8042,金山電,電子零組件業,進榜,準備,61.93,91.0,3.0,0,,-12.0,0.0,4.0,0.0,187.4,3.6,,,63.7,2.9,-14.5,-0.3,1.1,0.3,179.4,3.7,,,2026-01
2026-01-06,8112,至上,電子工業,進榜,準備,74.16,86.0,2.0,0,,-10.2,0.0,4.7,0.0,14.6,3.6,,,75.4,1.7,-11.6,-0.3,3.0,0.3,12.8,3.7,,,2026-01
2026-01-06,6485,點序,半導體業,進榜,準備,92.13,83.0,3.0,0,,1.6,0.0,-15.1,0.0,-17.2,3.6,,,98.1,6.5,-4.6,-0.3,-20.2,0.3,-22.3,3.7,,,2026-01
2026-01-06,2408,南亞科,半導體業,觸發,等待後觸發,227.77,100.0,2.0,20,168.96,21.4,0.0,-3.7,0.0,91.2,3.6,,,241.2,5.9,14.7,-0.3,-9.1,0.3,80.5,3.7,,,2026-01
2026-01-06,2308,台達電,電子工業,觸發,等待後觸發,1044.54,89.0,3.0,4,999.77,15.7,0.0,66.7,0.0,80.0,3.6,,,1074.4,2.9,12.5,-0.3,62.0,0.3,75.0,3.7,,,2026-01
2026-01-06,2330,台積電,半導體業,觸發,等待後觸發,1694.93,73.0,2.0,1,1684.99,5.6,0.0,20.9,0.0,42.5,3.6,,,1655.2,-2.3,8.1,-0.3,23.8,0.3,45.9,3.7,,,2026-01
2026-01-06,5274,信驊,半導體業,移出,掉出掃描母體,6429.44,72.0,,61,,,,,,,,,,,,,,,,,,,,2026-01
2026-01-06,8074,鉅橡,電子零組件業,移出,離高點太遠,44.99,93.0,,42,,,,,,,,,,,,,,,,,,,,2026-01
2026-01-06,5386,青雲,電腦及週邊設備業,移出,掉出掃描母體,59.63,74.0,,6,,,,,,,,,,,,,,,,,,,,2026-01
2026-01-06,3363,上詮,通信網路業,移出,掉出掃描母體,434.13,75.0,,6,,,,,,,,,,,,,,,,,,,,2026-01
2026-01-07,1303,南亞,塑膠工業,進榜,觸發,64.39,93.0,2.0,0,,19.9,0.0,36.8,0.0,209.8,3.0,,,65.9,2.3,17.2,0.0,33.7,0.2,202.8,2.9,,,2026-01
2026-01-07,1303,南亞,塑膠工業,觸發,進榜即觸發,64.39,93.0,2.0,0,64.39,19.9,0.0,36.8,0.0,209.8,3.0,,,65.9,2.3,17.2,0.0,33.7,0.2,202.8,2.9,,,2026-01
2026-01-07,1727,中華化,化學工業,進榜,觸發,51.91,85.0,4.0,0,,-16.2,0.0,9.8,0.0,72.4,3.0,,,49.4,-4.8,-11.9,0.0,15.4,0.2,81.1,2.9,,,2026-01
2026-01-07,1727,中華化,化學工業,觸發,進榜即觸發,51.91,85.0,4.0,0,51.91,-16.2,0.0,9.8,0.0,72.4,3.0,,,49.4,-4.8,-11.9,0.0,15.4,0.2,81.1,2.9,,,2026-01
2026-01-07,8271,宇瞻,半導體業,進榜,準備,116.77,93.0,3.0,0,,-10.9,0.0,33.5,0.0,56.7,3.0,,,116.8,0.0,-10.9,0.0,33.5,0.2,56.7,2.9,,,2026-01
2026-01-07,2495,普安,其他電子業,進榜,準備,32.61,79.0,2.0,0,,-1.8,0.0,35.7,0.0,42.3,3.0,,,32.9,0.9,-2.7,0.0,34.5,0.2,41.1,2.9,,,2026-01
2026-01-07,2492,華新科,電子工業,進榜,準備,131.3,76.0,2.0,0,,-0.8,0.0,9.5,0.0,219.1,3.0,,,131.3,0.0,-0.8,0.0,9.5,0.2,219.1,2.9,,,2026-01
2026-01-07,6182,合晶,半導體業,進榜,準備,34.66,74.0,1.0,0,,3.1,0.0,4.9,0.0,446.7,3.0,,,34.8,0.4,2.7,0.0,4.4,0.2,444.3,2.9,,,2026-01
2026-01-07,2369,菱生,電子工業,觸發,等待後觸發,26.65,82.0,2.0,26,24.0,-1.9,0.0,17.8,0.0,54.4,3.0,,,27.7,3.9,-5.6,0.0,13.4,0.2,48.6,2.9,,,2026-01
2026-01-07,1605,華新,電器電纜,觸發,等待後觸發,39.08,87.0,1.0,12,33.22,-5.0,0.0,-18.3,0.0,-13.3,3.0,,,39.2,0.4,-5.4,0.0,-18.6,0.2,-13.6,2.9,,,2026-01
2026-01-07,6485,點序,半導體業,觸發,等待後觸發,101.27,89.0,3.0,1,93.62,-5.1,0.0,-23.5,0.0,-26.9,3.0,,,101.3,0.0,-5.1,0.0,-23.5,0.2,-26.9,2.9,,,2026-01
2026-01-07,4973,廣穎,半導體業,觸發,等待後觸發,43.54,79.0,1.0,14,38.35,3.1,0.0,77.1,0.0,274.4,3.0,,,44.3,1.8,1.2,0.0,73.9,0.2,267.7,2.9,,,2026-01
2026-01-07,2451,創見,半導體業,觸發,等待後觸發,228.46,95.0,2.0,8,193.43,-4.0,0.0,4.2,0.0,10.5,3.0,,,235.2,2.9,-6.7,0.0,1.2,0.2,7.4,2.9,,,2026-01
2026-01-07,3017,奇鋐,電子工業,移出,掉出掃描母體,1415.2,82.0,,19,,,,,,,,,,,,,,,,,,,,2026-01
2026-01-07,3324,雙鴻,其他電子類,移出,掉出掃描母體,993.61,70.0,,8,,,,,,,,,,,,,,,,,,,,2026-01
2026-01-07,2330,台積電,半導體業,移出,掉出掃描母體,1694.93,73.0,,2,,,,,,,,,,,,,,,,,,,,2026-01
2026-01-08,6443,元晶,電子工業,進榜,觸發,31.2,93.0,1.0,0,,35.1,0.0,29.6,0.9,-4.2,1.7,,,32.3,3.5,30.5,0.0,25.2,0.9,-7.4,1.8,,,2026-01
2026-01-08,6443,元晶,電子工業,觸發,進榜即觸發,31.2,93.0,1.0,0,31.2,35.1,0.0,29.6,0.9,-4.2,1.7,,,32.3,3.5,30.5,0.0,25.2,0.9,-7.4,1.8,,,2026-01
2026-01-08,6603,富強鑫,電機機械,進榜,觸發,30.45,89.0,2.0,0,,-16.9,0.0,-24.0,0.9,-19.2,1.7,,,32.0,4.9,-20.8,0.0,-27.5,0.9,-23.0,1.8,,,2026-01
2026-01-08,6603,富強鑫,電機機械,觸發,進榜即觸發,30.45,89.0,2.0,0,30.45,-16.9,0.0,-24.0,0.9,-19.2,1.7,,,32.0,4.9,-20.8,0.0,-27.5,0.9,-23.0,1.8,,,2026-01
2026-01-08,3709,鑫聯大投控,電腦及週邊設備業,進榜,觸發,60.45,83.0,6.0,0,,-1.6,0.0,8.0,0.9,26.2,1.7,,,62.1,2.7,-4.1,0.0,5.2,0.9,22.9,1.8,,,2026-01
2026-01-08,3709,鑫聯大投控,電腦及週邊設備業,觸發,進榜即觸發,60.45,83.0,6.0,0,60.45,-1.6,0.0,8.0,0.9,26.2,1.7,,,62.1,2.7,-4.1,0.0,5.2,0.9,22.9,1.8,,,2026-01
2026-01-08,8088,品安,半導體業,進榜,觸發,52.85,82.0,3.0,0,,-1.1,0.0,-6.8,0.9,-3.3,1.7,,,54.5,3.1,-4.1,0.0,-9.7,0.9,-6.2,1.8,,,2026-01
2026-01-08,8088,品安,半導體業,觸發,進榜即觸發,52.85,82.0,3.0,0,52.85,-1.1,0.0,-6.8,0.9,-3.3,1.7,,,54.5,3.1,-4.1,0.0,-9.7,0.9,-6.2,1.8,,,2026-01
2026-01-08,5274,信驊,半導體業,進榜,準備,6922.62,74.0,2.0,0,,19.3,0.0,89.3,0.9,87.6,1.7,,,6909.0,-0.2,19.6,0.0,89.7,0.9,87.9,1.8,,,2026-01
2026-01-08,2330,台積電,半導體業,進榜,準備,1675.05,72.0,2.0,0,,4.7,0.0,24.1,0.9,44.5,1.7,,,1655.2,-1.2,6.0,0.0,25.6,0.9,46.2,1.8,,,2026-01
2026-01-08,6830,汎銓,其他電子業,進榜,準備,182.72,70.0,2.0,0,,24.3,0.0,340.6,0.9,107.4,1.7,,,184.2,0.8,23.3,0.0,337.0,0.9,105.7,1.8,,,2026-01
2026-01-08,2492,華新科,電子工業,移出,離高點太遠,121.85,72.0,,1,,,,,,,,,,,,,,,,,,,,2026-01
2026-01-08,3037,欣興,電子工業,移出,逾期,227.04,87.0,,56,,,,,,,,,,,,,,,,,,,,2026-01
2026-01-08,6510,精測,半導體業,移出,晚期未觸發,2178.26,93.0,,41,,,,,,,,,,,,,,,,,,,,2026-01
2026-01-08,6175,立敦,電子零組件業,移出,晚期未觸發,50.85,75.0,,36,,,,,,,,,,,,,,,,,,,,2026-01
2026-01-08,2413,環科,電子工業,移出,離高點太遠,41.87,95.0,,16,,,,,,,,,,,,,,,,,,,,2026-01
2026-01-08,1608,華榮,電器電纜,移出,掉出掃描母體,37.48,74.0,,13,,,,,,,,,,,,,,,,,,,,2026-01
2026-01-08,1528,恩德,電機機械,移出,離高點太遠,21.0,79.0,,10,,,,,,,,,,,,,,,,,,,,2026-01
2026-01-08,3581,博磊,半導體業,移出,離高點太遠,64.51,84.0,,10,,,,,,,,,,,,,,,,,,,,2026-01
2026-01-08,6788,華景電,半導體業,移出,掉出掃描母體,355.51,72.0,,8,,,,,,,,,,,,,,,,,,,,2026-01
2026-01-08,6173,信昌電,電子零組件業,移出,掉出掃描母體,67.05,83.0,,6,,,,,,,,,,,,,,,,,,,,2026-01
2026-01-08,2472,立隆電,電子工業,移出,突破失敗,104.91,70.0,,6,,,,,,,,,,,,,,,,,,,,2026-01
2026-01-08,3048,益登,電子通路業,移出,掉出掃描母體,42.63,73.0,,6,,,,,,,,,,,,,,,,,,,,2026-01
2026-01-08,8042,金山電,電子零組件業,移出,晚期未觸發,57.47,87.0,,2,,,,,,,,,,,,,,,,,,,,2026-01
2026-01-08,1727,中華化,化學工業,移出,突破失敗,46.72,82.0,,1,,,,,,,,,,,,,,,,,,,,2026-01
2026-01-09,6515,穎崴,電子工業,進榜,觸發,3464.38,97.0,4.0,0,,29.2,-0.7,195.3,1.0,107.9,3.1,,,3484.2,0.6,28.5,-1.1,193.6,0.8,106.7,2.7,,,2026-01
2026-01-09,6515,穎崴,電子工業,觸發,進榜即觸發,3464.38,97.0,4.0,0,3464.38,29.2,-0.7,195.3,1.0,107.9,3.1,,,3484.2,0.6,28.5,-1.1,193.6,0.8,106.7,2.7,,,2026-01
2026-01-09,8996,高力,電機機械,進榜,觸發,631.57,93.0,2.0,0,,26.5,-0.7,93.2,1.0,87.6,3.1,,,694.2,9.9,15.0,-1.1,75.7,0.8,70.7,2.7,,,2026-01
2026-01-09,8996,高力,電機機械,觸發,進榜即觸發,631.57,93.0,2.0,0,631.57,26.5,-0.7,93.2,1.0,87.6,3.1,,,694.2,9.9,15.0,-1.1,75.7,0.8,70.7,2.7,,,2026-01
2026-01-09,3715,定穎投控,電子零組件業,進榜,觸發,138.62,92.0,4.0,0,,1.8,-0.7,41.9,1.0,2.8,3.1,,,142.6,2.9,-1.0,-1.1,38.0,0.8,-0.1,2.7,,,2026-01
2026-01-09,3715,定穎投控,電子零組件業,觸發,進榜即觸發,138.62,92.0,4.0,0,138.62,1.8,-0.7,41.9,1.0,2.8,3.1,,,142.6,2.9,-1.0,-1.1,38.0,0.8,-0.1,2.7,,,2026-01
2026-01-09,6442,光聖,通信網路業,進榜,準備,1388.01,97.0,3.0,0,,21.1,-0.7,53.9,1.0,3.0,3.1,,,1378.1,-0.7,21.9,-1.1,55.0,0.8,3.8,2.7,,,2026-01
2026-01-09,8074,鉅橡,電子零組件業,進榜,準備,53.89,96.0,2.0,0,,6.2,-0.7,26.5,1.0,14.1,3.1,,,54.6,1.2,4.9,-1.1,24.9,0.8,12.7,2.7,,,2026-01
2026-01-09,7610,聯友金屬,綠能環保,進榜,準備,137.45,94.0,3.0,0,,31.4,-0.7,282.0,1.0,1668.0,3.1,,,140.7,2.4,28.4,-1.1,273.1,0.8,1626.6,2.7,,,2026-01
2026-01-09,6282,康舒,電子零組件業,進榜,準備,44.79,84.0,2.0,0,,2.9,-0.7,11.7,1.0,23.4,3.1,,,47.3,5.6,-2.6,-1.1,5.8,0.8,16.8,2.7,,,2026-01
2026-01-09,8150,南茂,電子工業,觸發,等待後觸發,57.56,92.0,2.0,14,48.13,-10.8,-0.7,15.4,1.0,98.0,3.1,,,61.2,6.3,-16.1,-1.1,8.5,0.8,86.2,2.7,,,2026-01
2026-01-09,6830,汎銓,其他電子業,移出,掉出掃描母體,182.72,70.0,,1,,,,,,,,,,,,,,,,,,,,2026-01
2026-01-09,6209,今國光,光電業,移出,離高點太遠,58.58,91.0,,70,,,,,,,,,,,,,,,,,,,,2026-01
2026-01-09,6196,帆宣,其他電子業,移出,掉出掃描母體,283.58,71.0,,4,,,,,,,,,,,,,,,,,,,,2026-01
2026-01-12,6163,華電網,通信網路業,進榜,觸發,65.6,98.0,2.0,0,,-20.4,-1.0,13.0,0.6,-32.1,1.9,,,68.1,3.8,-23.3,-1.2,8.8,0.7,-34.6,1.9,,,2026-01
2026-01-12,6163,華電網,通信網路業,觸發,進榜即觸發,65.6,98.0,2.0,0,65.6,-20.4,-1.0,13.0,0.6,-32.1,1.9,,,68.1,3.8,-23.3,-1.2,8.8,0.7,-34.6,1.9,,,2026-01
2026-01-12,2406,國碩,光電業,進榜,準備,28.05,91.0,1.0,0,,2.3,-1.0,22.8,0.6,21.0,1.9,,,29.8,6.2,-3.7,-1.2,15.6,0.7,13.9,1.9,,,2026-01
2026-01-12,3025,星通,電子工業,進榜,準備,70.8,83.0,2.0,0,,-24.1,-1.0,-14.1,0.6,-22.1,1.9,,,73.3,3.5,-26.7,-1.2,-17.0,0.7,-24.7,1.9,,,2026-01
2026-01-12,3701,大眾控,電子工業,進榜,準備,55.9,81.0,1.0,0,,-10.4,-1.0,20.2,0.6,-26.3,1.9,,,55.0,-1.6,-8.9,-1.2,22.2,0.7,-25.1,1.9,,,2026-01
2026-01-12,2478,大毅,電子工業,進榜,準備,64.28,74.0,2.0,0,,-8.9,-1.0,16.0,0.6,145.8,1.9,,,64.8,0.8,-9.6,-1.2,15.1,0.7,143.9,1.9,,,2026-01
2026-01-12,6239,力成,半導體業,觸發,等待後觸發,215.75,80.0,2.0,7,197.61,10.5,-1.0,-5.5,0.6,43.9,1.9,,,226.5,5.0,5.2,-1.2,-10.0,0.7,37.0,1.9,,,2026-01
2026-01-13,5425,台半,半導體業,進榜,觸發,64.24,71.0,1.0,0,,-8.2,-0.8,-4.9,1.2,40.6,0.0,,,66.3,3.2,-11.0,-1.0,-7.8,1.0,36.2,0.0,,,2026-01
2026-01-13,5425,台半,半導體業,觸發,進榜即觸發,64.24,71.0,1.0,0,64.24,-8.2,-0.8,-4.9,1.2,40.6,0.0,,,66.3,3.2,-11.0,-1.0,-7.8,1.0,36.2,0.0,,,2026-01
2026-01-13,2485,兆赫,通信網路業,進榜,準備,30.25,96.0,2.0,0,,24.5,-0.8,139.0,1.2,43.5,0.0,,,32.4,6.9,16.4,-1.0,123.5,1.0,34.2,0.0,,,2026-01
2026-01-13,3236,千如,電子零組件業,進榜,準備,32.28,89.0,3.0,0,,-13.8,-0.8,3.8,1.2,48.1,0.0,,,33.4,3.5,-16.7,-1.0,0.3,1.0,43.0,0.0,,,2026-01
2026-01-13,3138,耀登,通信網路業,進榜,準備,142.79,80.0,1.0,0,,12.8,-0.8,36.6,1.2,-30.7,0.0,,,141.3,-1.0,13.9,-1.0,38.0,1.0,-30.0,0.0,,,2026-01
2026-01-13,6257,矽格,半導體業,進榜,準備,125.52,80.0,2.0,0,,-0.8,-0.8,46.7,1.2,70.9,0.0,,,125.5,0.0,-0.8,-1.0,46.7,1.0,70.9,0.0,,,2026-01
2026-01-13,2375,凱美,電子工業,進榜,準備,94.57,78.0,3.0,0,,-11.4,-0.8,-7.7,1.2,55.5,0.0,,,97.3,2.9,-13.9,-1.0,-10.4,1.0,51.1,0.0,,,2026-01
2026-01-13,2492,華新科,電子工業,進榜,準備,130.31,77.0,2.0,0,,-5.7,-0.8,13.7,1.2,136.0,0.0,,,135.3,3.8,-9.2,-1.0,9.6,1.0,127.3,0.0,,,2026-01
2026-01-13,3265,台星科,半導體業,進榜,準備,135.98,72.0,1.0,0,,-1.1,-0.8,26.6,1.2,15.1,0.0,,,135.0,-0.7,-0.4,-1.0,27.5,1.0,15.9,0.0,,,2026-01
2026-01-13,2331,精英,電子工業,進榜,準備,26.2,70.0,1.0,0,,-3.6,-0.8,-15.6,1.2,-26.0,0.0,,,27.9,6.5,-9.5,-1.0,-20.8,1.0,-30.5,0.0,,,2026-01
2026-01-13,2406,國碩,光電業,觸發,等待後觸發,30.85,93.0,1.0,1,28.5,-9.2,-0.8,9.2,1.2,-0.3,0.0,,,32.1,4.1,-12.8,-1.0,5.0,1.0,-4.2,0.0,,,2026-01
2026-01-13,2478,大毅,電子工業,觸發,等待後觸發,70.71,79.0,2.0,1,65.57,-18.7,-0.8,3.4,1.2,101.5,0.0,,,74.2,4.9,-22.5,-1.0,-1.5,1.0,92.1,0.0,,,2026-01
2026-01-13,2327,國巨*,電子工業,觸發,等待後觸發,258.64,87.0,2.0,8,247.23,-2.5,-0.8,24.0,1.2,170.3,0.0,,,266.1,2.9,-5.2,-1.0,20.5,1.0,162.7,0.0,,,2026-01
2026-01-13,6831,邁科,電腦及週邊設備業,移出,掉出掃描母體,267.02,80.0,,41,,,,,,,,,,,,,,,,,,,,2026-01
2026-01-13,5475,德宏,電子零組件業,移出,離高點太遠,83.8,93.0,,41,,,,,,,,,,,,,,,,,,,,2026-01
2026-01-13,6291,沛亨,半導體業,移出,離高點太遠,176.37,86.0,,27,,,,,,,,,,,,,,,,,,,,2026-01
2026-01-14,8043,蜜望實,電子零組件業,進榜,觸發,98.06,99.0,2.0,0,,-30.1,-1.7,-8.3,0.7,37.3,-0.7,,,100.3,2.3,-31.7,-1.8,-10.4,0.8,34.2,-1.0,,,2026-01
2026-01-14,8043,蜜望實,電子零組件業,觸發,進榜即觸發,98.06,99.0,2.0,0,98.06,-30.1,-1.7,-8.3,0.7,37.3,-0.7,,,100.3,2.3,-31.7,-1.8,-10.4,0.8,34.2,-1.0,,,2026-01
2026-01-14,8042,金山電,電子零組件業,進榜,觸發,69.76,92.0,3.0,0,,-20.5,-1.7,-8.4,0.7,68.4,-0.7,,,70.8,1.4,-21.6,-1.8,-9.7,0.8,66.1,-1.0,,,2026-01
2026-01-14,8042,金山電,電子零組件業,觸發,進榜即觸發,69.76,92.0,3.0,0,69.76,-20.5,-1.7,-8.4,0.7,68.4,-0.7,,,70.8,1.4,-21.6,-1.8,-9.7,0.8,66.1,-1.0,,,2026-01
2026-01-14,5328,華容,電子零組件業,進榜,觸發,23.5,84.0,3.0,0,,3.8,-1.7,8.9,0.7,133.6,-0.7,,,25.0,6.2,-2.2,-1.8,2.6,0.8,120.0,-1.0,,,2026-01
2026-01-14,5328,華容,電子零組件業,觸發,進榜即觸發,23.5,84.0,3.0,0,23.5,3.8,-1.7,8.9,0.7,133.6,-0.7,,,25.0,6.2,-2.2,-1.8,2.6,0.8,120.0,-1.0,,,2026-01
2026-01-14,1519,華城,電機機械,進榜,觸發,799.29,79.0,2.0,0,,8.3,-1.7,2.5,0.7,-25.2,-0.7,,,836.9,4.7,3.4,-1.8,-2.1,0.8,-28.6,-1.0,,,2026-01
2026-01-14,1519,華城,電機機械,觸發,進榜即觸發,799.29,79.0,2.0,0,799.29,8.3,-1.7,2.5,0.7,-25.2,-0.7,,,836.9,4.7,3.4,-1.8,-2.1,0.8,-28.6,-1.0,,,2026-01
2026-01-14,3481,群創,光電業,進榜,準備,23.85,89.0,2.0,0,,-10.0,-1.7,4.9,0.7,111.3,-0.7,,,24.3,2.0,-11.8,-1.8,2.8,0.8,107.1,-1.0,,,2026-01
2026-01-14,6173,信昌電,電子零組件業,進榜,準備,76.09,88.0,2.0,0,,-19.1,-1.7,15.5,0.7,130.0,-0.7,,,76.6,0.7,-19.6,-1.8,14.8,0.8,128.5,-1.0,,,2026-01
2026-01-14,1528,恩德,電機機械,進榜,準備,24.25,86.0,3.0,0,,-8.0,-1.7,21.6,0.7,-18.6,-0.7,,,23.6,-2.5,-5.7,-1.8,24.7,0.8,-16.5,-1.0,,,2026-01
2026-01-14,3532,台勝科,半導體業,進榜,準備,135.71,80.0,1.0,0,,8.8,-1.7,37.5,0.7,243.4,-0.7,,,137.2,1.1,7.6,-1.8,36.0,0.8,239.6,-1.0,,,2026-01
2026-01-14,2404,漢唐,其他電子業,進榜,準備,1114.2,76.0,3.0,0,,-19.7,-1.7,-13.0,0.7,1.9,-0.7,,,1114.2,0.0,-19.7,-1.8,-13.0,0.8,1.9,-1.0,,,2026-01
2026-01-14,6488,環球晶,半導體業,進榜,準備,514.01,72.0,1.0,0,,-13.7,-1.7,16.3,0.7,146.1,-0.7,,,514.0,0.0,-13.7,-1.8,16.3,0.8,146.1,-1.0,,,2026-01
2026-01-14,6182,合晶,半導體業,觸發,等待後觸發,39.28,82.0,1.0,7,35.26,-13.9,-1.7,14.6,0.7,243.7,-0.7,,,39.7,1.0,-14.7,-1.8,13.4,0.8,240.3,-1.0,,,2026-01
2026-01-14,2485,兆赫,通信網路業,觸發,等待後觸發,33.25,98.0,2.0,1,31.0,10.7,-1.7,113.5,0.7,23.2,-0.7,,,35.9,8.0,2.5,-1.8,97.8,0.8,14.1,-1.0,,,2026-01
2026-01-14,2331,精英,電子工業,觸發,等待後觸發,28.8,74.0,1.0,1,26.5,-12.0,-1.7,-23.4,0.7,-33.3,-0.7,,,29.8,3.5,-14.9,-1.8,-26.0,0.8,-35.6,-1.0,,,2026-01
2026-01-14,2330,台積電,半導體業,移出,掉出掃描母體,1699.9,72.0,,6,,,,,,,,,,,,,,,,,,,,2026-01
2026-01-14,3265,台星科,半導體業,移出,掉出掃描母體,135.98,72.0,,1,,,,,,,,,,,,,,,,,,,,2026-01
2026-01-14,4991,環宇-KY,半導體業,移出,離高點太遠,200.5,71.0,,36,,,,,,,,,,,,,,,,,,,,2026-01
2026-01-14,2867,三商壽,金融保險,移出,掉出掃描母體,7.73,73.0,,27,,,,,,,,,,,,,,,,,,,,2026-01
