代號,名稱,產業,進榜次數,首次進榜,報酬60D,觸發次數
5386,青雲,電腦及週邊設備業,4,2026-02-02,5.65,4
3533,嘉澤,電子工業,4,2026-03-19,0.75,1
6739,竹陞科技,其他電子業,4,2026-02-26,-1.1999999999999993,2
3711,日月光投控,半導體業,4,2026-02-24,-3.8,3
8043,蜜望實,電子零組件業,4,2026-01-14,-6.8500000000000005,3
8096,擎亞,電子通路業,4,2026-03-13,-7.2,2
2467,志聖,電子工業,4,2026-02-03,-16.25,1
4977,眾達-KY,電子工業,4,2026-02-26,-18.7,3
2419,仲琦,通信網路業,4,2026-01-27,-19.6,1
3026,禾伸堂,電子工業,3,2026-03-25,287.55,3
6672,騰輝電子-KY,電子工業,3,2026-04-09,92.55000000000001,2
6683,雍智科技,半導體業,3,2026-01-30,89.1,3
5274,信驊,半導體業,3,2026-01-08,74.3,1
2489,瑞軒,光電業,3,2026-01-26,68.8,3
7734,印能科技,半導體業,3,2026-02-11,54.2,2
2308,台達電,電子工業,3,2026-01-02,53.8,2
8155,博智,電子零組件業,3,2026-01-26,53.5,3
6257,矽格,半導體業,3,2026-01-13,49.3,2
1560,中砂,電機機械,3,2026-02-23,47.2,0
6531,愛普*,半導體業,3,2026-01-19,46.2,2
3105,穩懋,半導體業,3,2026-02-23,39.7,2
4973,廣穎,半導體業,3,2026-03-11,35.2,4
8271,宇瞻,半導體業,3,2026-01-07,33.5,2
6442,光聖,通信網路業,3,2026-01-09,33.4,2
6584,南俊國際,電子零組件業,3,2026-02-09,32.7,3
2368,金像電,電子零組件業,3,2026-03-11,32.05,3
7788,松川精密,電子零組件業,3,2026-06-08,29.6,3
2337,旺宏,半導體業,3,2026-02-11,27.700000000000003,3
8358,金居,電子零組件業,3,2026-02-24,26.150000000000002,2
1717,長興,化學工業,3,2026-01-05,24.0,2
4760,勤凱,其他電子類,3,2026-04-09,22.8,1
2855,統一證,金融保險,3,2026-03-18,22.400000000000002,1
6727,亞泰金屬,電子零組件業,3,2026-03-13,21.2,3
6435,大中,半導體業,3,2026-04-27,19.650000000000002,3
3042,晶技,電子工業,3,2026-04-17,15.55,3
2367,燿華,電子工業,3,2026-01-15,14.5,2
1727,中華化,化學工業,3,2026-01-07,13.8,3
3714,富采,電子工業,3,2026-04-02,13.5,2
8091,翔名,電子零組件業,3,2026-05-14,12.8,1
6788,華景電,半導體業,3,2026-03-18,10.9,1
6196,帆宣,其他電子業,3,2026-01-05,4.1,0
3236,千如,電子零組件業,3,2026-01-13,3.9499999999999997,2
8112,至上,電子工業,3,2026-01-06,2.6,1
1809,中釉,玻璃陶瓷,3,2026-03-18,-0.0,3
3030,德律,其他電子業,3,2026-03-12,-0.1,1
3049,精金,電子工業,3,2026-03-05,-1.3,2
2887,台新新光金,金融保險,3,2026-02-05,-2.35,1
3016,嘉晶,半導體業,3,2026-01-20,-3.1499999999999995,3
8103,瀚荃,電子工業,3,2026-01-19,-5.5,2
3363,上詮,通信網路業,3,2026-02-02,-6.7,3
6426,統新,通信網路業,3,2026-01-29,-7.1,2
2375,凱美,電子工業,3,2026-01-13,-7.7,1
3624,光頡,電子零組件業,3,2026-05-18,-7.8500000000000005,3
6446,藥華藥,生技醫療業,3,2026-01-27,-9.3,2
8074,鉅橡,電子零組件業,3,2026-01-09,-9.8,1
6515,穎崴,電子工業,3,2026-01-09,-10.0,1
5425,台半,半導體業,3,2026-01-13,-13.95,3
6530,創威,通信網路業,3,2026-03-23,-14.8,2
3673,TPK-KY,光電業,3,2026-04-15,-14.9,3
6175,立敦,電子零組件業,3,2026-05-21,-15.05,0
3615,安可,光電業,3,2026-03-13,-16.3,2
3701,大眾控,電子工業,3,2026-01-12,-18.7,2
3587,閎康,其他電子類,3,2026-04-13,-20.4,3
4927,泰鼎-KY,電子工業,3,2026-02-24,-24.7,3
5291,邑昇,電子零組件業,3,2026-03-23,-26.4,1
6658,聯策,其他電子業,3,2026-05-13,-26.7,2
4919,新唐,半導體業,3,2026-04-22,-33.0,2
4908,前鼎,通信網路業,3,2026-04-13,-37.6,2
6706,惠特,光電業,3,2026-05-04,-40.6,2
3581,博磊,半導體業,3,2026-04-13,-43.5,2
2465,麗臺,電腦及週邊設備業,3,2026-08-10,,2
2881,富邦金,金融保險,3,2026-07-27,,0
2890,永豐金,金融保險,3,2026-07-31,,1
3374,精材,半導體業,3,2026-06-23,,2
3441,聯一光,光電業,3,2026-06-16,,3
8926,台汽電,油電燃氣業,3,2026-06-17,,0
3595,山太士,光電業,2,2026-01-20,289.3,1
6223,旺矽,半導體業,2,2026-02-26,66.2,2
1785,光洋科,其他電子類,2,2026-03-11,54.6,2
7750,新代,電機機械,2,2026-02-11,53.95,2
3163,波若威,通信網路業,2,2026-01-28,53.4,2
5289,宜鼎,電腦及週邊設備業,2,2026-03-10,49.45,1
1802,台玻,玻璃陶瓷,2,2026-01-15,39.5,2
6271,同欣電,半導體業,2,2026-02-23,36.9,2
3017,奇鋐,電子工業,2,2026-02-03,36.8,2
4577,達航科技,其他電子類,2,2026-02-24,31.15,2
4971,IET-KY,半導體業,2,2026-02-25,29.8,1
6285,啟碁,通信網路業,2,2026-02-04,29.75,2
6789,采鈺,半導體業,2,2026-03-02,25.6,2
6903,巨漢,其他電子業,2,2026-02-26,23.25,2
2327,國巨*,電子工業,2,2026-01-05,22.7,2
4979,華星光,通信網路業,2,2026-02-24,22.650000000000002,2
6127,九豪,電子零組件業,2,2026-03-19,21.65,2
1590,亞德客-KY,電機機械,2,2026-02-02,21.4,0
5351,鈺創,半導體業,2,2026-03-16,20.3,2
3715,定穎投控,電子零組件業,2,2026-01-09,19.9,2
3709,鑫聯大投控,電腦及週邊設備業,2,2026-01-08,18.4,2
3357,臺慶科,電子零組件業,2,2026-01-02,18.349999999999998,1
7769,鴻勁,半導體業,2,2026-04-17,15.999999999999998,0
3583,辛耘,半導體業,2,2026-04-08,15.45,0
3135,凌航,半導體業,2,2026-03-19,15.1,2
4960,誠美材,電子工業,2,2026-03-12,14.200000000000001,2
6443,元晶,電子工業,2,2026-01-08,10.3,2
3090,日電貿,電子工業,2,2026-05-19,9.4,2
5328,華容,電子零組件業,2,2026-01-14,8.9,2
5864,致和證,金融業,2,2026-04-30,7.699999999999999,2
6016,康和證,金融業,2,2026-02-25,6.15,1
3138,耀登,通信網路業,2,2026-01-13,5.200000000000001,1
3131,弘塑,其他電子類,2,2026-03-16,4.6,1
6155,鈞寶,電子零組件業,2,2026-05-21,2.6,1
5340,建榮,電子零組件業,2,2026-01-15,2.299999999999997,2
4576,大銀微系統,電機機械,2,2026-04-20,1.7500000000000002,1
3209,全科,電子工業,2,2026-04-24,1.0,2
5347,世界,半導體業,2,2026-01-16,0.7,2
2451,創見,半導體業,2,2026-03-16,-0.9000000000000004,3
2409,友達,光電業,2,2026-06-02,-1.8,2
6166,凌華,電腦及週邊設備業,2,2026-05-22,-2.7,1
6244,茂迪,光電業,2,2026-02-05,-3.75,2
3055,蔚華科,電子通路業,2,2026-05-19,-4.1,2
4967,十銓,半導體業,2,2026-03-18,-5.6000000000000005,2
8261,富鼎,半導體業,2,2026-05-26,-5.9,2
6548,長科*,半導體業,2,2026-01-02,-6.1499999999999995,2
3693,營邦,電腦及週邊設備業,2,2026-03-16,-7.949999999999999,2
6568,宏觀,半導體業,2,2026-02-09,-8.1,1
3260,威剛,半導體業,2,2026-03-16,-8.85,2
6588,東典光電,通信網路業,2,2026-02-26,-8.85,2
3653,健策,電子工業,2,2026-03-10,-9.049999999999999,1
2413,環科,電子工業,2,2026-01-19,-9.95,0
6163,華電網,通信網路業,2,2026-01-12,-13.45,2
1815,富喬,電子零組件業,2,2026-01-19,-14.3,2
7728,光焱科技,其他電子業,2,2026-02-03,-14.3,1
6505,台塑化,油電燃氣業,2,2026-03-09,-15.7,2
3289,宜特,其他電子類,2,2026-04-14,-16.5,1
7751,竑騰,電子工業,2,2026-03-18,-16.55,2
5469,瀚宇博,電子零組件業,2,2026-01-20,-17.2,0
8289,泰藝,電子零組件業,2,2026-04-20,-17.2,2
2605,新興,航運業,2,2026-03-02,-18.7,1
6207,雷科,電子零組件業,2,2026-06-03,-20.1,0
3543,州巧,光電業,2,2026-01-20,-20.6,2
3048,益登,電子通路業,2,2026-01-02,-20.8,2
1304,台聚,塑膠工業,2,2026-03-23,-21.950000000000003,2
3691,碩禾,光電業,2,2026-05-13,-23.950000000000003,0
6829,千附精密,電機機械,2,2026-04-22,-24.4,1
6278,台表科,光電業,2,2026-05-08,-24.75,1
1597,直得,電機機械,2,2026-05-12,-28.15,1
8240,華宏,光電業,2,2026-04-10,-29.75,1
6205,詮欣,電子工業,2,2026-04-21,-31.200000000000003,1
6449,鈺邦,電子工業,2,2026-05-26,-36.0,1
1563,巧新,電機機械,2,2026-08-25,,0
2059,川湖,電子工業,2,2026-06-09,,2
2301,光寶科,電腦及週邊設備業,2,2026-08-04,,2
2302,麗正,半導體業,2,2026-06-24,,0
3008,大立光,光電業,2,2026-06-15,,1
3034,聯詠,半導體業,2,2026-08-04,,0
3088,艾訊,電腦及週邊設備業,2,2026-07-08,,0
3141,晶宏,半導體業,2,2026-08-06,,1
3317,尼克森,半導體業,2,2026-06-22,,1
6214,精誠,資訊服務業,2,2026-07-31,,0
6525,捷敏-KY,半導體業,2,2026-06-22,,2
6834,天二科技,電子工業,2,2026-06-17,,1
8105,凌巨,光電業,2,2026-06-12,,1
2383,台光電,電子工業,1,2026-01-23,164.2,1
6147,頎邦,半導體業,1,2026-04-02,164.0,1
3491,昇達科,通信網路業,1,2026-01-15,74.2,1
3455,由田,光電業,1,2026-04-02,70.1,1
2345,智邦,通信網路業,1,2026-03-18,51.9,1
6696,仁新*,生技醫療業,1,2026-04-20,51.6,0
3036,文曄,電子工業,1,2026-03-04,47.1,1
3264,欣銓,半導體業,1,2026-04-09,45.2,1
3443,創意,半導體業,1,2026-04-14,42.9,1
6640,均華,半導體業,1,2026-03-06,42.0,1
4722,國精化,化學工業,1,2026-02-25,33.1,1
3563,牧德,光電業,1,2026-03-02,30.1,1
8210,勤誠,電子工業,1,2026-02-05,30.0,1
8438,昶昕,其他,1,2026-04-07,29.6,1
2406,國碩,光電業,1,2026-01-12,22.8,1
6510,精測,半導體業,1,2026-01-21,21.8,1
1528,恩德,電機機械,1,2026-01-14,21.6,1
6861,睿生光電,化學生技醫療,1,2026-04-21,16.1,1
6282,康舒,電子零組件業,1,2026-01-09,11.7,1
6944,兆聯實業,綠能環保,1,2026-04-08,10.7,1
2233,宇隆,汽車工業,1,2026-01-29,10.4,1
5234,達興材料,電子工業,1,2026-02-23,10.1,0
3576,聯合再生,光電業,1,2026-02-23,9.6,1
3535,晶彩科,光電業,1,2026-01-19,9.4,1
4906,正文,通信網路業,1,2026-04-01,8.9,1
4768,晶呈科技,化學工業,1,2026-02-26,8.4,1
6239,力成,半導體業,1,2026-01-05,8.4,1
8390,金益鼎,其他,1,2026-02-10,6.1,0
4749,新應材,光電業,1,2026-03-06,5.4,0
2481,強茂,半導體業,1,2026-01-20,3.5,1
2338,光罩,半導體業,1,2026-03-02,3.3,1
6197,佳必琪,電子零組件業,1,2026-05-29,2.7,0
1519,華城,電機機械,1,2026-01-14,2.5,1
6831,邁科,電腦及週邊設備業,1,2026-05-11,0.5,1
6290,良維,電子零組件業,1,2026-04-20,-0.4,1
2313,華通,電子工業,1,2026-03-26,-0.5,1
2867,三商壽,金融保險,1,2026-01-19,-0.6,0
3665,貿聯-KY,其他電子業,1,2026-03-30,-1.3,0
6691,洋基工程,其他電子業,1,2026-02-26,-1.3,1
7744,崴寶,電子零組件業,1,2026-02-26,-2.7,0
2369,菱生,電子工業,1,2026-03-20,-3.5,2
4916,事欣科,電腦及週邊設備業,1,2026-01-26,-5.7,0
6265,方土昶,電子通路業,1,2026-06-02,-5.7,1
6209,今國光,光電業,1,2026-01-26,-6.4,1
8088,品安,半導體業,1,2026-01-08,-6.8,1
6770,力積電,半導體業,1,2026-02-24,-8.3,0
6116,彩晶,電子工業,1,2026-05-28,-8.7,1
6126,信音,電子零組件業,1,2026-02-24,-9.3,0
3707,漢磊,半導體業,1,2026-01-21,-10.3,0
2404,漢唐,其他電子業,1,2026-01-14,-13.0,0
3025,星通,電子工業,1,2026-01-12,-14.1,0
7781,昕力資*,數位雲端,1,2026-03-19,-14.6,0
6485,點序,半導體業,1,2026-01-06,-15.1,1
2331,精英,電子工業,1,2026-01-13,-15.6,1
5452,佶優,其他電子類,1,2026-03-20,-15.6,0
2329,華泰,半導體業,1,2026-01-19,-17.4,1
2312,金寶,其他電子業,1,2026-01-15,-18.9,1
6133,金橋,電子零組件業,1,2026-01-27,-20.0,1
1582,信錦,電子工業,1,2026-04-01,-20.2,0
8110,華東,電子工業,1,2026-01-02,-20.9,1
5498,凱崴,電子零組件業,1,2026-04-16,-21.1,1
4123,晟德,生技醫療業,1,2026-03-04,-22.2,1
5243,乙盛-KY,電子工業,1,2026-04-14,-23.0,0
6603,富強鑫,電機機械,1,2026-01-08,-24.0,1
2009,第一銅,鋼鐵工業,1,2026-01-28,-24.4,0
3585,聯致,電子零組件業,1,2026-04-17,-26.3,0
3580,友威科,其他電子類,1,2026-05-19,-27.2,1
2515,中工,建材營造,1,2026-02-24,-28.1,0
3430,奇鈦科,化學工業,1,2026-05-04,-28.1,1
8299,群聯,半導體業,1,2026-05-06,-28.9,1
1308,亞聚,塑膠工業,1,2026-03-30,-29.1,0
1305,華夏,塑膠工業,1,2026-03-30,-29.3,0
9105,泰金寶-DR,存託憑證,1,2026-06-04,-30.8,1
7815,新特,半導體業,1,2026-04-17,-31.4,0
2355,敬鵬,電子工業,1,2026-05-21,-33.3,1
1795,美時,化學生技醫療,1,2026-01-16,-33.6,0
1309,台達化,塑膠工業,1,2026-03-27,-33.9,1
6849,奇鼎科技,其他電子業,1,2026-04-21,-34.4,0
5381,光譜,電子零組件業,1,2026-01-19,-36.6,1
5297,廣化,半導體業,1,2026-04-17,-37.4,1
6261,久元,半導體業,1,2026-05-06,-39.6,1
7742,天弘化,化學工業,1,2026-04-13,-39.9,0
4956,光鋐,電子工業,1,2026-04-20,-40.5,1
5246,勵威,半導體業,1,2026-04-14,-43.5,1
3529,力旺,半導體業,1,2026-05-05,-48.1,0
1409,新纖,紡織纖維,1,2026-07-03,,0
1709,和益,化學工業,1,2026-08-21,,1
1714,和桐,化學工業,1,2026-06-15,,1
1718,中纖,化學工業,1,2026-07-03,,1
1810,和成,玻璃陶瓷,1,2026-07-15,,0
2049,上銀,電機機械,1,2026-08-07,,0
2103,台橡,橡膠工業,1,2026-08-10,,0
2316,楠梓電,電子工業,1,2026-06-22,,1
2347,聯強,電子工業,1,2026-07-31,,0
2376,技嘉,電子工業,1,2026-08-12,,0
2377,微星,電子工業,1,2026-08-06,,1
2395,研華,電子工業,1,2026-07-21,,1
2425,承啟,電子工業,1,2026-08-04,,1
2428,興勤,電子工業,1,2026-07-03,,1
2493,揚博,電子工業,1,2026-06-11,,0
2603,長榮,航運業,1,2026-08-24,,0
2615,萬海,航運業,1,2026-08-18,,1
2637,慧洋-KY,航運業,1,2026-08-20,,0
2645,長榮航太,航運業,1,2026-07-13,,0
2880,華南金,金融保險,1,2026-07-29,,0
2882,國泰金,金融保險,1,2026-08-28,,0
2883,凱基金,金融保險,1,2026-07-16,,1
2886,兆豐金,金融保險,1,2026-07-30,,0
3022,威強電,電子工業,1,2026-08-06,,1
3033,威健,電子工業,1,2026-07-15,,1
3362,先進光,光電業,1,2026-09-02,,0
3406,玉晶光,光電業,1,2026-08-27,,1
3504,揚明光,光電業,1,2026-08-27,,1
3605,宏致,電子工業,1,2026-08-05,,1
5285,界霖,電子工業,1,2026-06-22,,1
5434,崇越,電子工業,1,2026-07-16,,1
5471,松翰,電子工業,1,2026-07-09,,0
5483,中美晶,半導體業,1,2026-07-03,,0
5536,聖暉*,其他電子類,1,2026-07-06,,0
5904,寶雅,貿易百貨,1,2026-07-29,,1
6174,安碁,電子零組件業,1,2026-07-03,,1
6206,飛捷,電腦及週邊設備業,1,2026-08-03,,1
6208,日揚,電子零組件業,1,2026-06-25,,0
6226,光鼎,光電業,1,2026-08-26,,1
6414,樺漢,電子工業,1,2026-07-21,,1
6415,矽力*-KY,半導體業,1,2026-06-22,,0
6432,今展科,電子零組件業,1,2026-06-18,,1
6491,晶碩,生技醫療業,1,2026-08-31,,1
6538,倉和,電子零組件業,1,2026-08-12,,0
6547,高端疫苗,生技醫療業,1,2026-08-25,,1
6669,緯穎,電子工業,1,2026-09-01,,1
6933,AMAX-KY,電子工業,1,2026-09-02,,1
8033,雷虎,其他,1,2026-07-13,,0
8040,九暘,半導體業,1,2026-06-24,,0
8050,廣積,電腦及週邊設備業,1,2026-08-07,,0
8182,加高,電子零組件業,1,2026-07-03,,0
8383,千附,其他電子類,1,2026-07-13,,1
