代號,名稱,產業,進榜次數,首次進榜,報酬60D,觸發次數
6412,群電,電子工業,3,2023-08-08,5.65,1
6231,系微,資訊服務業,3,2023-03-06,5.6,3
3293,鈊象,文化創意業,3,2023-05-11,5.55,1
1612,宏泰,電器電纜,3,2023-07-11,4.0,0
6664,群翊,電子零組件業,3,2023-08-15,3.8,3
2208,台船,航運業,3,2023-03-27,1.1,1
3071,協禧,電腦及週邊設備業,3,2023-06-26,0.4,0
4967,十銓,半導體業,3,2023-03-21,-0.10000000000000009,2
1783,和康生,化學生技醫療,3,2023-02-03,-0.2,0
5258,虹堡,電子工業,3,2023-01-31,-0.9,3
3029,零壹,資訊服務業,3,2023-03-03,-2.4,0
4953,緯致,資訊服務業,3,2023-02-24,-3.0,2
3017,奇鋐,電子工業,3,2023-03-24,-3.5,1
3178,公準,電機機械,3,2023-04-19,-5.5,1
6288,聯嘉,汽車工業,3,2023-03-24,-5.6,1
3037,欣興,電子工業,3,2023-07-14,-8.3,1
3218,大學光,生技醫療業,3,2023-03-29,-8.4,0
2388,威盛,半導體業,3,2023-03-10,-8.5,2
5222,全訊,電子工業,3,2023-03-27,-9.2,1
6146,耕興,其他電子類,3,2023-02-24,-9.5,0
3056,富華新,建材營造,3,2023-03-17,-9.8,0
2357,華碩,電子工業,3,2023-07-28,-10.1,0
3022,威強電,電子工業,3,2023-02-01,-10.3,3
4977,眾達-KY,電子工業,3,2023-01-31,-11.2,0
6213,聯茂,電子工業,3,2023-08-30,-11.3,1
8936,國統,其他,3,2023-02-23,-11.55,2
5371,中光電,光電業,3,2023-04-17,-12.5,0
1618,合機,電器電纜,3,2023-07-25,-12.9,2
1720,生達,化學生技醫療,3,2023-03-02,-14.4,1
2382,廣達,電子工業,3,2023-05-16,-15.3,1
2324,仁寶,電子工業,3,2023-08-15,-16.9,1
5269,祥碩,半導體業,3,2023-05-23,-28.2,0
1808,潤隆,建材營造,3,2023-10-11,,1
3227,原相,半導體業,3,2023-10-13,,0
6239,力成,半導體業,3,2023-10-18,,2
4979,華星光,通信網路業,2,2023-04-18,170.95,2
8210,勤誠,電子工業,2,2023-05-30,109.6,2
6235,華孚,電子工業,2,2023-03-31,62.35,2
3715,定穎投控,電子零組件業,2,2023-09-07,50.5,2
8227,巨有科技,半導體業,2,2023-02-08,49.6,2
2230,泰茂,電機機械,2,2023-01-30,46.3,2
6139,亞翔,電子工業,2,2023-03-08,45.8,1
3013,晟銘電,電子工業,2,2023-02-21,44.5,2
3617,碩天,其他電子業,2,2023-02-10,42.1,2
2368,金像電,電子零組件業,2,2023-05-25,38.4,2
1514,亞力,電機機械,2,2023-04-12,35.1,2
2453,凌群,資訊服務業,2,2023-02-16,33.85,1
2345,智邦,通信網路業,2,2023-07-12,33.2,1
3131,弘塑,其他電子類,2,2023-05-02,31.299999999999997,2
2471,資通,資訊服務業,2,2023-02-22,30.0,2
3078,僑威,電子零組件業,2,2023-04-11,28.8,2
1319,東陽,汽車工業,2,2023-08-15,26.8,1
8086,宏捷科,半導體業,2,2023-09-04,26.4,2
6703,軒郁,生技醫療業,2,2023-05-23,25.1,1
1560,中砂,電機機械,2,2023-09-27,22.9,0
2482,連宇,其他電子業,2,2023-02-02,22.6,2
3163,波若威,通信網路業,2,2023-07-14,22.1,1
1477,聚陽,紡織纖維,2,2023-08-08,21.7,0
9927,泰銘,其他,2,2023-09-06,21.7,0
1515,力山,電機機械,2,2023-09-13,21.1,1
1522,堤維西,汽車工業,2,2023-09-11,21.0,2
1504,東元,電機機械,2,2023-03-23,15.950000000000001,2
5465,富驊,電腦及週邊設備業,2,2023-05-02,15.8,1
3588,通嘉,半導體業,2,2023-09-12,15.7,1
2436,偉詮電,半導體業,2,2023-08-29,14.7,1
3711,日月光投控,半導體業,2,2023-03-13,14.65,0
2458,義隆,半導體業,2,2023-09-05,14.3,0
3046,建碁,電子工業,2,2023-03-07,14.1,2
6112,邁達特,電子工業,2,2023-05-02,11.100000000000001,1
8112,至上,電子工業,2,2023-08-11,10.8,2
1609,大亞,電器電纜,2,2023-05-02,10.15,1
4129,聯合,生技醫療業,2,2023-02-13,9.899999999999999,1
4164,承業醫,化學生技醫療,2,2023-02-13,7.9,1
9939,宏全,其他,2,2023-02-17,7.75,1
3038,全台,光電業,2,2023-04-19,7.249999999999998,1
6548,長科*,半導體業,2,2023-03-27,5.65,1
3011,今皓,電子工業,2,2023-06-19,5.55,1
6266,泰詠,電子零組件業,2,2023-02-20,5.55,1
2059,川湖,電子工業,2,2023-07-18,4.9,1
2404,漢唐,其他電子業,2,2023-02-08,4.9,0
5009,榮剛,鋼鐵工業,2,2023-02-21,4.800000000000001,0
2360,致茂,其他電子業,2,2023-06-16,4.2,0
1815,富喬,電子零組件業,2,2023-09-21,3.9,2
3305,昇貿,其他電子業,2,2023-07-11,3.1,1
1795,美時,化學生技醫療,2,2023-02-06,1.3,2
2231,為升,汽車工業,2,2023-02-06,1.25,0
6441,廣錠,電腦及週邊設備業,2,2023-03-30,1.0,0
6585,鼎基,其他,2,2023-09-14,1.0,2
5410,國眾,資訊服務業,2,2023-02-14,0.85,0
6414,樺漢,電子工業,2,2023-03-29,0.5499999999999998,0
2303,聯電,半導體業,2,2023-03-15,0.34999999999999987,1
1603,華電,電器電纜,2,2023-08-31,-0.04999999999999982,1
2247,汎德永業,汽車工業,2,2023-05-17,-0.050000000000000266,1
4572,駐龍,電機機械,2,2023-04-27,-0.35,1
6148,驊宏資,資訊服務業,2,2023-04-27,-1.7000000000000002,2
6515,穎崴,電子工業,2,2023-02-08,-2.0999999999999996,2
4747,強生*,生技醫療業,2,2023-02-07,-2.1,1
3481,群創,光電業,2,2023-03-06,-3.8,0
8234,新漢,電腦及週邊設備業,2,2023-03-23,-5.75,2
4906,正文,通信網路業,2,2023-08-25,-6.449999999999999,0
6203,海韻電,電子零組件業,2,2023-06-19,-6.6,2
6806,森崴能源,其他,2,2023-04-17,-6.75,1
2515,中工,建材營造,2,2023-06-06,-7.2,1
1784,訊聯,生技醫療業,2,2023-04-28,-7.7,1
3051,力特,電子工業,2,2023-08-21,-7.7,1
6752,叡揚,資訊服務業,2,2023-04-24,-8.2,2
2327,國巨*,電子工業,2,2023-04-14,-8.3,0
8271,宇瞻,半導體業,2,2023-06-30,-8.850000000000001,1
3529,力旺,半導體業,2,2023-02-24,-9.200000000000001,1
3306,鼎天,通信網路業,2,2023-07-26,-9.45,1
2427,三商電,資訊服務業,2,2023-05-22,-10.350000000000001,1
6829,千附精密,電機機械,2,2023-04-13,-10.4,2
6592,和潤企業,其他,2,2023-07-13,-11.45,1
5425,台半,半導體業,2,2023-03-06,-11.6,0
2331,精英,電子工業,2,2023-06-29,-12.149999999999999,1
3207,耀勝,電子零組件業,2,2023-05-16,-12.399999999999999,2
6510,精測,半導體業,2,2023-03-01,-12.55,0
8155,博智,電子零組件業,2,2023-05-25,-12.55,1
1471,首利,電子工業,2,2023-08-28,-13.649999999999999,2
3675,德微,半導體業,2,2023-05-22,-14.0,0
8050,廣積,電腦及週邊設備業,2,2023-02-22,-15.4,0
2723,美食-KY,觀光事業,2,2023-02-07,-15.700000000000001,1
1608,華榮,電器電纜,2,2023-06-07,-16.15,0
4503,金雨,電機機械,2,2023-05-10,-16.2,2
8926,台汽電,油電燃氣業,2,2023-05-18,-16.35,0
3701,大眾控,電子工業,2,2023-06-02,-17.4,0
6243,迅杰,半導體業,2,2023-07-03,-17.8,1
8436,大江,生技醫療業,2,2023-02-20,-18.15,0
2371,大同,電機機械,2,2023-06-20,-20.45,0
6830,汎銓,其他電子業,2,2023-07-27,-23.950000000000003,0
1589,永冠-KY,電機機械,2,2023-03-24,-24.5,0
6782,視陽,生技醫療業,2,2023-01-17,-25.05,0
6485,點序,半導體業,2,2023-05-31,-26.5,0
4744,皇將,生技醫療業,2,2023-06-28,-27.55,0
6160,欣技,電腦及週邊設備業,2,2023-05-04,-28.25,2
8038,長園科,電子零組件業,2,2023-05-12,-28.6,0
6841,長佳智能,生技醫療業,2,2023-07-17,-29.95,2
6218,豪勉,通信網路業,2,2023-07-18,-33.2,1
2736,富野,觀光事業,2,2023-06-07,-36.75,1
4543,萬在,電機機械,2,2023-06-15,-38.5,0
2105,正新,橡膠工業,2,2023-10-26,,0
2387,精元,電子工業,2,2023-10-31,,1
2439,美律,通信網路業,2,2023-11-29,,0
2492,華新科,電子工業,2,2023-11-02,,1
3213,茂訊,電腦及週邊設備業,2,2023-10-16,,1
4749,新應材,光電業,2,2023-11-27,,1
4766,南寶,化學工業,2,2023-10-25,,1
6138,茂達,半導體業,2,2023-11-14,,0
6176,瑞儀,光電業,2,2023-10-23,,0
6204,艾華,電子零組件業,2,2023-11-29,,1
6276,安鈦克,電腦及週邊設備業,2,2023-11-20,,1
6593,台灣銘板,資訊服務業,2,2023-11-13,,2
6732,昇佳電子,半導體業,2,2023-10-19,,2
8011,台通,通信網路業,2,2023-12-13,,0
3583,辛耘,半導體業,1,2023-05-26,140.8,1
3548,兆利,電子零組件業,1,2023-09-01,138.0,1
2363,矽統,半導體業,1,2023-08-11,104.2,1
2457,飛宏,電子工業,1,2023-03-02,66.6,1
5284,jpp-KY,其他,1,2023-02-17,63.3,1
1503,士電,電機機械,1,2023-02-17,61.7,1
8222,寶一,電機機械,1,2023-03-08,60.5,1
2727,王品,觀光事業,1,2023-02-13,52.3,1
4908,前鼎,通信網路業,1,2023-09-06,51.1,1
2301,光寶科,電腦及週邊設備業,1,2023-06-05,44.7,1
2206,三陽工業,汽車工業,1,2023-05-02,35.5,1
3036,文曄,電子工業,1,2023-09-18,34.4,1
3594,磐儀,電腦及週邊設備業,1,2023-02-17,33.9,1
2402,毅嘉,電子工業,1,2023-03-21,28.1,1
1584,精剛,其他,1,2023-02-21,26.1,1
2731,雄獅,觀光事業,1,2023-03-29,22.4,1
6125,廣運,光電業,1,2023-06-19,22.4,1
3479,安勤,電腦及週邊設備業,1,2023-03-22,21.6,1
6523,達爾膚,生技醫療業,1,2023-02-07,21.4,0
7427,華上生醫,生技醫療業,1,2023-02-20,21.0,1
4155,訊映,生技醫療業,1,2023-01-17,20.8,1
6517,保勝光學,光電業,1,2023-03-23,20.6,1
3444,利機,電子通路業,1,2023-09-25,17.9,1
3450,聯鈞,其他電子業,1,2023-09-14,17.8,1
3515,華擎,電子工業,1,2023-06-09,14.8,0
8091,翔名,電子零組件業,1,2023-01-31,14.0,0
4163,鐿鈦,生技醫療業,1,2023-02-01,13.1,0
4533,協易機,電機機械,1,2023-06-14,12.7,1
1707,葡萄王,化學生技醫療,1,2023-01-04,10.4,0
2754,亞洲藏壽司,觀光事業,1,2023-02-13,7.3,1
2323,中環,光電業,1,2023-05-31,6.8,1
4137,麗豐-KY,化學生技醫療,1,2023-02-07,6.1,0
2707,晶華,觀光事業,1,2023-02-07,6.0,1
8048,德勝,通信網路業,1,2023-07-04,5.7,1
2408,南亞科,半導體業,1,2023-04-11,4.5,0
6753,龍德造船,航運業,1,2023-03-27,4.1,1
2399,映泰,電子工業,1,2023-06-05,3.8,0
2834,臺企銀,金融保險,1,2023-01-17,3.7,0
6625,必應,其他,1,2023-05-17,3.0,1
6811,宏碁資訊,資訊服務業,1,2023-07-19,2.2,1
6561,是方,通信網路業,1,2023-04-10,0.6,0
4536,拓凱,其他,1,2023-02-13,0.5,1
6147,頎邦,半導體業,1,2023-03-10,-0.6,0
1810,和成,玻璃陶瓷,1,2023-04-14,-0.7,1
7402,邑錡,光電業,1,2023-06-21,-0.7,1
5340,建榮,電子零組件業,1,2023-07-27,-1.1,1
2413,環科,電子工業,1,2023-03-09,-1.7,1
6579,研揚,電子工業,1,2023-07-13,-1.7,1
3094,聯傑,半導體業,1,2023-03-22,-2.0,0
2630,亞航,航運業,1,2023-05-22,-3.2,1
6163,華電網,通信網路業,1,2023-03-31,-3.5,1
6167,久正,光電業,1,2023-06-12,-3.8,0
3712,永崴投控,電子工業,1,2023-04-14,-4.0,0
6469,大樹,生技醫療業,1,2023-05-08,-4.3,1
6417,韋僑,通信網路業,1,2023-04-12,-4.5,0
8390,金益鼎,其他,1,2023-09-15,-4.5,0
1104,環泥,水泥工業,1,2023-06-13,-5.1,0
6612,奈米醫材,生技醫療業,1,2023-04-13,-5.3,1
1342,八貫,其他,1,2023-02-09,-5.5,1
6143,振曜,通信網路業,1,2023-03-22,-6.1,1
2201,裕隆,汽車工業,1,2023-01-31,-6.4,1
2462,良得電,電子工業,1,2023-09-14,-6.5,1
3454,晶睿,光電業,1,2023-01-31,-7.0,1
6275,元山,其他電子類,1,2023-09-14,-7.0,0
8105,凌巨,光電業,1,2023-02-14,-7.4,0
9904,寶成,其他,1,2023-02-14,-8.0,0
3706,神達,電子工業,1,2023-07-13,-8.2,1
3652,精聯,電腦及週邊設備業,1,2023-04-19,-8.5,1
6535,順藥,生技醫療業,1,2023-07-27,-8.6,1
1752,南光,化學生技醫療,1,2023-04-13,-8.9,1
3289,宜特,其他電子類,1,2023-03-08,-9.0,1
6245,立端,通信網路業,1,2023-05-12,-9.1,1
6180,橘子,文化創意業,1,2023-02-01,-9.3,0
3027,盛達,通信網路業,1,2023-06-06,-9.4,1
6111,光聚晶電,文化創意業,1,2023-06-05,-9.4,1
6234,高僑,光電業,1,2023-04-27,-10.1,0
3356,奇偶,光電業,1,2023-03-06,-10.4,0
3290,東浦,電子零組件業,1,2023-03-22,-10.5,0
2425,承啟,電子工業,1,2023-07-21,-11.1,0
2340,台亞,光電業,1,2023-07-17,-11.5,0
6838,台新藥,生技醫療業,1,2023-02-24,-11.8,0
5904,寶雅,貿易百貨,1,2023-03-07,-12.5,0
1907,永豐餘,造紙工業,1,2023-06-21,-12.9,0
5209,新鼎,資訊服務業,1,2023-06-19,-13.0,0
6533,晶心科,電子工業,1,2023-01-09,-13.5,0
8171,天宇,通信網路業,1,2023-03-02,-13.7,0
3257,虹冠電,半導體業,1,2023-09-05,-13.8,0
6670,復盛應用,其他,1,2023-02-23,-14.2,0
5353,台林,通信網路業,1,2023-04-12,-14.8,0
1590,亞德客-KY,電機機械,1,2023-03-30,-14.9,0
8027,鈦昇,電機機械,1,2023-08-07,-15.2,1
2419,仲琦,通信網路業,1,2023-07-07,-15.3,1
6666,羅麗芬-KY,化學生技醫療,1,2023-02-22,-16.0,1
2207,和泰車,汽車工業,1,2023-05-18,-16.8,0
6570,維田,電腦及週邊設備業,1,2023-06-07,-17.0,0
3563,牧德,光電業,1,2023-07-04,-17.4,0
6290,良維,電子零組件業,1,2023-02-17,-17.6,1
1905,華紙,造紙工業,1,2023-06-01,-17.7,1
3592,瑞鼎,電子工業,1,2023-04-18,-17.7,0
4743,合一,生技醫療業,1,2023-02-08,-17.7,0
8099,大世科,資訊服務業,1,2023-05-29,-17.9,0
8289,泰藝,電子零組件業,1,2023-03-03,-18.0,1
1802,台玻,玻璃陶瓷,1,2023-02-15,-18.1,0
5511,德昌,建材營造,1,2023-07-25,-18.1,0
5203,訊連,電子工業,1,2023-03-23,-18.3,1
2332,友訊,通信網路業,1,2023-08-17,-18.5,0
4961,天鈺,電子工業,1,2023-04-11,-18.6,0
2485,兆赫,通信網路業,1,2023-08-31,-19.2,1
5263,智崴,文化創意業,1,2023-01-16,-19.3,1
3689,湧德,電子零組件業,1,2023-07-28,-19.5,0
6442,光聖,通信網路業,1,2023-09-26,-20.0,1
6244,茂迪,光電業,1,2023-04-19,-20.2,1
3380,明泰,通信網路業,1,2023-07-14,-21.1,0
3004,豐達科,鋼鐵工業,1,2023-04-19,-21.2,0
6470,宇智,通信網路業,1,2023-07-03,-21.6,1
1611,中電,電器電纜,1,2023-07-05,-21.9,1
3540,曜越,電腦及週邊設備業,1,2023-06-09,-23.5,1
6733,博晟生醫,生技醫療業,1,2023-06-08,-23.8,0
8085,福華,其他電子類,1,2023-06-20,-24.3,0
3308,聯德,電子零組件業,1,2023-08-18,-24.6,1
8938,明安,其他,1,2023-03-02,-24.9,0
5234,達興材料,電子工業,1,2023-07-11,-26.1,0
5243,乙盛-KY,電子工業,1,2023-06-02,-26.1,0
8446,華研,文化創意業,1,2023-06-09,-26.5,1
2618,長榮航,航運業,1,2023-06-28,-26.8,0
6150,撼訊,電腦及週邊設備業,1,2023-07-21,-26.9,0
5706,鳳凰,觀光事業,1,2023-05-31,-27.6,1
3058,立德,電子零組件業,1,2023-05-24,-28.6,0
4175,杏一,生技醫療業,1,2023-05-10,-30.2,0
5474,聰泰,電腦及週邊設備業,1,2023-07-19,-30.7,1
2468,華經,資訊服務業,1,2023-07-03,-33.3,0
2705,六福,觀光事業,1,2023-06-20,-34.6,1
2743,山富,觀光事業,1,2023-06-08,-37.1,1
1339,昭輝,汽車工業,1,2023-12-01,,1
1524,耿鼎,汽車工業,1,2023-12-07,,1
1563,巧新,電機機械,1,2023-12-06,,0
1582,信錦,電子工業,1,2023-11-17,,0
1591,駿吉-KY,電機機械,1,2023-12-11,,1
2031,新光鋼,鋼鐵工業,1,2023-12-19,,0
2072,世紀風電,鋼鐵工業,1,2023-12-04,,0
2233,宇隆,汽車工業,1,2023-10-19,,0
2313,華通,電子工業,1,2023-11-13,,0
2347,聯強,電子工業,1,2023-10-18,,0
2369,菱生,電子工業,1,2023-10-18,,1
2374,佳能,光電業,1,2023-11-13,,0
2417,圓剛,電子工業,1,2023-11-15,,1
2454,聯發科,半導體業,1,2023-10-13,,1
2465,麗臺,電腦及週邊設備業,1,2023-11-30,,1
2476,鉅祥,電子零組件業,1,2023-12-12,,0
2540,愛山林,建材營造,1,2023-11-23,,0
2543,皇昌,建材營造,1,2023-11-16,,1
2607,榮運,航運業,1,2023-12-18,,0
2612,中航,航運業,1,2023-12-01,,1
2636,台驊控股,航運業,1,2023-12-18,,1
2816,旺旺保,金融保險,1,2023-10-23,,1
3006,晶豪科,電子工業,1,2023-12-27,,0
3008,大立光,光電業,1,2023-12-25,,0
3042,晶技,電子工業,1,2023-10-24,,0
3122,笙泉,半導體業,1,2023-11-08,,0
3169,亞信,半導體業,1,2023-11-22,,1
3276,宇環,電子零組件業,1,2023-11-14,,1
3317,尼克森,半導體業,1,2023-11-30,,0
3322,建舜電,電子零組件業,1,2023-11-02,,1
3376,新日興,電子零組件業,1,2023-11-08,,1
3545,敦泰,電子工業,1,2023-11-14,,1
3694,海華,通信網路業,1,2023-11-21,,1
4933,友輝,光電業,1,2023-12-04,,1
4945,陞達科技,半導體業,1,2023-11-28,,1
5215,科嘉-KY,電腦及週邊設備業,1,2023-10-20,,1
5225,東科-KY,其他電子業,1,2023-10-05,,1
5236,凌陽創新,半導體業,1,2023-11-22,,1
5426,振發,電腦及週邊設備業,1,2023-12-13,,1
5432,新門,光電業,1,2023-12-13,,1
5478,智冠,文化創意業,1,2023-12-01,,1
5521,工信,建材營造,1,2023-12-11,,1
6121,新普,電腦及週邊設備業,1,2023-12-04,,0
6158,禾昌,電子零組件業,1,2023-11-20,,0
6168,宏齊,光電業,1,2023-10-23,,0
6170,統振,通信網路業,1,2023-10-06,,1
6189,豐藝,電子工業,1,2023-11-01,,0
6233,旺玖,半導體業,1,2023-12-06,,1
6284,佳邦,電子零組件業,1,2023-10-12,,1
6462,神盾,半導體業,1,2023-12-11,,1
6488,環球晶,半導體業,1,2023-12-15,,0
6530,創威,通信網路業,1,2023-10-18,,1
6546,正基,通信網路業,1,2023-12-13,,1
6667,信紘科,其他電子類,1,2023-12-26,,1
6683,雍智科技,半導體業,1,2023-12-15,,0
6684,安格,半導體業,1,2023-12-08,,1
6695,芯鼎,半導體業,1,2023-12-26,,1
8054,安國,半導體業,1,2023-10-25,,1
8068,全達,電子通路業,1,2023-12-13,,1
8150,南茂,電子工業,1,2023-10-23,,0
8467,波力-KY,其他,1,2023-11-21,,1
8927,北基,油電燃氣業,1,2023-11-02,,0
8932,智通*,其他,1,2023-11-13,,1
9919,康那香,其他,1,2023-11-28,,1
9950,萬國通,塑膠工業,1,2023-11-06,,0
