日期,代號,名稱,產業,事件,原因,收盤,RS,底部序,在榜天數,樞紐,報酬20D,基準20D,報酬60D,基準60D,報酬120D,基準120D,報酬180D,基準180D,次日開盤,跳空%,報酬20D開,基準20D開,報酬60D開,基準60D開,報酬120D開,基準120D開,報酬180D開,基準180D開,月
2021-01-04,2201,裕隆,汽車工業,進榜,觸發,42.69,78.0,2.0,0,,-20.5,-5.4,-9.0,9.1,-16.3,7.8,-18.9,4.5,42.3,-1.0,-19.7,-5.5,-8.1,9.3,-15.5,7.9,-18.1,4.5,2021-01
2021-01-04,2201,裕隆,汽車工業,觸發,進榜即觸發,42.69,78.0,2.0,0,42.69,-20.5,-5.4,-9.0,9.1,-16.3,7.8,-18.9,4.5,42.3,-1.0,-19.7,-5.5,-8.1,9.3,-15.5,7.9,-18.1,4.5,2021-01
2021-01-04,6279,胡連,電子零組件業,進榜,觸發,93.46,78.0,2.0,0,,-7.5,-5.4,-3.3,9.1,20.0,7.8,-3.9,4.5,91.9,-1.7,-5.9,-5.5,-1.7,9.3,22.0,7.9,-2.3,4.5,2021-01
2021-01-04,6279,胡連,電子零組件業,觸發,進榜即觸發,93.46,78.0,2.0,0,93.46,-7.5,-5.4,-3.3,9.1,20.0,7.8,-3.9,4.5,91.9,-1.7,-5.9,-5.5,-1.7,9.3,22.0,7.9,-2.3,4.5,2021-01
2021-01-04,8011,台通,通信網路業,進榜,觸發,23.99,77.0,5.0,0,,-26.7,-5.4,-16.7,9.1,-35.0,7.8,-37.6,4.5,24.3,1.1,-27.5,-5.5,-17.6,9.3,-35.7,7.9,-38.3,4.5,2021-01
2021-01-04,8011,台通,通信網路業,觸發,進榜即觸發,23.99,77.0,5.0,0,23.99,-26.7,-5.4,-16.7,9.1,-35.0,7.8,-37.6,4.5,24.3,1.1,-27.5,-5.5,-17.6,9.3,-35.7,7.9,-38.3,4.5,2021-01
2021-01-04,6205,詮欣,電子工業,進榜,觸發,43.01,76.0,4.0,0,,-25.2,-5.4,-18.0,9.1,-39.8,7.8,-39.1,4.5,45.0,4.6,-28.5,-5.5,-21.5,9.3,-42.5,7.9,-41.8,4.5,2021-01
2021-01-04,6205,詮欣,電子工業,觸發,進榜即觸發,43.01,76.0,4.0,0,43.01,-25.2,-5.4,-18.0,9.1,-39.8,7.8,-39.1,4.5,45.0,4.6,-28.5,-5.5,-21.5,9.3,-42.5,7.9,-41.8,4.5,2021-01
2021-01-04,2393,億光,電子工業,進榜,觸發,32.05,70.0,2.0,0,,-7.7,-5.4,8.6,9.1,13.4,7.8,4.6,4.5,32.6,1.7,-9.2,-5.5,6.8,9.3,11.4,7.9,2.8,4.5,2021-01
2021-01-04,2393,億光,電子工業,觸發,進榜即觸發,32.05,70.0,2.0,0,32.05,-7.7,-5.4,8.6,9.1,13.4,7.8,4.6,4.5,32.6,1.7,-9.2,-5.5,6.8,9.3,11.4,7.9,2.8,4.5,2021-01
2021-01-04,5386,青雲,電腦及週邊設備業,進榜,準備,38.74,99.0,3.0,0,,-38.1,-5.4,-15.3,9.1,-45.1,7.8,-57.0,4.5,37.7,-2.6,-36.5,-5.5,-13.0,9.3,-43.6,7.9,-55.9,4.5,2021-01
2021-01-04,3484,崧騰,電子零組件業,進榜,準備,48.47,95.0,3.0,0,,4.8,-5.4,33.8,9.1,30.0,7.8,5.9,4.5,48.5,0.0,4.8,-5.5,33.8,9.3,30.0,7.9,5.9,4.5,2021-01
2021-01-04,3605,宏致,電子工業,進榜,準備,40.67,83.0,3.0,0,,-13.8,-5.4,6.0,9.1,12.8,7.8,-6.8,4.5,41.0,0.8,-14.4,-5.5,5.2,9.3,12.0,7.9,-7.5,4.5,2021-01
2021-01-04,2408,南亞科,半導體業,進榜,準備,80.59,82.0,3.0,0,,-4.9,-5.4,9.3,9.1,-12.3,7.8,-27.9,4.5,80.2,-0.6,-4.3,-5.5,9.9,9.3,-11.9,7.9,-27.5,4.5,2021-01
2021-01-04,3707,漢磊,半導體業,進榜,準備,41.68,81.0,3.0,0,,7.6,-5.4,59.6,9.1,98.8,7.8,164.2,4.5,40.6,-2.6,10.5,-5.5,63.9,9.3,104.1,7.9,171.2,4.5,2021-01
2021-01-04,8936,國統,其他,進榜,準備,21.54,74.0,2.0,0,,-11.0,-5.4,62.0,9.1,5.5,7.8,-9.2,4.5,21.8,1.2,-12.1,-5.5,60.0,9.3,4.2,7.9,-10.3,4.5,2021-01
2021-01-04,2515,中工,建材營造,進榜,準備,7.83,73.0,2.0,0,,-17.4,-5.4,-9.1,9.1,-11.8,7.8,-14.6,4.5,7.8,-1.0,-16.6,-5.5,-8.2,9.3,-10.9,7.9,-13.8,4.5,2021-01
2021-01-04,8215,明基材,光電業,進榜,準備,22.98,72.0,2.0,0,,3.8,-5.4,24.3,9.1,-4.8,7.8,22.0,4.5,23.3,1.4,2.3,-5.5,22.6,9.3,-6.2,7.9,20.2,4.5,2021-01
2021-01-04,1802,台玻,玻璃陶瓷,觸發,等待後觸發,19.39,93.0,2.0,59,12.43,-24.5,-5.4,4.0,9.1,87.9,7.8,31.5,4.5,19.3,-0.7,-23.9,-5.5,4.7,9.3,89.2,7.9,32.4,4.5,2021-01
2021-01-04,2328,廣宇,電子零組件業,觸發,等待後觸發,23.93,83.0,2.0,7,22.49,45.7,-5.4,59.0,9.1,41.5,7.8,34.7,4.5,26.3,9.9,32.6,-5.5,44.7,9.3,28.7,7.9,22.5,4.5,2021-01
2021-01-04,3034,聯詠,半導體業,移出,掉出掃描母體,232.75,74.0,,31,,,,,,,,,,,,,,,,,,,,2021-01
2021-01-04,6491,晶碩,生技醫療業,移出,掉出掃描母體,242.7,71.0,,76,,,,,,,,,,,,,,,,,,,,2021-01
2021-01-04,3490,單井,光電業,移出,突破失敗,26.64,79.0,,5,,,,,,,,,,,,,,,,,,,,2021-01
2021-01-05,6533,晶心科,電子工業,進榜,觸發,355.17,96.0,4.0,0,,17.0,-4.7,50.6,8.5,36.3,8.3,3.2,3.5,358.6,1.0,15.9,-5.0,49.2,7.9,35.0,8.0,2.2,3.0,2021-01
2021-01-05,6533,晶心科,電子工業,觸發,進榜即觸發,355.17,96.0,4.0,0,355.17,17.0,-4.7,50.6,8.5,36.3,8.3,3.2,3.5,358.6,1.0,15.9,-5.0,49.2,7.9,35.0,8.0,2.2,3.0,2021-01
2021-01-05,1409,新纖,紡織纖維,進榜,準備,12.07,76.0,2.0,0,,-21.5,-4.7,18.1,8.5,38.0,8.3,22.4,3.5,11.8,-1.8,-20.0,-5.0,20.3,7.9,40.6,8.0,24.7,3.0,2021-01
2021-01-05,2049,上銀,電機機械,進榜,準備,366.48,73.0,3.0,0,,-1.9,-4.7,-2.7,8.5,-6.1,8.3,-28.9,3.5,363.8,-0.7,-1.2,-5.0,-2.0,7.9,-5.4,8.0,-28.4,3.0,2021-01
2021-01-05,2329,華泰,半導體業,進榜,準備,13.67,71.0,1.0,0,,-3.4,-4.7,7.1,8.5,37.3,8.3,43.8,3.5,13.7,0.3,-3.7,-5.0,6.8,7.9,36.8,8.0,43.3,3.0,2021-01
2021-01-05,2330,台積電,半導體業,觸發,等待後觸發,490.93,77.0,2.0,54,417.77,16.6,-4.7,12.1,8.5,9.4,8.3,6.9,3.5,502.7,2.4,13.9,-5.0,9.5,7.9,6.8,8.0,4.4,3.0,2021-01
2021-01-05,3037,欣興,電子工業,觸發,等待後觸發,83.46,80.0,3.0,5,79.39,-5.9,-4.7,-6.7,8.5,49.5,8.3,31.2,3.5,84.5,1.3,-7.1,-5.0,-7.9,7.9,47.6,8.0,29.6,3.0,2021-01
2021-01-05,8215,明基材,光電業,觸發,等待後觸發,25.24,82.0,2.0,1,23.43,-2.3,-4.7,4.1,8.5,-10.7,8.3,5.0,3.5,26.1,3.4,-5.5,-5.0,0.6,7.9,-13.7,8.0,1.6,3.0,2021-01
2021-01-05,2515,中工,建材營造,移出,掉出掃描母體,7.83,73.0,,1,,,,,,,,,,,,,,,,,,,,2021-01
2021-01-05,3481,群創,光電業,移出,晚期未觸發,12.09,84.0,,36,,,,,,,,,,,,,,,,,,,,2021-01
2021-01-05,2610,華航,航運業,移出,掉出掃描母體,9.97,72.0,,18,,,,,,,,,,,,,,,,,,,,2021-01
2021-01-05,2201,裕隆,汽車工業,移出,掉出掃描母體,42.69,78.0,,1,,,,,,,,,,,,,,,,,,,,2021-01
2021-01-05,6205,詮欣,電子工業,移出,掉出掃描母體,43.01,76.0,,1,,,,,,,,,,,,,,,,,,,,2021-01
2021-01-06,5274,信驊,半導體業,進榜,觸發,1488.21,84.0,4.0,0,,14.6,-3.4,-2.9,9.1,18.6,9.1,25.7,5.1,1499.8,0.8,13.7,-3.8,-3.6,8.5,17.7,8.7,24.7,4.7,2021-01
2021-01-06,5274,信驊,半導體業,觸發,進榜即觸發,1488.21,84.0,4.0,0,1488.21,14.6,-3.4,-2.9,9.1,18.6,9.1,25.7,5.1,1499.8,0.8,13.7,-3.8,-3.6,8.5,17.7,8.7,24.7,4.7,2021-01
2021-01-06,3380,明泰,通信網路業,進榜,觸發,32.44,76.0,4.0,0,,-15.3,-3.4,-8.0,9.1,-28.1,9.1,-33.3,5.1,33.8,4.1,-18.6,-3.8,-11.6,8.5,-31.0,8.7,-35.9,4.7,2021-01
2021-01-06,3380,明泰,通信網路業,觸發,進榜即觸發,32.44,76.0,4.0,0,32.44,-15.3,-3.4,-8.0,9.1,-28.1,9.1,-33.3,5.1,33.8,4.1,-18.6,-3.8,-11.6,8.5,-31.0,8.7,-35.9,4.7,2021-01
2021-01-06,3034,聯詠,半導體業,進榜,準備,242.21,78.0,3.0,0,,12.1,-3.4,53.9,9.1,28.3,9.1,6.8,5.1,238.4,-1.6,13.9,-3.8,56.3,8.5,30.3,8.7,8.5,4.7,2021-01
2021-01-06,6283,淳安,其他電子業,進榜,準備,45.9,78.0,3.0,0,,-20.0,-3.4,31.6,9.1,33.1,9.1,-8.6,5.1,48.0,4.6,-23.5,-3.8,25.8,8.5,27.3,8.7,-12.6,4.7,2021-01
2021-01-06,3023,信邦,電子零組件業,進榜,準備,191.9,74.0,2.0,0,,22.4,-3.4,10.3,9.1,14.2,9.1,4.8,5.1,193.6,0.9,21.4,-3.8,9.4,8.5,13.2,8.7,3.9,4.7,2021-01
2021-01-06,3711,日月光投控,半導體業,進榜,準備,67.88,72.0,1.0,0,,10.8,-3.4,24.3,9.1,25.4,9.1,17.4,5.1,69.0,1.7,9.0,-3.8,22.2,8.5,23.3,8.7,15.4,4.7,2021-01
2021-01-06,2393,億光,電子工業,移出,掉出掃描母體,33.63,75.0,,2,,,,,,,,,,,,,,,,,,,,2021-01
2021-01-06,1409,新纖,紡織纖維,移出,掉出掃描母體,12.07,76.0,,1,,,,,,,,,,,,,,,,,,,,2021-01
2021-01-06,1612,宏泰,電器電纜,移出,離高點太遠,11.04,73.0,,50,,,,,,,,,,,,,,,,,,,,2021-01
2021-01-06,3050,鈺德,電子工業,移出,離高點太遠,14.76,90.0,,20,,,,,,,,,,,,,,,,,,,,2021-01
2021-01-06,3545,敦泰,電子工業,移出,離高點太遠,66.53,92.0,,16,,,,,,,,,,,,,,,,,,,,2021-01
2021-01-06,6472,保瑞,生技醫療業,移出,突破失敗,79.73,75.0,,16,,,,,,,,,,,,,,,,,,,,2021-01
2021-01-06,6229,研通,半導體業,移出,離高點太遠,24.02,91.0,,13,,,,,,,,,,,,,,,,,,,,2021-01
2021-01-06,2607,榮運,航運業,移出,掉出掃描母體,27.35,73.0,,12,,,,,,,,,,,,,,,,,,,,2021-01
2021-01-06,6435,大中,半導體業,移出,掉出掃描母體,95.5,72.0,,12,,,,,,,,,,,,,,,,,,,,2021-01
2021-01-06,2605,新興,航運業,移出,離高點太遠,17.36,71.0,,9,,,,,,,,,,,,,,,,,,,,2021-01
2021-01-06,5386,青雲,電腦及週邊設備業,移出,離高點太遠,31.5,98.0,,2,,,,,,,,,,,,,,,,,,,,2021-01
2021-01-06,6279,胡連,電子零組件業,移出,掉出掃描母體,89.57,73.0,,2,,,,,,,,,,,,,,,,,,,,2021-01
2021-01-07,3138,耀登,通信網路業,進榜,觸發,198.52,98.0,4.0,0,,56.5,-3.9,15.3,9.8,2.8,8.7,-30.2,4.4,213.7,7.7,45.3,-4.1,7.1,9.3,-4.5,8.6,-35.2,4.2,2021-01
2021-01-07,3138,耀登,通信網路業,觸發,進榜即觸發,198.52,98.0,4.0,0,198.52,56.5,-3.9,15.3,9.8,2.8,8.7,-30.2,4.4,213.7,7.7,45.3,-4.1,7.1,9.3,-4.5,8.6,-35.2,4.2,2021-01
2021-01-07,2467,志聖,電子工業,進榜,觸發,33.2,84.0,2.0,0,,-8.8,-3.9,34.4,9.8,31.8,8.7,0.7,4.4,34.1,2.6,-11.1,-4.1,31.1,9.3,28.5,8.6,-1.8,4.2,2021-01
2021-01-07,2467,志聖,電子工業,觸發,進榜即觸發,33.2,84.0,2.0,0,33.2,-8.8,-3.9,34.4,9.8,31.8,8.7,0.7,4.4,34.1,2.6,-11.1,-4.1,31.1,9.3,28.5,8.6,-1.8,4.2,2021-01
2021-01-07,1305,華夏,塑膠工業,進榜,觸發,21.8,81.0,3.0,0,,-15.1,-3.9,42.8,9.8,37.8,8.7,73.9,4.4,22.2,1.8,-16.6,-4.1,40.3,9.3,35.3,8.6,70.9,4.2,2021-01
2021-01-07,1305,華夏,塑膠工業,觸發,進榜即觸發,21.8,81.0,3.0,0,21.8,-15.1,-3.9,42.8,9.8,37.8,8.7,73.9,4.4,22.2,1.8,-16.6,-4.1,40.3,9.3,35.3,8.6,70.9,4.2,2021-01
2021-01-07,3661,世芯-KY,半導體業,進榜,觸發,762.76,79.0,5.0,0,,-1.6,-3.9,-33.1,9.8,-19.3,8.7,10.8,4.4,772.3,1.3,-2.8,-4.1,-33.9,9.3,-20.3,8.6,9.5,4.2,2021-01
2021-01-07,3661,世芯-KY,半導體業,觸發,進榜即觸發,762.76,79.0,5.0,0,762.76,-1.6,-3.9,-33.1,9.8,-19.3,8.7,10.8,4.4,772.3,1.3,-2.8,-4.1,-33.9,9.3,-20.3,8.6,9.5,4.2,2021-01
2021-01-07,2231,為升,汽車工業,進榜,觸發,173.5,74.0,1.0,0,,-13.0,-3.9,12.1,9.8,-16.0,8.7,-36.0,4.4,173.5,0.0,-13.0,-4.1,12.1,9.3,-16.0,8.6,-36.0,4.2,2021-01
2021-01-07,2231,為升,汽車工業,觸發,進榜即觸發,173.5,74.0,1.0,0,173.5,-13.0,-3.9,12.1,9.8,-16.0,8.7,-36.0,4.4,173.5,0.0,-13.0,-4.1,12.1,9.3,-16.0,8.6,-36.0,4.2,2021-01
2021-01-07,3691,碩禾,光電業,進榜,準備,203.2,91.0,3.0,0,,-21.4,-3.9,-12.0,9.8,-11.7,8.7,-17.3,4.4,207.4,2.1,-23.0,-4.1,-13.7,9.3,-13.5,8.6,-19.0,4.2,2021-01
2021-01-07,3622,洋華,光電業,進榜,準備,31.64,84.0,3.0,0,,-20.8,-3.9,12.5,9.8,-19.9,8.7,-26.4,4.4,32.8,3.6,-23.6,-4.1,8.5,9.3,-22.7,8.6,-29.0,4.2,2021-01
2021-01-07,6279,胡連,電子零組件業,進榜,準備,91.9,80.0,2.0,0,,-5.5,-3.9,-2.5,9.8,27.1,8.7,-5.3,4.4,95.8,4.2,-9.3,-4.1,-6.5,9.3,22.0,8.6,-9.2,4.2,2021-01
2021-01-07,1736,喬山,化學生技醫療,進榜,準備,90.62,78.0,2.0,0,,-15.3,-3.9,-14.9,9.8,-18.1,8.7,-44.8,4.4,89.4,-1.3,-14.2,-4.1,-13.8,9.3,-17.0,8.6,-44.1,4.2,2021-01
2021-01-07,2355,敬鵬,電子工業,進榜,準備,31.29,72.0,1.0,0,,-12.6,-3.9,-5.8,9.8,-8.4,8.7,-24.3,4.4,31.3,0.1,-12.7,-4.1,-5.9,9.3,-8.5,8.6,-24.4,4.2,2021-01
2021-01-07,6282,康舒,電子零組件業,進榜,準備,25.98,72.0,3.0,0,,-6.9,-3.9,-7.0,9.8,-7.8,8.7,-8.0,4.4,26.0,0.0,-6.9,-4.1,-7.0,9.3,-7.8,8.6,-8.0,4.2,2021-01
2021-01-07,2472,立隆電,電子工業,進榜,準備,51.45,71.0,2.0,0,,2.4,-3.9,9.8,9.8,19.5,8.7,-8.2,4.4,52.8,2.6,-0.1,-4.1,7.1,9.3,16.5,8.6,-10.5,4.2,2021-01
2021-01-07,6005,群益證,金融保險,進榜,準備,9.25,71.0,1.0,0,,-9.9,-3.9,10.9,9.8,14.5,8.7,5.8,4.4,9.5,2.3,-11.9,-4.1,8.4,9.3,11.9,8.6,3.4,4.2,2021-01
2021-01-07,3034,聯詠,半導體業,移出,掉出掃描母體,242.21,78.0,,1,,,,,,,,,,,,,,,,,,,,2021-01
2021-01-07,3711,日月光投控,半導體業,移出,掉出掃描母體,67.88,72.0,,1,,,,,,,,,,,,,,,,,,,,2021-01
2021-01-07,2615,萬海,航運業,移出,離高點太遠,28.61,97.0,,79,,,,,,,,,,,,,,,,,,,,2021-01
2021-01-07,2609,陽明,航運業,移出,離高點太遠,12.27,100.0,,73,,,,,,,,,,,,,,,,,,,,2021-01
2021-01-07,2603,長榮,航運業,移出,離高點太遠,30.53,99.0,,50,,,,,,,,,,,,,,,,,,,,2021-01
2021-01-07,5011,久陽,鋼鐵工業,移出,晚期未觸發,34.0,98.0,,20,,,,,,,,,,,,,,,,,,,,2021-01
2021-01-07,8936,國統,其他,移出,掉出掃描母體,20.57,70.0,,3,,,,,,,,,,,,,,,,,,,,2021-01
2021-01-07,2329,華泰,半導體業,移出,掉出掃描母體,13.42,71.0,,2,,,,,,,,,,,,,,,,,,,,2021-01
2021-01-08,2239,英利-KY,汽車工業,進榜,觸發,114.69,86.0,2.0,0,,-17.5,-3.6,-15.9,10.9,-28.9,8.1,-51.4,5.6,112.4,-2.0,-15.9,-3.8,-14.2,10.6,-27.5,8.0,-50.4,5.4,2021-01
2021-01-08,2239,英利-KY,汽車工業,觸發,進榜即觸發,114.69,86.0,2.0,0,114.69,-17.5,-3.6,-15.9,10.9,-28.9,8.1,-51.4,5.6,112.4,-2.0,-15.9,-3.8,-14.2,10.6,-27.5,8.0,-50.4,5.4,2021-01
2021-01-08,4760,勤凱,其他電子類,進榜,觸發,79.25,77.0,4.0,0,,2.4,-3.6,18.5,10.9,21.8,8.1,-1.6,5.6,81.9,3.3,-0.9,-3.8,14.7,10.6,17.8,8.0,-4.8,5.4,2021-01
2021-01-08,4760,勤凱,其他電子類,觸發,進榜即觸發,79.25,77.0,4.0,0,79.25,2.4,-3.6,18.5,10.9,21.8,8.1,-1.6,5.6,81.9,3.3,-0.9,-3.8,14.7,10.6,17.8,8.0,-4.8,5.4,2021-01
2021-01-08,2855,統一證,金融保險,進榜,準備,13.36,80.0,2.0,0,,-4.7,-3.6,26.9,10.9,28.8,8.1,15.5,5.6,13.4,0.0,-4.7,-3.8,26.9,10.6,28.8,8.0,15.5,5.4,2021-01
2021-01-08,3023,信邦,電子零組件業,觸發,等待後觸發,210.52,79.0,2.0,2,193.15,2.8,-3.6,3.1,10.9,5.3,8.1,-3.7,5.6,214.2,1.8,1.0,-3.8,1.4,10.6,3.5,8.0,-5.3,5.4,2021-01
2021-01-08,2472,立隆電,電子工業,觸發,等待後觸發,56.59,84.0,2.0,1,51.68,-6.1,-3.6,-0.4,10.9,5.8,8.1,-13.7,5.6,56.9,0.6,-6.6,-3.8,-1.0,10.6,5.2,8.0,-14.2,5.4,2021-01
2021-01-08,6282,康舒,電子零組件業,移出,掉出掃描母體,25.98,72.0,,1,,,,,,,,,,,,,,,,,,,,2021-01
2021-01-08,1802,台玻,玻璃陶瓷,移出,離高點太遠,16.54,88.0,,63,,,,,,,,,,,,,,,,,,,,2021-01
2021-01-08,2351,順德,電子工業,移出,離高點太遠,75.8,87.0,,49,,,,,,,,,,,,,,,,,,,,2021-01
2021-01-08,2332,友訊,通信網路業,移出,晚期未觸發,25.89,71.0,,45,,,,,,,,,,,,,,,,,,,,2021-01
2021-01-08,2038,海光,鋼鐵工業,移出,離高點太遠,17.84,97.0,,18,,,,,,,,,,,,,,,,,,,,2021-01
2021-01-08,3015,全漢,電子工業,移出,掉出掃描母體,28.61,83.0,,16,,,,,,,,,,,,,,,,,,,,2021-01
2021-01-08,8215,明基材,光電業,移出,離高點太遠,22.69,75.0,,4,,,,,,,,,,,,,,,,,,,,2021-01
2021-01-11,2401,凌陽,半導體業,進榜,觸發,18.31,84.0,3.0,0,,21.8,-2.7,57.7,11.7,77.5,7.3,71.4,5.1,19.2,4.6,16.4,-2.8,50.7,11.3,69.6,7.2,63.8,5.2,2021-01
2021-01-11,2401,凌陽,半導體業,觸發,進榜即觸發,18.31,84.0,3.0,0,18.31,21.8,-2.7,57.7,11.7,77.5,7.3,71.4,5.1,19.2,4.6,16.4,-2.8,50.7,11.3,69.6,7.2,63.8,5.2,2021-01
2021-01-11,2206,三陽工業,汽車工業,進榜,準備,29.14,89.0,2.0,0,,-12.5,-2.7,-11.7,11.7,-20.3,7.3,-24.6,5.1,29.7,2.0,-14.2,-2.8,-13.5,11.3,-21.9,7.2,-26.0,5.2,2021-01
2021-01-11,3034,聯詠,半導體業,進榜,準備,244.42,71.0,3.0,0,,35.7,-2.7,52.8,11.7,26.6,7.3,3.6,5.1,244.7,0.1,35.6,-2.8,52.6,11.3,26.4,7.2,3.4,5.2,2021-01
2021-01-11,6005,群益證,金融保險,移出,掉出掃描母體,9.28,70.0,,4,,,,,,,,,,,,,,,,,,,,2021-01
2021-01-11,1718,中纖,化學工業,移出,離高點太遠,9.67,73.0,,18,,,,,,,,,,,,,,,,,,,,2021-01
2021-01-12,6409,旭隼,其他電子業,進榜,觸發,1065.3,76.0,2.0,0,,10.9,-0.3,-6.9,13.4,4.9,8.9,30.3,5.4,1069.6,0.4,10.5,-0.6,-7.3,13.1,4.4,8.7,29.8,5.3,2021-01
2021-01-12,6409,旭隼,其他電子業,觸發,進榜即觸發,1065.3,76.0,2.0,0,1065.3,10.9,-0.3,-6.9,13.4,4.9,8.9,30.3,5.4,1069.6,0.4,10.5,-0.6,-7.3,13.1,4.4,8.7,29.8,5.3,2021-01
2021-01-12,2428,興勤,電子工業,進榜,準備,146.44,92.0,2.0,0,,10.9,-0.3,5.3,13.4,34.1,8.9,-7.7,5.4,148.1,1.1,9.7,-0.6,4.1,13.1,32.6,8.7,-8.7,5.3,2021-01
2021-01-12,2355,敬鵬,電子工業,移出,掉出掃描母體,31.25,70.0,,5,,,,,,,,,,,,,,,,,,,,2021-01
2021-01-12,3552,同致,其他電子類,移出,離高點太遠,197.87,99.0,,92,,,,,,,,,,,,,,,,,,,,2021-01
2021-01-12,2031,新光鋼,鋼鐵工業,移出,離高點太遠,26.7,74.0,,33,,,,,,,,,,,,,,,,,,,,2021-01
2021-01-12,2014,中鴻,鋼鐵工業,移出,離高點太遠,13.81,92.0,,32,,,,,,,,,,,,,,,,,,,,2021-01
2021-01-12,2023,燁輝,鋼鐵工業,移出,掉出掃描母體,11.59,77.0,,22,,,,,,,,,,,,,,,,,,,,2021-01
2021-01-12,3605,宏致,電子工業,移出,晚期未觸發,37.04,80.0,,8,,,,,,,,,,,,,,,,,,,,2021-01
2021-01-12,3622,洋華,光電業,移出,離高點太遠,27.66,79.0,,5,,,,,,,,,,,,,,,,,,,,2021-01
2021-01-12,2467,志聖,電子工業,移出,突破失敗,30.02,75.0,,5,,,,,,,,,,,,,,,,,,,,2021-01
2021-01-12,2239,英利-KY,汽車工業,移出,突破失敗,101.89,82.0,,4,,,,,,,,,,,,,,,,,,,,2021-01
2021-01-13,6233,旺玖,半導體業,進榜,觸發,34.11,94.0,6.0,0,,13.4,-0.2,23.0,12.8,30.1,8.5,-8.1,4.2,35.0,2.7,10.4,-0.4,19.7,12.6,26.6,8.4,-10.5,4.2,2021-01
2021-01-13,6233,旺玖,半導體業,觸發,進榜即觸發,34.11,94.0,6.0,0,34.11,13.4,-0.2,23.0,12.8,30.1,8.5,-8.1,4.2,35.0,2.7,10.4,-0.4,19.7,12.6,26.6,8.4,-10.5,4.2,2021-01
2021-01-13,6531,愛普*,半導體業,進榜,觸發,262.93,85.0,2.0,0,,28.6,-0.2,24.4,12.8,29.3,8.5,29.7,4.2,269.2,2.4,25.6,-0.4,21.4,12.6,26.3,8.4,26.6,4.2,2021-01
2021-01-13,6531,愛普*,半導體業,觸發,進榜即觸發,262.93,85.0,2.0,0,262.93,28.6,-0.2,24.4,12.8,29.3,8.5,29.7,4.2,269.2,2.4,25.6,-0.4,21.4,12.6,26.3,8.4,26.6,4.2,2021-01
2021-01-13,3443,創意,半導體業,進榜,觸發,410.0,81.0,4.0,0,,-0.2,-0.2,-6.4,12.8,1.7,8.5,15.1,4.2,407.7,-0.6,0.3,-0.4,-5.9,12.6,2.3,8.4,15.8,4.2,2021-01
2021-01-13,3443,創意,半導體業,觸發,進榜即觸發,410.0,81.0,4.0,0,410.0,-0.2,-0.2,-6.4,12.8,1.7,8.5,15.1,4.2,407.7,-0.6,0.3,-0.4,-5.9,12.6,2.3,8.4,15.8,4.2,2021-01
2021-01-13,3711,日月光投控,半導體業,進榜,觸發,76.4,81.0,1.0,0,,14.0,-0.2,10.4,12.8,17.0,8.5,-4.1,4.2,77.9,1.9,11.8,-0.4,8.4,12.6,14.8,8.4,-5.9,4.2,2021-01
2021-01-13,3711,日月光投控,半導體業,觸發,進榜即觸發,76.4,81.0,1.0,0,76.4,14.0,-0.2,10.4,12.8,17.0,8.5,-4.1,4.2,77.9,1.9,11.8,-0.4,8.4,12.6,14.8,8.4,-5.9,4.2,2021-01
2021-01-13,5347,世界,半導體業,進榜,觸發,95.52,73.0,4.0,0,,0.4,-0.2,-8.5,12.8,-5.2,8.5,14.2,4.2,94.0,-1.6,2.0,-0.4,-7.0,12.6,-3.7,8.4,16.1,4.2,2021-01
2021-01-13,5347,世界,半導體業,觸發,進榜即觸發,95.52,73.0,4.0,0,95.52,0.4,-0.2,-8.5,12.8,-5.2,8.5,14.2,4.2,94.0,-1.6,2.0,-0.4,-7.0,12.6,-3.7,8.4,16.1,4.2,2021-01
2021-01-13,2369,菱生,電子工業,進榜,觸發,13.64,70.0,3.0,0,,0.3,-0.2,22.2,12.8,70.1,8.5,52.4,4.2,14.5,6.1,-5.5,-0.4,15.2,12.6,60.3,8.4,43.6,4.2,2021-01
2021-01-13,2369,菱生,電子工業,觸發,進榜即觸發,13.64,70.0,3.0,0,13.64,0.3,-0.2,22.2,12.8,70.1,8.5,52.4,4.2,14.5,6.1,-5.5,-0.4,15.2,12.6,60.3,8.4,43.6,4.2,2021-01
2021-01-13,2454,聯發科,半導體業,進榜,準備,623.27,71.0,2.0,0,,9.0,-0.2,11.8,12.8,12.6,8.5,1.4,4.2,614.8,-1.4,10.6,-0.4,13.3,12.6,14.2,8.4,2.8,4.2,2021-01
2021-01-13,3707,漢磊,半導體業,觸發,等待後觸發,45.83,86.0,3.0,9,42.31,-1.4,-0.2,59.0,12.8,138.0,8.5,161.6,4.2,46.0,0.3,-1.7,-0.4,58.5,12.6,137.3,8.4,160.8,4.2,2021-01
2021-01-13,2009,第一銅,鋼鐵工業,移出,離高點太遠,24.74,99.0,,30,,,,,,,,,,,,,,,,,,,,2021-01
2021-01-13,6283,淳安,其他電子業,移出,離高點太遠,43.8,75.0,,7,,,,,,,,,,,,,,,,,,,,2021-01
2021-01-13,3380,明泰,通信網路業,移出,掉出掃描母體,31.28,70.0,,7,,,,,,,,,,,,,,,,,,,,2021-01
2021-01-13,2231,為升,汽車工業,移出,掉出掃描母體,162.41,76.0,,6,,,,,,,,,,,,,,,,,,,,2021-01
