代號,名稱,產業,進榜次數,首次進榜,報酬60D,觸發次數
3611,鼎翰,電腦及週邊設備業,3,2019-02-20,2.1,0
3211,順達,電腦及週邊設備業,3,2019-01-24,1.15,1
2885,元大金,金融保險,3,2019-01-15,0.9,2
4566,時碩工業,電機機械,3,2019-08-19,-0.8500000000000001,0
5457,宣德,電子零組件業,3,2019-06-26,-1.1,2
6670,復盛應用,其他,3,2019-06-17,-1.4,0
3704,合勤控,通信網路業,3,2019-04-22,-1.7,2
6191,精成科,電子工業,3,2019-07-29,-1.95,1
6643,M31,半導體業,3,2019-04-09,-3.15,1
8299,群聯,半導體業,3,2019-06-24,-3.4,0
5904,寶雅,貿易百貨,3,2019-05-30,-3.6,0
3144,新揚科,電子零組件業,3,2019-07-24,-3.95,2
3004,豐達科,鋼鐵工業,3,2019-01-14,-4.050000000000001,3
6146,耕興,其他電子類,3,2019-04-08,-6.0,0
4953,緯致,資訊服務業,3,2019-01-10,-6.8,3
3707,漢磊,半導體業,3,2019-09-02,-7.2,1
1762,中化生,化學生技醫療,3,2019-07-12,-7.5,1
1522,堤維西,汽車工業,3,2019-09-04,-7.9,0
4163,鐿鈦,生技醫療業,3,2019-07-01,-9.9,1
3363,上詮,通信網路業,3,2019-01-07,-10.6,1
2467,志聖,電子工業,3,2019-04-26,-13.8,0
2201,裕隆,汽車工業,3,2019-07-08,-16.4,0
5349,先豐,電子零組件業,3,2019-02-15,-19.9,1
2303,聯電,半導體業,3,2019-10-24,,0
2317,鴻海,其他電子業,3,2019-11-18,,0
2330,台積電,半導體業,3,2019-10-08,,1
2474,可成,電子工業,3,2019-11-04,,0
4977,眾達-KY,電子工業,3,2019-10-23,,0
3680,家登,半導體業,2,2019-07-18,111.1,1
3661,世芯-KY,半導體業,2,2019-08-19,107.5,1
2367,燿華,電子工業,2,2019-06-27,67.3,1
2313,華通,電子工業,2,2019-07-18,58.75,1
3218,大學光,生技醫療業,2,2019-07-09,49.25,2
2316,楠梓電,電子工業,2,2019-03-12,48.6,2
1736,喬山,化學生技醫療,2,2019-05-23,48.1,2
6683,雍智科技,半導體業,2,2019-08-14,45.5,2
8182,加高,電子零組件業,2,2019-09-06,43.9,1
6510,精測,半導體業,2,2019-09-19,38.2,1
4927,泰鼎-KY,電子工業,2,2019-01-07,33.1,2
3374,精材,半導體業,2,2019-09-04,32.7,2
3176,基亞,生技醫療業,2,2019-01-04,30.599999999999998,2
6230,尼得科超眾,電子工業,2,2019-04-09,30.0,2
8155,博智,電子零組件業,2,2019-10-01,29.4,1
5469,瀚宇博,電子零組件業,2,2019-06-14,28.8,1
2228,劍麟,汽車工業,2,2019-08-01,28.3,1
3034,聯詠,半導體業,2,2019-02-12,25.8,2
5215,科嘉-KY,電腦及週邊設備業,2,2019-07-22,24.849999999999998,2
3511,矽瑪,電子零組件業,2,2019-03-04,22.1,2
2454,聯發科,半導體業,2,2019-05-31,21.25,1
8086,宏捷科,半導體業,2,2019-07-10,20.9,1
6561,是方,通信網路業,2,2019-06-27,20.4,2
3293,鈊象,文化創意業,2,2019-04-15,20.25,1
3546,宇峻,文化創意業,2,2019-10-01,19.6,1
6245,立端,通信網路業,2,2019-01-16,18.0,2
2379,瑞昱,半導體業,2,2019-01-15,17.3,2
2455,全新,通信網路業,2,2019-07-24,13.8,1
3630,新鉅科,光電業,2,2019-01-28,13.8,1
3406,玉晶光,光電業,2,2019-10-02,13.4,2
9921,巨大,其他,2,2019-02-19,13.4,1
6239,力成,半導體業,2,2019-09-10,12.2,0
8924,大田,其他,2,2019-06-27,12.05,0
1569,濱川,電腦及週邊設備業,2,2019-09-03,12.0,0
3083,網龍,文化創意業,2,2019-05-08,10.75,2
8150,南茂,電子工業,2,2019-09-02,9.8,1
2337,旺宏,半導體業,2,2019-09-02,9.3,1
8088,品安,半導體業,2,2019-08-28,8.3,1
5519,隆大,建材營造,2,2019-03-26,7.2,0
2308,台達電,電子工業,2,2019-01-08,6.8500000000000005,2
3163,波若威,通信網路業,2,2019-01-08,6.450000000000001,2
1730,花仙子,化學工業,2,2019-01-24,5.8500000000000005,1
3317,尼克森,半導體業,2,2019-08-20,4.5,1
1784,訊聯,生技醫療業,2,2019-02-14,2.6500000000000004,1
3380,明泰,通信網路業,2,2019-07-29,1.5,0
1515,力山,電機機械,2,2019-06-11,1.15,1
5388,中磊,電子工業,2,2019-08-08,0.8,0
8446,華研,文化創意業,2,2019-07-10,0.35000000000000003,1
6672,騰輝電子-KY,電子工業,2,2019-08-12,0.3,1
5607,遠雄港,航運業,2,2019-08-19,0.1,1
3312,弘憶股,電子工業,2,2019-09-05,0.0,1
4994,傳奇,資訊服務業,2,2019-06-14,-0.050000000000000044,0
5288,豐祥-KY,電機機械,2,2019-02-21,-0.55,2
8070,長華*,電子工業,2,2019-04-25,-1.8499999999999999,0
2408,南亞科,半導體業,2,2019-07-23,-1.9,0
8046,南電,電子工業,2,2019-09-17,-1.9,2
4763,材料*-KY,化學工業,2,2019-02-20,-2.25,0
2480,敦陽科,資訊服務業,2,2019-03-13,-2.35,0
3454,晶睿,光電業,2,2019-01-15,-2.9000000000000004,1
3049,精金,電子工業,2,2019-04-24,-3.1,1
5340,建榮,電子零組件業,2,2019-04-08,-3.4000000000000004,2
6125,廣運,光電業,2,2019-07-04,-4.050000000000001,1
2376,技嘉,電子工業,2,2019-08-19,-4.35,0
3017,奇鋐,電子工業,2,2019-04-17,-4.6,0
6143,振曜,通信網路業,2,2019-05-28,-5.05,0
2461,光群雷,其他電子業,2,2019-07-01,-5.1499999999999995,0
3533,嘉澤,電子工業,2,2019-02-14,-5.3,0
4766,南寶,化學工業,2,2019-07-04,-6.05,0
3062,建漢,通信網路業,2,2019-09-25,-7.3,1
4438,廣越,紡織纖維,2,2019-07-03,-7.300000000000001,1
5234,達興材料,電子工業,2,2019-01-10,-8.35,1
6153,嘉聯益,電子零組件業,2,2019-09-25,-9.6,0
4401,東隆興,紡織纖維,2,2019-07-10,-12.0,0
6491,晶碩,生技醫療業,2,2019-05-31,-12.85,0
3551,世禾,其他電子類,2,2019-04-18,-13.1,0
4908,前鼎,通信網路業,2,2019-03-06,-14.3,1
9955,佳龍,其他,2,2019-06-25,-14.75,1
6282,康舒,電子零組件業,2,2019-03-04,-15.15,0
2485,兆赫,通信網路業,2,2019-08-15,-15.95,1
8499,鼎炫-KY,其他,2,2019-08-21,-20.1,1
2390,云辰,電子工業,2,2019-02-18,-20.85,0
6158,禾昌,電子零組件業,2,2019-04-26,-21.450000000000003,2
1103,嘉泥,水泥工業,2,2019-11-15,,1
1560,中砂,電機機械,2,2019-10-22,,0
2352,佳世達,電腦及週邊設備業,2,2019-10-22,,0
2392,正崴,電子零組件業,2,2019-10-14,,1
2504,國產,建材營造,2,2019-10-09,,1
3003,健和興,電子工業,2,2019-12-19,,0
3006,晶豪科,電子工業,2,2019-12-19,,0
3048,益登,電子通路業,2,2019-10-16,,1
3131,弘塑,其他電子類,2,2019-10-30,,2
3526,凡甲,電子零組件業,2,2019-10-21,,0
3548,兆利,電子零組件業,2,2019-11-11,,2
4974,亞泰,電子零組件業,2,2019-11-08,,1
4991,環宇-KY,半導體業,2,2019-10-30,,2
6284,佳邦,電子零組件業,2,2019-10-08,,0
6452,康友-KY,生技醫療業,2,2019-11-27,,0
6591,動力-KY,電子工業,2,2019-12-03,,2
6667,信紘科,其他電子類,2,2019-11-13,,0
6538,倉和,電子零組件業,1,2019-09-16,120.7,1
4968,立積,電子工業,1,2019-06-18,85.8,1
4935,茂林-KY,光電業,1,2019-07-11,72.8,1
3535,晶彩科,光電業,1,2019-03-11,67.5,1
6213,聯茂,電子工業,1,2019-06-27,49.5,1
2732,六角,觀光事業,1,2019-05-24,47.8,1
4426,利勤,紡織纖維,1,2019-03-12,38.4,1
3105,穩懋,半導體業,1,2019-07-02,30.3,1
3479,安勤,電腦及週邊設備業,1,2019-08-08,26.2,1
8028,昇陽半導體,半導體業,1,2019-07-19,24.5,1
1604,聲寶,電器電纜,1,2019-08-19,16.2,0
2903,遠百,貿易百貨,1,2019-06-26,13.6,1
5203,訊連,電子工業,1,2019-09-20,8.7,1
6568,宏觀,半導體業,1,2019-07-04,7.9,0
5305,敦南,半導體業,1,2019-08-13,7.3,1
3596,智易,通信網路業,1,2019-01-16,7.0,1
5269,祥碩,半導體業,1,2019-01-14,5.2,1
2801,彰銀,金融保險,1,2019-10-04,5.1,1
9938,百和,其他,1,2019-06-11,5.0,0
8341,日友,其他,1,2019-06-21,4.3,0
1210,大成,食品工業,1,2019-06-25,4.2,0
1215,卜蜂,食品工業,1,2019-06-24,3.4,1
3541,西柏,其他電子類,1,2019-02-12,3.1,1
8462,柏文,觀光事業,1,2019-05-27,2.6,0
5522,遠雄,建材營造,1,2019-01-24,1.2,1
1101,台泥,水泥工業,1,2019-06-24,1.0,1
1102,亞泥,水泥工業,1,2019-06-21,0.3,1
6147,頎邦,半導體業,1,2019-02-14,-1.0,0
6285,啟碁,通信網路業,1,2019-01-02,-1.2,0
2707,晶華,觀光事業,1,2019-06-10,-1.3,1
3527,聚積,半導體業,1,2019-07-22,-2.6,1
1201,味全,食品工業,1,2019-05-28,-2.9,1
2104,國際中橡,橡膠工業,1,2019-01-25,-3.0,0
6214,精誠,資訊服務業,1,2019-07-12,-3.7,0
1808,潤隆,建材營造,1,2019-03-13,-4.1,0
8926,台汽電,油電燃氣業,1,2019-09-20,-4.1,0
3592,瑞鼎,電子工業,1,2019-03-11,-4.2,0
6104,創惟,半導體業,1,2019-02-14,-4.5,1
1319,東陽,汽車工業,1,2019-09-11,-4.7,0
5258,虹堡,電子工業,1,2019-09-04,-5.1,1
2340,台亞,光電業,1,2019-09-03,-5.5,0
6533,晶心科,電子工業,1,2019-07-18,-5.6,0
1712,興農,化學工業,1,2019-06-20,-5.9,0
2488,漢平,其他電子業,1,2019-03-11,-6.1,0
1519,華城,電機機械,1,2019-07-18,-6.3,0
2615,萬海,航運業,1,2019-07-23,-6.6,0
6266,泰詠,電子零組件業,1,2019-02-12,-6.6,1
8938,明安,其他,1,2019-05-29,-6.6,0
4736,泰博,生技醫療業,1,2019-01-02,-6.8,1
1785,光洋科,其他電子類,1,2019-09-25,-7.1,0
8105,凌巨,光電業,1,2019-08-15,-7.3,1
2606,裕民,航運業,1,2019-09-03,-7.6,0
4919,新唐,半導體業,1,2019-09-10,-7.8,0
6188,廣明,電腦及週邊設備業,1,2019-04-11,-7.8,0
8415,大國鋼,鋼鐵工業,1,2019-02-13,-7.9,0
4714,永捷,化學工業,1,2019-05-29,-8.3,0
6277,宏正,電子工業,1,2019-03-15,-8.6,0
3455,由田,光電業,1,2019-03-15,-8.7,1
3530,晶相光,半導體業,1,2019-09-23,-8.7,1
1733,五鼎,化學生技醫療,1,2019-02-18,-9.2,0
6141,柏承,電子工業,1,2019-08-20,-9.3,1
2328,廣宇,電子零組件業,1,2019-04-15,-9.5,0
3703,欣陸,建材營造,1,2019-06-25,-9.5,0
6552,易華電,半導體業,1,2019-02-20,-9.7,1
9951,皇田,電機機械,1,2019-09-09,-10.0,0
4164,承業醫,化學生技醫療,1,2019-07-15,-10.3,1
4564,元翎,電機機械,1,2019-03-14,-10.3,1
1532,勤美,電機機械,1,2019-03-11,-11.4,0
4155,訊映,生技醫療業,1,2019-10-02,-11.4,1
6411,晶焱,半導體業,1,2019-08-15,-11.4,1
2360,致茂,其他電子業,1,2019-09-02,-11.7,1
6166,凌華,電腦及週邊設備業,1,2019-09-02,-12.0,1
3529,力旺,半導體業,1,2019-06-28,-12.2,0
5243,乙盛-KY,電子工業,1,2019-08-21,-13.6,0
6664,群翊,電子零組件業,1,2019-08-27,-13.8,1
1256,鮮活果汁-KY,食品工業,1,2019-07-19,-15.2,1
2312,金寶,其他電子業,1,2019-02-27,-15.6,0
5356,協益,電腦及週邊設備業,1,2019-08-22,-15.8,0
5263,智崴,文化創意業,1,2019-08-29,-16.3,0
2453,凌群,資訊服務業,1,2019-08-12,-16.7,1
6275,元山,其他電子類,1,2019-04-12,-16.7,0
4933,友輝,光電業,1,2019-03-28,-16.8,0
8431,匯鑽科,其他電子類,1,2019-08-22,-17.1,1
5315,光聯,光電業,1,2019-03-27,-18.0,0
3290,東浦,電子零組件業,1,2019-05-22,-19.0,0
5439,高技,電子零組件業,1,2019-03-20,-19.1,0
6163,華電網,通信網路業,1,2019-07-23,-19.6,0
8215,明基材,光電業,1,2019-04-08,-19.6,0
3708,上緯投控,化學工業,1,2019-06-19,-19.8,0
2323,中環,光電業,1,2019-09-03,-20.0,1
5264,鎧勝-KY,電腦及週邊設備業,1,2019-09-17,-21.0,1
2612,中航,航運業,1,2019-07-23,-21.5,1
6192,巨路,其他電子業,1,2019-08-20,-22.5,1
3360,尚立,電子通路業,1,2019-03-21,-22.8,0
4909,新復興,通信網路業,1,2019-04-16,-23.9,0
6244,茂迪,光電業,1,2019-08-12,-25.0,0
8038,長園科,電子零組件業,1,2019-04-02,-25.8,1
3141,晶宏,半導體業,1,2019-03-20,-26.4,0
1795,美時,化學生技醫療,1,2019-07-16,-26.6,0
3147,大綜,資訊服務業,1,2019-03-26,-31.2,1
6111,光聚晶電,文化創意業,1,2019-02-22,-41.3,0
1339,昭輝,汽車工業,1,2019-12-27,,0
1590,亞德客-KY,電機機械,1,2019-11-01,,0
1752,南光,化學生技醫療,1,2019-11-12,,0
2327,國巨*,電子工業,1,2019-12-24,,0
2362,藍天,電子工業,1,2019-10-23,,1
2368,金像電,電子零組件業,1,2019-12-27,,0
2421,建準,電子工業,1,2019-12-09,,1
2428,興勤,電子工業,1,2019-12-25,,0
2456,奇力新,電子零組件業,1,2019-12-30,,0
2458,義隆,半導體業,1,2019-12-27,,1
2505,國揚,建材營造,1,2019-12-06,,0
3078,僑威,電子零組件業,1,2019-11-14,,0
3152,璟德,通信網路業,1,2019-12-30,,1
3206,志豐,電子零組件業,1,2019-11-06,,1
3221,台嘉碩,通信網路業,1,2019-11-13,,0
3289,宜特,其他電子類,1,2019-12-30,,0
3438,類比科,半導體業,1,2019-12-11,,1
3443,創意,半導體業,1,2019-10-08,,1
3515,華擎,電子工業,1,2019-10-15,,1
3605,宏致,電子工業,1,2019-12-25,,0
3673,TPK-KY,光電業,1,2019-10-29,,0
3687,歐買尬,文化創意業,1,2019-12-31,,0
4150,優你康,生技醫療業,1,2019-12-26,,1
4938,和碩,電子工業,1,2019-11-08,,1
4943,康控-KY,電子工業,1,2019-10-22,,1
5225,東科-KY,其他電子業,1,2019-10-14,,1
5272,笙科,半導體業,1,2019-11-11,,0
5291,邑昇,電子零組件業,1,2019-11-01,,0
5347,世界,半導體業,1,2019-12-30,,0
5498,凱崴,電子零組件業,1,2019-11-15,,1
5905,南仁湖,貿易百貨,1,2019-12-06,,0
6005,群益證,金融保險,1,2019-12-31,,1
6138,茂達,半導體業,1,2019-12-10,,0
6185,幃翔,電子零組件業,1,2019-12-06,,0
6196,帆宣,其他電子業,1,2019-10-29,,1
6219,富旺,建材營造,1,2019-11-08,,0
6233,旺玖,半導體業,1,2019-11-12,,0
6251,定穎,電子零組件業,1,2019-10-09,,1
6438,迅得,其他電子類,1,2019-12-12,,0
6451,訊芯-KY,半導體業,1,2019-10-07,,1
6531,愛普*,半導體業,1,2019-12-17,,0
6612,奈米醫材,生技醫療業,1,2019-11-27,,0
6706,惠特,光電業,1,2019-12-20,,1
8040,九暘,半導體業,1,2019-11-26,,0
8271,宇瞻,半導體業,1,2019-12-23,,0
8463,潤泰材,其他,1,2019-11-07,,0
