日期,代號,名稱,產業,事件,原因,收盤,RS,底部序,在榜天數,報酬20D,基準20D,報酬60D,基準60D,次日開盤,跳空%,報酬20D開,基準20D開,報酬60D開,基準60D開,月
2019-01-07,4927,泰鼎-KY,電子工業,進榜,準備,25.82,95.0,2.0,0,29.1,3.1,44.7,8.8,25.8,0.0,29.1,2.9,44.7,8.7,2019-01
2019-01-07,3363,上詮,通信網路業,進榜,準備,24.68,91.0,1.0,0,15.8,3.1,65.8,8.8,26.0,5.4,9.8,2.9,57.3,8.7,2019-01
2019-01-07,2834,臺企銀,金融保險,進榜,準備,6.22,82.0,0.0,0,4.2,3.1,12.7,8.8,6.2,0.0,4.2,2.9,12.7,8.7,2019-01
2019-01-08,3163,波若威,通信網路業,進榜,觸發,31.47,95.0,2.0,0,-5.2,3.5,16.6,8.9,32.0,1.7,-6.8,3.0,14.6,8.5,2019-01
2019-01-08,3163,波若威,通信網路業,觸發,進榜即觸發,31.47,95.0,2.0,0,-5.2,3.5,16.6,8.9,32.0,1.7,-6.8,3.0,14.6,8.5,2019-01
2019-01-08,3338,泰碩,電子工業,進榜,準備,27.52,99.0,3.0,0,-3.3,3.5,91.4,8.9,28.0,1.9,-5.1,3.0,87.9,8.5,2019-01
2019-01-08,2308,台達電,電子工業,進榜,準備,118.18,94.0,1.0,0,10.0,3.5,15.3,8.9,118.6,0.4,9.6,3.0,14.9,8.5,2019-01
2019-01-08,3176,基亞,生技醫療業,觸發,等待後觸發,57.2,99.0,2.0,4,8.9,3.5,46.0,8.9,57.8,1.0,7.8,3.0,44.5,8.5,2019-01
2019-01-09,2301,光寶科,電腦及週邊設備業,進榜,觸發,28.07,91.0,1.0,0,5.3,2.8,2.3,7.3,27.7,-1.2,6.5,2.8,3.5,6.9,2019-01
2019-01-09,2301,光寶科,電腦及週邊設備業,觸發,進榜即觸發,28.07,91.0,1.0,0,5.3,2.8,2.3,7.3,27.7,-1.2,6.5,2.8,3.5,6.9,2019-01
2019-01-09,3653,健策,電子工業,進榜,準備,67.05,93.0,3.0,0,17.4,2.8,49.3,7.3,68.4,2.0,15.1,2.8,46.4,6.9,2019-01
2019-01-09,9910,豐泰,其他,觸發,等待後觸發,105.84,89.0,2.0,6,-2.3,2.8,20.9,7.3,101.3,-4.3,2.1,2.8,26.2,6.9,2019-01
2019-01-09,3324,雙鴻,其他電子類,觸發,等待後觸發,97.02,100.0,2.0,2,3.9,2.8,33.9,7.3,95.8,-1.3,5.3,2.8,35.7,6.9,2019-01
2019-01-10,4953,緯致,資訊服務業,進榜,觸發,53.6,99.0,4.0,0,31.9,3.3,47.0,7.7,53.1,-1.0,33.2,3.2,48.4,7.4,2019-01
2019-01-10,4953,緯致,資訊服務業,觸發,進榜即觸發,53.6,99.0,4.0,0,31.9,3.3,47.0,7.7,53.1,-1.0,33.2,3.2,48.4,7.4,2019-01
2019-01-10,6176,瑞儀,光電業,進榜,準備,67.22,98.0,3.0,0,7.5,3.3,16.8,7.7,67.4,0.2,7.2,3.2,16.5,7.4,2019-01
2019-01-10,5234,達興材料,電子工業,進榜,準備,67.9,90.0,2.0,0,4.1,3.3,2.5,7.7,67.9,0.0,4.1,3.2,2.5,7.4,2019-01
2019-01-10,6121,新普,電腦及週邊設備業,進榜,準備,125.02,85.0,3.0,0,9.7,3.3,32.5,7.7,127.1,1.7,7.9,3.2,30.3,7.4,2019-01
2019-01-10,2834,臺企銀,金融保險,觸發,等待後觸發,6.34,80.0,0.0,3,4.2,3.3,10.2,7.7,6.3,0.0,4.2,3.2,10.2,7.4,2019-01
2019-01-10,2308,台達電,電子工業,觸發,等待後觸發,121.96,93.0,1.0,2,6.2,3.3,9.7,7.7,121.1,-0.7,6.9,3.2,10.4,7.4,2019-01
2019-01-10,4728,雙美,生技醫療業,移出,掉出掃描母體,38.7,97.0,,28,,,,,,,,,,,2019-01
2019-01-10,9910,豐泰,其他,移出,掉出掃描母體,105.84,89.0,,7,,,,,,,,,,,2019-01
2019-01-11,2404,漢唐,其他電子業,進榜,準備,60.95,97.0,3.0,0,-1.7,3.7,20.8,8.2,61.1,0.2,-1.9,3.7,20.6,8.0,2019-01
2019-01-11,6285,啟碁,通信網路業,移出,掉出掃描母體,59.23,85.0,,9,,,,,,,,,,,2019-01
2019-01-14,3004,豐達科,鋼鐵工業,進榜,觸發,63.25,97.0,3.0,0,-3.0,4.4,0.2,8.1,63.4,0.2,-3.2,4.2,0.0,8.0,2019-01
2019-01-14,3004,豐達科,鋼鐵工業,觸發,進榜即觸發,63.25,97.0,3.0,0,-3.0,4.4,0.2,8.1,63.4,0.2,-3.2,4.2,0.0,8.0,2019-01
2019-01-14,5269,祥碩,半導體業,進榜,觸發,465.87,80.0,3.0,0,14.6,4.4,5.2,8.1,459.8,-1.3,16.1,4.2,6.6,8.0,2019-01
2019-01-14,5269,祥碩,半導體業,觸發,進榜即觸發,465.87,80.0,3.0,0,14.6,4.4,5.2,8.1,459.8,-1.3,16.1,4.2,6.6,8.0,2019-01
2019-01-14,6558,興能高,其他電子業,進榜,準備,47.54,96.0,1.0,0,43.1,4.4,28.4,8.1,47.6,0.2,42.8,4.2,28.1,8.0,2019-01
2019-01-14,3548,兆利,電子零組件業,觸發,等待後觸發,47.47,97.0,1.0,17,15.3,4.4,9.2,8.1,48.2,1.6,13.5,4.2,7.5,8.0,2019-01
2019-01-14,4927,泰鼎-KY,電子工業,觸發,等待後觸發,28.14,94.0,2.0,7,17.8,4.4,32.7,8.1,28.4,0.8,16.9,4.2,31.7,8.0,2019-01
2019-01-14,2301,光寶科,電腦及週邊設備業,移出,掉出掃描母體,27.85,91.0,,5,,,,,,,,,,,2019-01
2019-01-15,2379,瑞昱,半導體業,進榜,觸發,110.28,93.0,4.0,0,17.5,4.1,36.1,7.8,110.3,0.0,17.5,4.1,36.1,7.5,2019-01
2019-01-15,2379,瑞昱,半導體業,觸發,進榜即觸發,110.28,93.0,4.0,0,17.5,4.1,36.1,7.8,110.3,0.0,17.5,4.1,36.1,7.5,2019-01
2019-01-15,2885,元大金,金融保險,進榜,觸發,9.69,84.0,0.0,0,5.9,4.1,10.8,7.8,9.7,-0.3,6.2,4.1,11.2,7.5,2019-01
2019-01-15,2885,元大金,金融保險,觸發,進榜即觸發,9.69,84.0,0.0,0,5.9,4.1,10.8,7.8,9.7,-0.3,6.2,4.1,11.2,7.5,2019-01
2019-01-15,3454,晶睿,光電業,進榜,準備,83.97,91.0,1.0,0,22.3,4.1,11.7,7.8,85.2,1.5,20.6,4.1,10.0,7.5,2019-01
2019-01-15,2301,光寶科,電腦及週邊設備業,進榜,準備,27.91,89.0,1.0,0,5.7,4.1,3.7,7.8,27.7,-0.7,6.4,4.1,4.4,7.5,2019-01
2019-01-15,2633,台灣高鐵,航運業,進榜,準備,23.94,87.0,1.0,0,-0.3,4.1,20.8,7.8,23.9,0.0,-0.3,4.1,20.8,7.5,2019-01
2019-01-15,5876,上海商銀,金融保險,進榜,準備,29.91,85.0,0.0,0,10.3,4.1,11.9,7.8,30.1,0.7,9.5,4.1,11.1,7.5,2019-01
2019-01-15,9910,豐泰,其他,進榜,準備,104.77,85.0,2.0,0,-2.3,4.1,23.9,7.8,104.8,0.0,-2.3,4.1,23.9,7.5,2019-01
2019-01-16,3596,智易,通信網路業,進榜,觸發,57.8,96.0,5.0,0,4.4,4.0,7.0,7.6,58.7,1.6,2.7,3.7,5.3,7.2,2019-01
2019-01-16,3596,智易,通信網路業,觸發,進榜即觸發,57.8,96.0,5.0,0,4.4,4.0,7.0,7.6,58.7,1.6,2.7,3.7,5.3,7.2,2019-01
2019-01-16,6245,立端,通信網路業,進榜,準備,33.58,92.0,2.0,0,20.9,4.0,48.6,7.6,33.2,-1.1,22.2,3.7,50.3,7.2,2019-01
2019-01-16,3491,昇達科,通信網路業,進榜,準備,61.64,75.0,1.0,0,2.2,4.0,29.5,7.6,61.0,-1.0,3.3,3.7,30.8,7.2,2019-01
2019-01-16,5288,豐祥-KY,電機機械,觸發,等待後觸發,97.35,98.0,1.0,35,0.7,4.0,14.6,7.6,99.9,2.6,-1.8,3.7,11.6,7.2,2019-01
2019-01-16,2633,台灣高鐵,航運業,移出,掉出掃描母體,23.94,87.0,,1,,,,,,,,,,,2019-01
2019-01-17,4536,拓凱,其他,觸發,等待後觸發,90.43,98.0,2.0,15,12.7,4.3,4.2,6.8,91.1,0.8,11.9,4.1,3.4,6.7,2019-01
2019-01-17,6176,瑞儀,光電業,移出,掉出掃描母體,67.68,98.0,,7,,,,,,,,,,,2019-01
2019-01-18,1704,榮化,化學工業,移出,掉出掃描母體,52.9,80.0,,30,,,,,,,,,,,2019-01
2019-01-21,6278,台表科,光電業,進榜,觸發,29.58,96.0,2.0,0,24.3,3.7,41.0,5.8,29.7,0.4,23.9,3.7,40.5,5.8,2019-01
2019-01-21,6278,台表科,光電業,觸發,進榜即觸發,29.58,96.0,2.0,0,24.3,3.7,41.0,5.8,29.7,0.4,23.9,3.7,40.5,5.8,2019-01
2019-01-21,4942,嘉彰,光電業,進榜,準備,22.53,94.0,2.0,0,2.6,3.7,22.8,5.8,22.5,0.0,2.6,3.7,22.8,5.8,2019-01
2019-01-21,9914,美利達,其他,進榜,準備,122.29,79.0,2.0,0,5.6,3.7,18.0,5.8,122.3,0.0,5.6,3.7,18.0,5.8,2019-01
2019-01-21,3491,昇達科,通信網路業,移出,掉出掃描母體,60.88,71.0,,5,,,,,,,,,,,2019-01
2019-01-21,8038,長園科,電子零組件業,移出,離高點太遠,59.85,99.0,,27,,,,,,,,,,,2019-01
2019-01-21,3163,波若威,通信網路業,移出,掉出掃描母體,30.93,95.0,,13,,,,,,,,,,,2019-01
2019-01-22,5288,豐祥-KY,電機機械,移出,離高點太遠,84.64,96.0,,41,,,,,,,,,,,2019-01
2019-01-22,5234,達興材料,電子工業,移出,離高點太遠,62.66,84.0,,12,,,,,,,,,,,2019-01
2019-01-23,2501,國建,建材營造,進榜,準備,13.66,84.0,1.0,0,5.5,4.3,27.6,6.6,13.7,0.0,5.5,4.2,27.6,6.4,2019-01
2019-01-23,2301,光寶科,電腦及週邊設備業,觸發,等待後觸發,28.59,86.0,1.0,8,-2.3,4.3,-0.9,6.6,28.5,-0.2,-2.0,4.2,-0.7,6.4,2019-01
2019-01-24,5522,遠雄,建材營造,進榜,觸發,20.54,79.0,1.0,0,0.1,4.4,1.2,5.2,20.6,0.4,-0.3,4.1,0.8,4.8,2019-01
2019-01-24,5522,遠雄,建材營造,觸發,進榜即觸發,20.54,79.0,1.0,0,0.1,4.4,1.2,5.2,20.6,0.4,-0.3,4.1,0.8,4.8,2019-01
2019-01-24,1730,花仙子,化學工業,進榜,準備,44.01,88.0,2.0,0,4.6,4.4,16.8,5.2,44.5,1.2,3.4,4.1,15.4,4.8,2019-01
2019-01-24,3211,順達,電腦及週邊設備業,進榜,準備,27.01,87.0,1.0,0,6.9,4.4,2.9,5.2,27.0,0.0,6.9,4.1,2.9,4.8,2019-01
2019-01-24,3491,昇達科,通信網路業,進榜,準備,60.19,70.0,1.0,0,3.7,4.4,26.5,5.2,60.6,0.6,3.0,4.1,25.7,4.8,2019-01
2019-01-24,9910,豐泰,其他,移出,掉出掃描母體,102.11,79.0,,9,,,,,,,,,,,2019-01
2019-01-25,2104,國際中橡,橡膠工業,進榜,準備,35.51,78.0,3.0,0,3.4,3.4,-3.0,5.3,35.5,-0.1,3.5,3.2,-2.9,4.9,2019-01
2019-01-25,4958,臻鼎-KY,電子零組件業,進榜,準備,58.67,74.0,3.0,0,10.9,3.4,41.4,5.3,58.1,-1.0,12.0,3.2,42.9,4.9,2019-01
2019-01-25,6245,立端,通信網路業,觸發,等待後觸發,37.96,97.0,2.0,9,8.3,3.4,18.0,5.3,37.8,-0.5,8.9,3.2,18.5,4.9,2019-01
2019-01-25,3211,順達,電腦及週邊設備業,移出,掉出掃描母體,27.01,87.0,,1,,,,,,,,,,,2019-01
2019-01-25,5522,遠雄,建材營造,移出,掉出掃描母體,20.54,79.0,,1,,,,,,,,,,,2019-01
2019-01-28,3630,新鉅科,光電業,進榜,準備,74.55,91.0,3.0,0,40.0,3.0,34.2,4.6,74.5,-0.1,40.2,3.2,34.4,4.8,2019-01
2019-01-28,2633,台灣高鐵,航運業,進榜,準備,23.87,78.0,1.0,0,11.0,3.0,20.7,4.6,23.8,-0.2,11.2,3.2,20.9,4.8,2019-01
2019-01-28,3363,上詮,通信網路業,觸發,等待後觸發,29.21,97.0,1.0,21,3.9,3.0,26.0,4.6,29.1,-0.4,4.3,3.2,26.6,4.8,2019-01
2019-01-28,3491,昇達科,通信網路業,移出,掉出掃描母體,60.42,70.0,,4,,,,,,,,,,,2019-01
2019-01-29,3491,昇達科,通信網路業,進榜,準備,60.65,71.0,1.0,0,0.1,3.5,27.8,3.6,60.8,0.3,-0.1,3.3,27.5,3.5,2019-01
2019-01-29,4958,臻鼎-KY,電子零組件業,移出,掉出掃描母體,58.3,72.0,,4,,,,,,,,,,,2019-01
2019-01-29,3338,泰碩,電子工業,移出,離高點太遠,25.74,99.0,,21,,,,,,,,,,,2019-01
2019-01-30,6176,瑞儀,光電業,進榜,準備,66.38,88.0,3.0,0,8.4,3.4,16.5,2.9,67.2,1.3,7.0,2.9,15.1,2.6,2019-01
2019-01-30,4958,臻鼎-KY,電子零組件業,進榜,準備,58.52,74.0,3.0,0,13.9,3.4,31.6,2.9,59.3,1.3,12.5,2.9,30.0,2.6,2019-01
2019-01-30,4942,嘉彰,光電業,移出,掉出掃描母體,21.85,92.0,,9,,,,,,,,,,,2019-01
2019-02-11,8210,勤誠,電子工業,進榜,觸發,38.18,92.0,1.0,0,14.1,3.2,19.8,1.2,38.2,0.0,14.1,3.1,19.8,1.3,2019-02
2019-02-11,8210,勤誠,電子工業,觸發,進榜即觸發,38.18,92.0,1.0,0,14.1,3.2,19.8,1.2,38.2,0.0,14.1,3.1,19.8,1.3,2019-02
2019-02-11,6462,神盾,半導體業,進榜,準備,155.63,99.0,1.0,0,-2.3,3.2,8.6,1.2,155.6,0.0,-2.3,3.1,8.6,1.3,2019-02
2019-02-11,4942,嘉彰,光電業,進榜,準備,23.49,95.0,2.0,0,12.3,3.2,6.1,1.2,24.2,3.0,9.0,3.1,2.9,1.3,2019-02
2019-02-11,3211,順達,電腦及週邊設備業,進榜,準備,27.58,86.0,1.0,0,3.7,3.2,-0.6,1.2,27.8,0.8,2.9,3.1,-1.4,1.3,2019-02
2019-02-11,2458,義隆,半導體業,觸發,等待後觸發,56.07,96.0,2.0,55,-6.1,3.2,-22.4,1.2,55.7,-0.7,-5.4,3.1,-21.8,1.3,2019-02
2019-02-11,6558,興能高,其他電子業,觸發,等待後觸發,52.91,98.0,1.0,28,21.2,3.2,3.9,1.2,53.6,1.2,19.7,3.1,2.6,1.3,2019-02
2019-02-11,3454,晶睿,光電業,觸發,等待後觸發,90.49,90.0,1.0,27,11.3,3.2,0.5,1.2,92.9,2.7,8.3,3.1,-2.2,1.3,2019-02
2019-02-12,6266,泰詠,電子零組件業,進榜,觸發,12.74,99.0,4.0,0,0.5,2.5,-6.6,0.8,13.0,1.9,-1.4,2.2,-8.3,0.7,2019-02
2019-02-12,6266,泰詠,電子零組件業,觸發,進榜即觸發,12.74,99.0,4.0,0,0.5,2.5,-6.6,0.8,13.0,1.9,-1.4,2.2,-8.3,0.7,2019-02
2019-02-12,3541,西柏,其他電子類,進榜,準備,56.1,87.0,1.0,0,6.5,2.5,3.1,0.8,58.7,4.7,1.7,2.2,-1.5,0.7,2019-02
2019-02-12,8016,矽創,半導體業,進榜,準備,66.31,85.0,2.0,0,17.8,2.5,14.8,0.8,67.2,1.3,16.3,2.2,13.3,0.7,2019-02
2019-02-12,3034,聯詠,半導體業,進榜,準備,93.11,77.0,3.0,0,9.3,2.5,25.8,0.8,93.1,0.0,9.3,2.2,25.8,0.7,2019-02
2019-02-12,6176,瑞儀,光電業,觸發,等待後觸發,74.23,92.0,3.0,13,0.0,2.5,1.1,0.8,73.9,-0.4,0.4,2.2,1.5,0.7,2019-02
2019-02-12,2633,台灣高鐵,航運業,移出,掉出掃描母體,23.83,80.0,,15,,,,,,,,,,,2019-02
2019-02-13,3037,欣興,電子工業,進榜,準備,20.48,97.0,3.0,0,7.5,2.4,55.6,1.1,20.6,0.4,7.0,2.2,55.0,1.0,2019-02
2019-02-13,8415,大國鋼,鋼鐵工業,進榜,準備,25.47,72.0,3.0,0,-9.4,2.4,-7.9,1.1,25.4,-0.3,-9.2,2.2,-7.7,1.0,2019-02
2019-02-13,2501,國建,建材營造,移出,掉出掃描母體,13.96,82.0,,21,,,,,,,,,,,2019-02
2019-02-13,8016,矽創,半導體業,移出,掉出掃描母體,66.31,85.0,,1,,,,,,,,,,,2019-02
2019-02-14,6104,創惟,半導體業,進榜,觸發,26.77,76.0,1.0,0,-4.5,2.2,-4.5,0.3,26.9,0.5,-5.0,2.1,-5.0,0.4,2019-02
2019-02-14,6104,創惟,半導體業,觸發,進榜即觸發,26.77,76.0,1.0,0,-4.5,2.2,-4.5,0.3,26.9,0.5,-5.0,2.1,-5.0,0.4,2019-02
2019-02-14,1784,訊聯,生技醫療業,進榜,準備,32.94,96.0,3.0,0,-3.3,2.2,-2.1,0.3,35.0,6.3,-9.0,2.1,-7.9,0.4,2019-02
2019-02-14,3533,嘉澤,電子工業,進榜,準備,181.14,79.0,3.0,0,6.0,2.2,-5.3,0.3,182.3,0.7,5.3,2.1,-5.9,0.4,2019-02
2019-02-14,2633,台灣高鐵,航運業,進榜,準備,23.94,77.0,1.0,0,12.6,2.2,30.3,0.3,23.9,0.0,12.6,2.1,30.3,0.4,2019-02
2019-02-14,6147,頎邦,半導體業,進榜,準備,41.9,73.0,3.0,0,2.9,2.2,-1.0,0.3,42.3,1.0,1.9,2.1,-2.0,0.4,2019-02
2019-02-14,3653,健策,電子工業,觸發,等待後觸發,77.7,96.0,3.0,36,19.1,2.2,2.7,0.3,79.7,2.6,16.1,2.1,0.1,0.4,2019-02
2019-02-14,8415,大國鋼,鋼鐵工業,移出,掉出掃描母體,25.47,72.0,,1,,,,,,,,,,,2019-02
2019-02-15,4728,雙美,生技醫療業,進榜,準備,38.63,97.0,3.0,0,27.7,2.4,40.2,0.0,38.9,0.8,26.7,2.0,39.1,-0.3,2019-02
2019-02-15,8016,矽創,半導體業,進榜,準備,65.74,81.0,2.0,0,23.7,2.4,5.7,0.0,66.3,0.9,22.6,2.0,4.8,-0.3,2019-02
2019-02-15,5349,先豐,電子零組件業,進榜,準備,33.9,71.0,3.0,0,-1.2,2.4,-15.8,0.0,34.1,0.6,-1.8,2.0,-16.3,-0.3,2019-02
2019-02-15,2885,元大金,金融保險,移出,掉出掃描母體,10.26,73.0,,31,,,,,,,,,,,2019-02
2019-02-15,3037,欣興,電子工業,移出,晚期未觸發,20.56,96.0,,2,,,,,,,,,,,2019-02
2019-02-15,6462,神盾,半導體業,移出,離高點太遠,140.07,98.0,,4,,,,,,,,,,,2019-02
2019-02-18,3483,力致,電腦及週邊設備業,進榜,觸發,17.33,95.0,4.0,0,15.8,2.3,5.4,-0.5,17.3,0.0,15.8,2.1,5.4,-0.9,2019-02
2019-02-18,3483,力致,電腦及週邊設備業,觸發,進榜即觸發,17.33,95.0,4.0,0,15.8,2.3,5.4,-0.5,17.3,0.0,15.8,2.1,5.4,-0.9,2019-02
2019-02-18,2390,云辰,電子工業,進榜,準備,12.35,87.0,2.0,0,-9.2,2.3,-16.5,-0.5,12.2,-1.1,-8.1,2.1,-15.5,-0.9,2019-02
2019-02-18,1733,五鼎,化學生技醫療,進榜,準備,25.13,86.0,1.0,0,-0.3,2.3,-9.2,-0.5,25.4,1.1,-1.4,2.1,-10.2,-0.9,2019-02
2019-02-18,8213,志超,電子工業,進榜,準備,20.18,85.0,1.0,0,-0.6,2.3,9.2,-0.5,20.4,0.9,-1.5,2.1,8.2,-0.9,2019-02
2019-02-18,3376,新日興,電子零組件業,進榜,準備,71.79,80.0,3.0,0,7.9,2.3,7.9,-0.5,73.2,2.0,5.8,2.1,5.8,-0.9,2019-02
2019-02-18,8016,矽創,半導體業,觸發,等待後觸發,72.08,90.0,2.0,3,10.0,2.3,-8.4,-0.5,71.2,-1.2,11.3,2.1,-7.3,-0.9,2019-02
2019-02-18,6147,頎邦,半導體業,移出,掉出掃描母體,42.2,75.0,,4,,,,,,,,,,,2019-02
2019-02-19,5234,達興材料,電子工業,進榜,觸發,77.52,94.0,3.0,0,-3.7,2.0,-19.2,-0.2,78.2,0.9,-4.6,1.9,-19.9,-0.4,2019-02
2019-02-19,5234,達興材料,電子工業,觸發,進榜即觸發,77.52,94.0,3.0,0,-3.7,2.0,-19.2,-0.2,78.2,0.9,-4.6,1.9,-19.9,-0.4,2019-02
2019-02-19,9921,巨大,其他,進榜,準備,136.32,88.0,1.0,0,20.5,2.0,34.5,-0.2,138.8,1.8,18.4,1.9,32.2,-0.4,2019-02
2019-02-19,3491,昇達科,通信網路業,觸發,等待後觸發,65.41,80.0,1.0,21,-3.2,2.0,7.5,-0.2,65.4,0.0,-3.2,1.9,7.5,-0.4,2019-02
2019-02-19,2834,臺企銀,金融保險,移出,掉出掃描母體,6.61,70.0,,43,,,,,,,,,,,2019-02
2019-02-19,2104,國際中橡,橡膠工業,移出,掉出掃描母體,36.25,72.0,,25,,,,,,,,,,,2019-02
2019-02-19,2633,台灣高鐵,航運業,移出,掉出掃描母體,23.94,73.0,,5,,,,,,,,,,,2019-02
2019-02-19,6104,創惟,半導體業,移出,掉出掃描母體,26.55,75.0,,5,,,,,,,,,,,2019-02
2019-02-19,5349,先豐,電子零組件業,移出,掉出掃描母體,34.0,73.0,,4,,,,,,,,,,,2019-02
2019-02-20,6552,易華電,半導體業,進榜,觸發,111.87,98.0,5.0,0,29.1,1.7,-9.7,-0.5,112.9,0.9,27.9,1.5,-10.5,-0.9,2019-02
2019-02-20,6552,易華電,半導體業,觸發,進榜即觸發,111.87,98.0,5.0,0,29.1,1.7,-9.7,-0.5,112.9,0.9,27.9,1.5,-10.5,-0.9,2019-02
2019-02-20,3611,鼎翰,電腦及週邊設備業,進榜,準備,136.09,76.0,2.0,0,3.2,1.7,3.0,-0.5,136.4,0.2,3.0,1.5,2.8,-0.9,2019-02
2019-02-20,4763,材料*-KY,化學工業,進榜,準備,6.53,74.0,1.0,0,-6.7,1.7,4.9,-0.5,6.5,0.0,-6.7,1.5,4.9,-0.9,2019-02
2019-02-20,5876,上海商銀,金融保險,觸發,等待後觸發,32.06,80.0,0.0,36,2.7,1.7,16.4,-0.5,32.1,0.2,2.5,1.5,16.2,-0.9,2019-02
2019-02-20,3376,新日興,電子零組件業,觸發,等待後觸發,79.21,88.0,3.0,2,-3.1,1.7,2.7,-0.5,78.5,-0.9,-2.3,1.5,3.6,-0.9,2019-02
2019-02-20,8016,矽創,半導體業,移出,掉出掃描母體,69.77,88.0,,5,,,,,,,,,,,2019-02
2019-02-21,5288,豐祥-KY,電機機械,進榜,觸發,102.44,97.0,2.0,0,-8.2,0.7,1.1,-1.4,103.5,1.1,-9.1,0.7,0.0,-1.6,2019-02
2019-02-21,5288,豐祥-KY,電機機械,觸發,進榜即觸發,102.44,97.0,2.0,0,-8.2,0.7,1.1,-1.4,103.5,1.1,-9.1,0.7,0.0,-1.6,2019-02
2019-02-21,4763,材料*-KY,化學工業,移出,掉出掃描母體,6.53,74.0,,1,,,,,,,,,,,2019-02
2019-02-21,1507,永大,電機機械,移出,逾期,54.19,74.0,,56,,,,,,,,,,,2019-02
2019-02-21,4958,臻鼎-KY,電子零組件業,移出,掉出掃描母體,65.34,74.0,,22,,,,,,,,,,,2019-02
2019-02-22,6426,統新,通信網路業,進榜,準備,72.38,100.0,1.0,0,-6.9,1.2,-24.7,-1.2,76.2,5.3,-11.6,0.9,-28.6,-1.7,2019-02
2019-02-22,6111,光聚晶電,文化創意業,進榜,準備,68.75,93.0,3.0,0,-7.2,1.2,-41.3,-1.2,70.1,2.0,-9.0,0.9,-42.4,-1.7,2019-02
2019-02-22,2404,漢唐,其他電子業,觸發,等待後觸發,62.19,92.0,3.0,42,7.5,1.2,37.3,-1.2,63.7,2.5,4.9,0.9,34.0,-1.7,2019-02
2019-02-22,6121,新普,電腦及週邊設備業,移出,掉出掃描母體,137.46,72.0,,43,,,,,,,,,,,2019-02
2019-02-22,4728,雙美,生技醫療業,移出,掉出掃描母體,39.3,96.0,,7,,,,,,,,,,,2019-02
2019-02-22,3611,鼎翰,電腦及週邊設備業,移出,掉出掃描母體,135.26,71.0,,2,,,,,,,,,,,2019-02
2019-02-25,3338,泰碩,電子工業,進榜,準備,29.52,99.0,3.0,0,-1.2,0.9,24.7,-1.6,30.7,4.0,-5.0,0.7,19.9,-1.8,2019-02
2019-02-25,3037,欣興,電子工業,進榜,準備,20.86,87.0,3.0,0,20.8,0.9,14.7,-1.6,20.9,0.2,20.5,0.7,14.4,-1.8,2019-02
2019-02-25,3630,新鉅科,光電業,觸發,等待後觸發,98.12,98.0,3.0,28,2.9,0.9,6.4,-1.6,98.6,0.5,2.4,0.7,5.9,-1.8,2019-02
2019-02-25,4736,泰博,生技醫療業,移出,掉出掃描母體,98.88,75.0,,54,,,,,,,,,,,2019-02
2019-02-25,1784,訊聯,生技醫療業,移出,晚期未觸發,32.33,93.0,,11,,,,,,,,,,,2019-02
