代號,名稱,產業,進榜次數,首次進榜,報酬60D,觸發次數
6670,復盛應用,其他,3,2024-05-10,-2.6,0
6409,旭隼,其他電子業,3,2024-08-16,-3.1,1
2915,潤泰全,貿易百貨,3,2024-07-30,-3.5,0
6753,龍德造船,航運業,3,2024-06-17,-3.7,2
2545,皇翔,建材營造,3,2024-06-04,-4.3,0
3581,博磊,半導體業,3,2024-09-05,-4.4,2
2548,華固,建材營造,3,2024-03-27,-5.7,1
8085,福華,其他電子類,3,2024-01-29,-7.7,2
6451,訊芯-KY,半導體業,3,2024-01-11,-10.2,3
2646,星宇航空,航運業,3,2024-09-25,-10.4,0
4749,新應材,光電業,3,2024-02-15,-11.3,1
2316,楠梓電,電子工業,3,2024-04-30,-12.0,2
5521,工信,建材營造,3,2024-03-06,-12.2,1
2070,精湛,電機機械,3,2024-09-02,-12.3,2
8464,億豐,其他,3,2024-08-15,-12.6,0
8147,正淩,電子零組件業,3,2024-03-05,-13.0,2
5522,遠雄,建材營造,3,2024-05-03,-14.4,2
6919,康霈*,生技醫療業,3,2024-01-25,-16.7,0
3055,蔚華科,電子通路業,3,2024-01-30,-20.2,3
6239,力成,半導體業,3,2024-01-25,-21.0,1
6177,達麗,建材營造,3,2024-04-30,-23.8,2
2442,新美齊,電子工業,3,2024-06-03,-35.8,1
3230,錦明,光電業,3,2024-10-15,,3
4991,環宇-KY,半導體業,3,2024-11-04,,3
9904,寶成,其他,3,2024-11-14,,0
2359,所羅門,其他電子業,2,2024-03-21,108.85,2
2348,海悅,其他,2,2024-05-06,74.9,2
8064,東捷,光電業,2,2024-04-29,51.900000000000006,2
8111,立碁,光電業,2,2024-09-30,50.6,2
6223,旺矽,半導體業,2,2024-01-09,48.1,2
5508,永信建,建材營造,2,2024-04-11,41.35,2
2374,佳能,光電業,2,2024-04-11,35.650000000000006,2
6640,均華,半導體業,2,2024-06-17,31.700000000000003,2
4977,眾達-KY,電子工業,2,2024-09-16,31.0,2
2809,京城銀,金融保險,2,2024-03-15,27.05,1
8028,昇陽半導體,半導體業,2,2024-06-13,27.0,2
3017,奇鋐,電子工業,2,2024-02-15,26.05,2
3535,晶彩科,光電業,2,2024-06-20,22.400000000000002,1
1560,中砂,電機機械,2,2024-01-30,21.0,1
3167,大量,電機機械,2,2024-08-20,20.65,2
3081,聯亞,通信網路業,2,2024-03-01,19.1,1
2540,愛山林,建材營造,2,2024-04-26,19.0,1
6005,群益證,金融保險,2,2024-04-08,18.4,1
4956,光鋐,電子工業,2,2024-09-06,15.5,2
2392,正崴,電子零組件業,2,2024-05-20,15.4,1
6219,富旺,建材營造,2,2024-02-19,15.25,0
8374,羅昇,電機機械,2,2024-07-02,14.650000000000002,2
1785,光洋科,其他電子類,2,2024-03-20,14.1,1
3147,大綜,資訊服務業,2,2024-02-20,13.5,2
6788,華景電,半導體業,2,2024-07-08,12.950000000000001,1
4513,福裕,電機機械,2,2024-06-07,12.7,1
1319,東陽,汽車工業,2,2024-01-23,11.049999999999999,2
2360,致茂,其他電子業,2,2024-07-11,9.8,2
3163,波若威,通信網路業,2,2024-06-20,9.55,2
2605,新興,航運業,2,2024-02-21,9.35,0
6117,迎廣,電子工業,2,2024-04-08,8.700000000000001,2
8249,菱光,電子工業,2,2024-09-12,8.6,1
1563,巧新,電機機械,2,2024-01-25,7.65,0
3234,光環,通信網路業,2,2024-04-02,7.5,1
2006,東和鋼鐵,鋼鐵工業,2,2024-01-05,7.199999999999999,0
2472,立隆電,電子工業,2,2024-01-18,6.25,0
6605,帝寶,汽車工業,2,2024-03-19,4.3999999999999995,2
3491,昇達科,通信網路業,2,2024-05-21,4.300000000000001,2
3622,洋華,光電業,2,2024-01-15,3.8,2
1815,富喬,電子零組件業,2,2024-03-06,3.3499999999999996,2
6789,采鈺,半導體業,2,2024-02-01,2.799999999999999,0
4561,健椿,電機機械,2,2024-06-26,2.3000000000000007,1
6227,茂綸,電子通路業,2,2024-04-03,1.8000000000000003,2
4510,高鋒,電機機械,2,2024-08-07,1.2499999999999998,2
6274,台燿,電子零組件業,2,2024-02-15,0.40000000000000036,2
5426,振發,電腦及週邊設備業,2,2024-01-11,0.09999999999999964,1
2615,萬海,航運業,2,2024-05-24,-0.14999999999999947,2
6412,群電,電子工業,2,2024-01-04,-0.7000000000000002,1
1524,耿鼎,汽車工業,2,2024-03-18,-1.4,0
3019,亞光,光電業,2,2024-08-13,-1.4,2
3390,旭軟,電子零組件業,2,2024-01-02,-1.85,2
1540,喬福,電機機械,2,2024-08-02,-2.5,2
2101,南港,橡膠工業,2,2024-04-23,-2.6500000000000004,0
2867,三商壽,金融保險,2,2024-05-31,-3.2,0
8070,長華*,電子工業,2,2024-04-24,-3.55,1
7402,邑錡,光電業,2,2024-02-29,-3.6,2
3010,華立,電子工業,2,2024-04-02,-3.6499999999999995,1
5483,中美晶,半導體業,2,2024-03-13,-4.3,0
6561,是方,通信網路業,2,2024-08-30,-4.3,1
2636,台驊控股,航運業,2,2024-03-14,-4.65,1
6715,嘉基,電子工業,2,2024-01-30,-4.85,1
2417,圓剛,電子工業,2,2024-02-29,-4.9,2
2609,陽明,航運業,2,2024-05-13,-5.3,2
4915,致伸,電子零組件業,2,2024-04-30,-5.35,0
4770,上品,化學工業,2,2024-03-04,-5.9,0
5534,長虹,建材營造,2,2024-04-18,-6.35,1
3564,其陽,通信網路業,2,2024-05-09,-6.6,2
2383,台光電,電子工業,2,2024-01-22,-6.7,2
2072,世紀風電,鋼鐵工業,2,2024-01-26,-6.85,2
1513,中興電,電機機械,2,2024-03-25,-7.05,2
3588,通嘉,半導體業,2,2024-01-05,-7.1000000000000005,1
2312,金寶,其他電子業,2,2024-07-08,-7.6,2
2903,遠百,貿易百貨,2,2024-04-24,-8.1,1
6530,創威,通信網路業,2,2024-02-21,-9.0,1
1808,潤隆,建材營造,2,2024-03-15,-9.15,0
1708,東鹼,化學工業,2,2024-09-27,-9.5,0
3712,永崴投控,電子工業,2,2024-02-19,-10.350000000000001,2
3287,廣寰科,電腦及週邊設備業,2,2024-01-10,-10.649999999999999,2
8011,台通,通信網路業,2,2024-02-19,-11.05,1
1608,華榮,電器電纜,2,2024-04-09,-11.35,2
4303,信立,塑膠工業,2,2024-03-04,-12.05,2
3207,耀勝,電子零組件業,2,2024-04-30,-12.1,2
2009,第一銅,鋼鐵工業,2,2024-04-09,-12.299999999999999,2
3706,神達,電子工業,2,2024-03-20,-12.7,2
6664,群翊,電子零組件業,2,2024-07-05,-12.8,2
2369,菱生,電子工業,2,2024-01-23,-15.15,2
3178,公準,電機機械,2,2024-02-22,-15.649999999999999,2
2420,新巨,電子工業,2,2024-10-01,-15.7,0
6425,易發,電機機械,2,2024-03-29,-16.15,2
3551,世禾,其他電子類,2,2024-03-29,-16.3,1
6113,亞矽,電子通路業,2,2024-01-24,-16.349999999999998,1
6151,晉倫,其他電子類,2,2024-10-01,-17.0,1
3228,金麗科,半導體業,2,2024-01-15,-17.2,0
6491,晶碩,生技醫療業,2,2024-04-25,-17.35,0
2449,京元電子,半導體業,2,2024-03-07,-18.1,2
4974,亞泰,電子零組件業,2,2024-09-13,-19.5,2
3303,岱稜,其他電子類,2,2024-09-11,-20.2,1
5263,智崴,文化創意業,2,2024-08-16,-20.2,1
2524,京城,建材營造,2,2024-07-26,-20.25,1
3675,德微,半導體業,2,2024-06-06,-20.4,2
6125,廣運,光電業,2,2024-05-24,-21.6,1
5371,中光電,光電業,2,2024-04-15,-21.9,2
3615,安可,光電業,2,2024-01-25,-22.0,1
3008,大立光,光電業,2,2024-08-22,-22.4,1
5386,青雲,電腦及週邊設備業,2,2024-08-29,-22.5,2
8034,榮群,通信網路業,2,2024-01-16,-22.5,2
1587,吉茂,汽車工業,2,2024-04-26,-24.400000000000002,1
6873,泓德能源-創,創新板股票,2,2024-08-26,-25.2,0
3548,兆利,電子零組件業,2,2024-02-05,-26.6,2
8103,瀚荃,電子工業,2,2024-07-12,-29.8,1
2351,順德,電子工業,2,2024-06-11,-30.049999999999997,2
2233,宇隆,汽車工業,2,2024-11-21,,2
2332,友訊,通信網路業,2,2024-11-26,,1
2426,鼎元,光電業,2,2024-10-16,,0
2610,華航,航運業,2,2024-11-29,,0
2618,長榮航,航運業,2,2024-11-18,,0
4540,全球傳動,電機機械,2,2024-10-21,,2
4729,熒茂,光電業,2,2024-10-18,,1
4931,新盛力,電腦及週邊設備業,2,2024-11-21,,1
6405,悅城,光電業,2,2024-10-07,,1
6658,聯策,其他電子業,2,2024-10-07,,2
6757,台灣虎航-創,創新版股票,2,2024-11-04,,2
8021,尖點,其他電子業,2,2024-10-25,,0
8032,光菱,電子通路業,2,2024-10-24,,2
8069,元太,光電業,2,2024-10-17,,0
8937,合騏*,其他,2,2024-10-30,,1
3324,雙鴻,其他電子類,1,2024-02-02,88.5,1
6462,神盾,半導體業,1,2024-01-05,77.5,1
8114,振樺電,電子工業,1,2024-09-19,68.0,1
3563,牧德,光電業,1,2024-01-25,63.1,1
6805,富世達,電子工業,1,2024-01-09,62.5,1
8936,國統,其他,1,2024-01-31,55.8,1
1618,合機,電器電纜,1,2024-04-12,45.2,1
6585,鼎基,其他,1,2024-01-31,45.1,1
2486,一詮,光電業,1,2024-05-06,38.1,1
2465,麗臺,電腦及週邊設備業,1,2024-02-02,33.9,1
1736,喬山,化學生技醫療,1,2024-09-26,32.7,1
6438,迅得,其他電子類,1,2024-10-01,25.6,1
3030,德律,其他電子業,1,2024-05-07,21.0,1
4566,時碩工業,電機機械,1,2024-06-06,20.5,1
2597,潤弘,建材營造,1,2024-05-31,18.4,0
6869,雲豹能源-創,創新板股票,1,2024-06-26,15.6,1
2439,美律,通信網路業,1,2024-04-10,13.3,0
3289,宜特,其他電子類,1,2024-06-25,12.8,1
6257,矽格,半導體業,1,2024-01-25,11.2,0
1514,亞力,電機機械,1,2024-02-29,11.0,1
6186,新潤,建材營造,1,2024-06-07,10.9,1
3265,台星科,半導體業,1,2024-01-22,10.8,1
4533,協易機,電機機械,1,2024-05-17,9.9,1
6139,亞翔,電子工業,1,2024-03-22,8.4,1
6684,安格,半導體業,1,2024-01-10,6.5,1
4563,百德,電機機械,1,2024-09-03,5.2,1
1615,大山,電器電纜,1,2024-06-06,5.1,0
3653,健策,電子工業,1,2024-09-19,5.0,1
3048,益登,電子通路業,1,2024-06-18,4.9,1
2385,群光,電子工業,1,2024-02-21,4.7,1
2387,精元,電子工業,1,2024-02-15,4.7,0
6416,瑞祺電通,通信網路業,1,2024-03-25,3.6,0
2501,國建,建材營造,1,2024-04-11,3.4,1
5274,信驊,半導體業,1,2024-06-11,3.0,1
3036,文曄,電子工業,1,2024-01-17,2.4,1
6584,南俊國際,電子零組件業,1,2024-02-16,2.0,1
2379,瑞昱,半導體業,1,2024-02-22,0.9,0
6213,聯茂,電子工業,1,2024-04-02,0.9,1
5234,達興材料,電子工業,1,2024-09-13,0.7,1
3227,原相,半導體業,1,2024-09-19,0.4,1
2458,義隆,半導體業,1,2024-02-26,0.1,0
6449,鈺邦,電子工業,1,2024-06-21,-0.1,1
6667,信紘科,其他電子類,1,2024-07-04,-0.2,1
3356,奇偶,光電業,1,2024-05-28,-0.3,0
6204,艾華,電子零組件業,1,2024-02-15,-0.4,1
2888,新光金,金融保險,1,2024-08-20,-1.7,0
6290,良維,電子零組件業,1,2024-02-20,-1.9,0
3044,健鼎,電子工業,1,2024-02-15,-2.2,1
4908,前鼎,通信網路業,1,2024-01-29,-2.3,1
3596,智易,通信網路業,1,2024-01-18,-3.1,0
2889,國票金,金融保險,1,2024-09-05,-4.5,0
6609,瀧澤科,電機機械,1,2024-09-13,-4.6,1
3005,神基,電子工業,1,2024-02-20,-4.9,1
5512,力麒,建材營造,1,2024-05-02,-4.9,0
6643,M31,半導體業,1,2024-01-12,-5.1,1
8299,群聯,半導體業,1,2024-02-22,-5.3,1
3691,碩禾,光電業,1,2024-04-15,-5.4,0
4945,陞達科技,半導體業,1,2024-02-19,-6.1,1
2402,毅嘉,電子工業,1,2024-08-27,-6.2,0
2515,中工,建材營造,1,2024-04-02,-6.3,1
6785,昱展新藥,生技醫療業,1,2024-01-31,-6.8,1
8210,勤誠,電子工業,1,2024-01-19,-6.9,1
1316,上曜,建材營造,1,2024-02-26,-8.2,1
3025,星通,電子工業,1,2024-02-21,-8.2,1
3149,正達,電子工業,1,2024-09-23,-8.5,1
2611,志信,航運業,1,2024-04-29,-9.1,1
1612,宏泰,電器電纜,1,2024-04-18,-9.6,1
5381,光譜,電子零組件業,1,2024-02-20,-10.5,1
2890,永豐金,金融保險,1,2024-08-14,-10.6,0
5474,聰泰,電腦及週邊設備業,1,2024-07-03,-10.7,1
3406,玉晶光,光電業,1,2024-06-12,-10.9,0
8086,宏捷科,半導體業,1,2024-02-19,-12.0,1
3466,德晉,通信網路業,1,2024-05-27,-13.2,1
8076,伍豐,電腦及週邊設備業,1,2024-09-09,-13.5,0
2230,泰茂,電機機械,1,2024-03-04,-13.6,1
6143,振曜,通信網路業,1,2024-08-27,-13.8,1
5493,三聯,其他電子類,1,2024-07-05,-14.1,0
6205,詮欣,電子工業,1,2024-03-07,-14.4,0
8105,凌巨,光電業,1,2024-07-12,-14.6,1
2329,華泰,半導體業,1,2024-02-15,-16.1,1
4542,科嶠,電子零組件業,1,2024-09-20,-16.1,1
3530,晶相光,半導體業,1,2024-01-18,-16.4,1
1532,勤美,電機機械,1,2024-05-02,-16.5,1
6782,視陽,生技醫療業,1,2024-07-02,-16.6,0
2211,長榮鋼,鋼鐵工業,1,2024-06-12,-16.7,0
1711,永光,化學工業,1,2024-08-29,-16.9,1
5230,雷笛克光學,光電業,1,2024-05-28,-16.9,1
2327,國巨*,電子工業,1,2024-08-23,-17.1,0
1784,訊聯,生技醫療業,1,2024-06-28,-17.2,1
3694,海華,通信網路業,1,2024-01-16,-17.3,1
2542,興富發,建材營造,1,2024-07-10,-17.6,0
6679,鈺太,半導體業,1,2024-02-23,-17.8,1
1773,勝一,化學生技醫療,1,2024-03-27,-18.3,0
6126,信音,電子零組件業,1,2024-02-21,-18.4,1
6237,驊訊,半導體業,1,2024-01-22,-19.0,1
3605,宏致,電子工業,1,2024-09-23,-19.4,0
3060,銘異,電子工業,1,2024-05-21,-20.3,0
6140,訊達,資訊服務業,1,2024-01-09,-20.4,1
3437,榮創,光電業,1,2024-02-15,-20.8,1
5272,笙科,半導體業,1,2024-02-21,-21.1,0
4771,望隼,化學生技醫療,1,2024-03-22,-21.7,0
6278,台表科,光電業,1,2024-07-12,-22.0,0
3438,類比科,半導體業,1,2024-03-14,-22.2,1
5392,能率,光電業,1,2024-05-21,-22.5,1
2353,宏碁,電子工業,1,2024-05-24,-22.6,0
4726,永昕,生技醫療業,1,2024-06-20,-22.8,0
8927,北基,油電燃氣業,1,2024-09-26,-22.9,0
5351,鈺創,半導體業,1,2024-01-15,-23.0,0
4903,聯光通,通信網路業,1,2024-10-01,-23.2,1
3515,華擎,電子工業,1,2024-03-07,-23.5,0
8110,華東,電子工業,1,2024-06-24,-24.6,1
5519,隆大,建材營造,1,2024-07-10,-25.4,0
8227,巨有科技,半導體業,1,2024-01-11,-25.4,1
9958,世紀鋼,鋼鐵工業,1,2024-05-21,-25.4,1
2405,輔信,電子工業,1,2024-07-08,-26.2,1
6275,元山,其他電子類,1,2024-05-27,-27.3,0
6243,迅杰,半導體業,1,2024-01-15,-27.6,1
4976,佳凌,電子工業,1,2024-07-08,-27.8,0
2368,金像電,電子零組件業,1,2024-02-15,-28.4,1
1727,中華化,化學工業,1,2024-09-20,-28.5,1
2406,國碩,光電業,1,2024-06-27,-29.2,1
8059,凱碩,通信網路業,1,2024-02-19,-31.1,0
8039,台虹,電子工業,1,2024-08-27,-31.5,1
1436,華友聯,建材營造,1,2024-08-15,-34.4,0
6230,尼得科超眾,電子工業,1,2024-05-21,-34.6,1
3550,聯穎,電子工業,1,2024-09-24,-36.6,0
4160,訊聯基因,生技醫療業,1,2024-07-18,-37.2,1
5905,南仁湖,貿易百貨,1,2024-08-23,-37.2,0
1721,三晃,化學工業,1,2024-10-04,-38.3,0
9906,欣巴巴,建材營造,1,2024-08-01,-39.8,1
6546,正基,通信網路業,1,2024-09-24,-40.8,1
3086,華義*,文化創意業,1,2024-09-23,-43.2,0
4966,譜瑞-KY,半導體業,1,2024-02-20,-44.4,1
1449,佳和,紡織纖維,1,2024-12-09,,1
1528,恩德,電機機械,1,2024-10-23,,1
1569,濱川,電腦及週邊設備業,1,2024-10-22,,1
1595,川寶,電子零組件業,1,2024-10-17,,1
2328,廣宇,電子零組件業,1,2024-12-25,,1
2345,智邦,通信網路業,1,2024-12-04,,1
2354,鴻準,其他電子業,1,2024-10-30,,1
2493,揚博,電子工業,1,2024-11-01,,0
2603,長榮,航運業,1,2024-11-19,,1
2885,元大金,金融保險,1,2024-12-13,,0
3088,艾訊,電腦及週邊設備業,1,2024-12-24,,0
3090,日電貿,電子工業,1,2024-12-04,,1
3211,順達,電腦及週邊設備業,1,2024-11-11,,1
3447,展達,電子工業,1,2024-10-29,,0
3498,陽程,其他電子類,1,2024-10-14,,1
3511,矽瑪,電子零組件業,1,2024-11-19,,1
3526,凡甲,電子零組件業,1,2024-12-03,,0
3533,嘉澤,電子工業,1,2024-12-04,,1
3617,碩天,其他電子業,1,2024-11-25,,1
4549,桓達,電機機械,1,2024-12-24,,1
4569,六方科-KY,汽車工業,1,2024-10-28,,1
4716,大立,化學工業,1,2024-10-23,,1
4760,勤凱,其他電子類,1,2024-10-07,,0
4763,材料*-KY,化學工業,1,2024-11-29,,0
4971,IET-KY,半導體業,1,2024-11-27,,1
5243,乙盛-KY,電子工業,1,2024-11-11,,0
5452,佶優,其他電子類,1,2024-10-16,,1
6104,創惟,半導體業,1,2024-12-04,,1
6134,萬旭,電子零組件業,1,2024-10-16,,0
6156,松上,電子零組件業,1,2024-10-14,,1
6214,精誠,資訊服務業,1,2024-12-05,,1
6279,胡連,電子零組件業,1,2024-12-23,,0
6415,矽力*-KY,半導體業,1,2024-10-07,,1
6510,精測,半導體業,1,2024-12-04,,1
6558,興能高,其他電子業,1,2024-11-29,,1
6739,竹陞科技,其他電子業,1,2024-11-14,,1
6763,綠界科技,電子商務業,1,2024-10-21,,1
6768,志強-KY,其他,1,2024-11-04,,1
6829,千附精密,電機機械,1,2024-10-16,,0
6830,汎銓,其他電子業,1,2024-10-11,,1
6854,錼創科技-KY創,創新版股票,1,2024-12-30,,1
6859,伯特光,光電業,1,2024-12-04,,0
6937,天虹,電子工業,1,2024-10-09,,0
8240,華宏,光電業,1,2024-11-27,,0
8390,金益鼎,其他,1,2024-11-04,,0
