代號,名稱,產業,進榜次數,首次進榜,報酬60D,觸發次數
1598,岱宇,化學生技醫療,3,2020-06-30,122.5,2
6532,瑞耘,半導體業,3,2020-03-05,73.1,1
6443,元晶,電子工業,3,2020-08-07,67.45,3
5609,中菲行,航運業,3,2020-06-17,60.45,1
6477,安集,光電業,3,2020-07-30,55.2,2
5215,科嘉-KY,電腦及週邊設備業,3,2020-05-21,40.7,3
2368,金像電,電子零組件業,3,2020-03-03,38.5,3
9103,美德醫療-DR,存託憑證,3,2020-07-01,38.2,2
4743,合一,生技醫療業,3,2020-04-24,36.8,2
3218,大學光,生技醫療業,3,2020-01-15,36.4,3
6415,矽力*-KY,半導體業,3,2020-04-17,30.2,4
3526,凡甲,電子零組件業,3,2020-02-26,26.1,1
6187,萬潤,其他電子類,3,2020-07-27,25.299999999999997,1
6166,凌華,電腦及週邊設備業,3,2020-02-07,17.3,1
2102,泰豐,橡膠工業,3,2020-05-04,16.7,1
3056,富華新,建材營造,3,2020-02-12,16.5,1
3374,精材,半導體業,3,2020-02-11,14.450000000000001,2
5306,桂盟,其他,3,2020-07-08,12.5,3
8046,南電,電子工業,3,2020-04-14,12.250000000000002,3
5522,遠雄,建材營造,3,2020-05-15,11.2,0
4934,太極,光電業,3,2020-02-17,10.8,3
5274,信驊,半導體業,3,2020-03-02,10.0,3
1907,永豐餘,造紙工業,3,2020-02-26,9.55,0
4966,譜瑞-KY,半導體業,3,2020-01-13,8.9,3
1720,生達,化學生技醫療,3,2020-04-13,7.2,0
6203,海韻電,電子零組件業,3,2020-07-02,6.7,1
1526,日馳,電機機械,3,2020-08-17,5.8,1
4167,松瑞藥,生技醫療業,3,2020-03-09,5.1,2
1701,中化,生技醫療業,3,2020-04-16,2.9,1
2345,智邦,通信網路業,3,2020-02-10,2.3,2
4746,台耀,化學生技醫療,3,2020-03-09,0.5,2
1590,亞德客-KY,電機機械,3,2020-01-09,0.3,3
3017,奇鋐,電子工業,3,2020-09-22,0.0,1
2458,義隆,半導體業,3,2020-01-17,-1.2,1
3027,盛達,通信網路業,3,2020-09-23,-2.7,3
5521,工信,建材營造,3,2020-01-14,-5.6,2
6257,矽格,半導體業,3,2020-01-13,-6.7,0
3323,加百裕,電腦及週邊設備業,3,2020-08-28,-7.7,0
3437,榮創,光電業,3,2020-07-13,-8.45,3
2327,國巨*,電子工業,3,2020-02-12,-9.4,1
4760,勤凱,其他電子類,3,2020-04-15,-9.9,2
4935,茂林-KY,光電業,3,2020-01-02,-10.8,2
3293,鈊象,文化創意業,3,2020-02-24,-12.9,3
6504,南六,其他,3,2020-05-05,-16.4,1
3694,海華,通信網路業,3,2020-09-18,-17.5,1
4977,眾達-KY,電子工業,3,2020-01-14,-18.1,2
1305,華夏,塑膠工業,3,2020-10-29,,0
1605,華新,電器電纜,3,2020-10-29,,0
2401,凌陽,半導體業,3,2020-11-09,,1
3006,晶豪科,電子工業,3,2020-12-01,,3
5243,乙盛-KY,電子工業,3,2020-12-14,,1
5871,中租-KY,其他,3,2020-10-26,,2
8070,長華*,電子工業,3,2020-10-26,,1
2417,圓剛,電子工業,2,2020-05-21,174.35000000000002,1
1309,台達化,塑膠工業,2,2020-08-04,98.2,2
8454,富邦媒,貿易百貨,2,2020-03-27,65.8,1
4431,敏成健康,其他,2,2020-04-23,54.60000000000001,0
3661,世芯-KY,半導體業,2,2020-01-13,47.650000000000006,2
3217,優群,電子零組件業,2,2020-02-27,43.349999999999994,2
6547,高端疫苗,生技醫療業,2,2020-04-27,41.8,2
5269,祥碩,半導體業,2,2020-01-09,41.150000000000006,2
2481,強茂,半導體業,2,2020-10-07,40.9,1
3014,聯陽,半導體業,2,2020-02-24,40.9,1
2379,瑞昱,半導體業,2,2020-06-11,31.15,0
3708,上緯投控,化學工業,2,2020-08-25,29.0,2
2454,聯發科,半導體業,2,2020-06-08,22.7,2
6237,驊訊,半導體業,2,2020-08-06,18.9,2
6104,創惟,半導體業,2,2020-06-01,18.3,1
2480,敦陽科,資訊服務業,2,2020-03-10,16.65,1
4117,普生,生技醫療業,2,2020-05-22,16.550000000000004,0
3042,晶技,電子工業,2,2020-02-18,16.35,2
4736,泰博,生技醫療業,2,2020-03-31,16.25,1
8155,博智,電子零組件業,2,2020-02-10,15.599999999999998,2
1229,聯華,食品工業,2,2020-04-01,14.75,0
2376,技嘉,電子工業,2,2020-02-11,11.5,1
3023,信邦,電子零組件業,2,2020-07-27,10.9,0
2614,東森,貿易百貨,2,2020-04-27,8.75,2
8403,盛弘,生技醫療業,2,2020-03-06,8.3,1
5904,寶雅,貿易百貨,2,2020-04-20,7.45,2
3540,曜越,電腦及週邊設備業,2,2020-07-23,7.05,0
3532,台勝科,半導體業,2,2020-02-17,5.5,2
9945,潤泰新,其他,2,2020-08-26,5.0,0
8112,至上,電子工業,2,2020-01-31,4.9,1
6214,精誠,資訊服務業,2,2020-04-30,4.85,0
3557,嘉威,其他,2,2020-05-08,4.6,2
6561,是方,通信網路業,2,2020-04-24,3.75,1
9958,世紀鋼,鋼鐵工業,2,2020-04-16,3.75,2
2308,台達電,電子工業,2,2020-07-27,3.2,0
5264,鎧勝-KY,電腦及週邊設備業,2,2020-09-08,2.5,1
8271,宇瞻,半導體業,2,2020-03-05,0.3500000000000001,3
5203,訊連,電子工業,2,2020-02-24,-0.19999999999999996,0
6251,定穎,電子零組件業,2,2020-01-13,-0.25,2
3026,禾伸堂,電子工業,2,2020-02-13,-1.3500000000000005,0
6208,日揚,電子零組件業,2,2020-07-03,-1.9500000000000002,2
1717,長興,化學工業,2,2020-06-01,-2.0,1
9914,美利達,其他,2,2020-08-05,-2.0,1
3529,力旺,半導體業,2,2020-08-04,-2.2,1
8499,鼎炫-KY,其他,2,2020-09-16,-2.6,2
2404,漢唐,其他電子業,2,2020-01-14,-3.4499999999999997,1
4130,健亞,生技醫療業,2,2020-06-12,-3.6999999999999993,2
2353,宏碁,電子工業,2,2020-09-03,-3.8,0
3706,神達,電子工業,2,2020-02-19,-5.05,0
8069,元太,光電業,2,2020-06-01,-5.4,0
6112,邁達特,電子工業,2,2020-05-29,-5.9,1
8131,福懋科,半導體業,2,2020-02-11,-6.949999999999999,1
1589,永冠-KY,電機機械,2,2020-08-11,-7.1,0
6231,系微,資訊服務業,2,2020-06-04,-7.200000000000001,2
1315,達新,塑膠工業,2,2020-02-14,-8.0,0
2383,台光電,電子工業,2,2020-07-02,-8.2,0
5223,安力-KY,電腦及週邊設備業,2,2020-08-26,-8.5,0
6223,旺矽,半導體業,2,2020-01-15,-8.7,1
1732,毛寶,化學工業,2,2020-02-27,-9.1,2
6488,環球晶,半導體業,2,2020-01-14,-9.8,1
8039,台虹,電子工業,2,2020-01-10,-10.05,1
8996,高力,電機機械,2,2020-01-07,-10.35,1
6457,紘康,半導體業,2,2020-04-06,-10.95,2
3029,零壹,資訊服務業,2,2020-07-22,-11.25,0
6598,ABC-KY,化學生技醫療,2,2020-05-18,-11.25,1
6127,九豪,電子零組件業,2,2020-06-05,-11.4,1
6196,帆宣,其他電子業,2,2020-02-17,-11.8,1
3376,新日興,電子零組件業,2,2020-01-13,-12.350000000000001,0
1789,神隆,化學生技醫療,2,2020-03-05,-12.5,2
6269,台郡,電子工業,2,2020-02-12,-13.7,0
1752,南光,化學生技醫療,2,2020-02-03,-14.75,2
2369,菱生,電子工業,2,2020-03-02,-14.8,0
6589,台康生技,生技醫療業,2,2020-05-25,-17.55,1
2338,光罩,半導體業,2,2020-01-20,-18.0,1
8299,群聯,半導體業,2,2020-02-26,-18.15,0
5483,中美晶,半導體業,2,2020-02-14,-18.3,1
2885,元大金,金融保險,2,2020-02-05,-18.85,0
4106,雃博,化學生技醫療,2,2020-05-25,-20.549999999999997,2
2428,興勤,電子工業,2,2020-01-14,-22.7,1
3413,京鼎,半導體業,2,2020-01-16,-23.9,1
4102,永日,生技醫療業,2,2020-06-17,-26.5,2
1466,聚隆,紡織纖維,2,2020-09-24,-27.3,0
6452,康友-KY,生技醫療業,2,2020-01-02,-31.8,1
6279,胡連,電子零組件業,2,2020-01-20,-33.3,1
2344,華邦電,半導體業,2,2020-01-03,-36.4,1
1304,台聚,塑膠工業,2,2020-10-22,,0
1312,國喬,塑膠工業,2,2020-11-09,,0
1313,聯成,塑膠工業,2,2020-10-26,,0
2023,燁輝,鋼鐵工業,2,2020-11-30,,0
2031,新光鋼,鋼鐵工業,2,2020-11-26,,0
2233,宇隆,汽車工業,2,2020-10-26,,1
2331,精英,電子工業,2,2020-11-17,,1
2486,一詮,光電業,2,2020-10-15,,0
2603,長榮,航運業,2,2020-10-20,,1
2605,新興,航運業,2,2020-12-21,,1
2607,榮運,航運業,2,2020-12-21,,1
2723,美食-KY,觀光事業,2,2020-12-02,,0
3015,全漢,電子工業,2,2020-10-20,,2
3092,鴻碩,電子零組件業,2,2020-11-11,,0
3346,麗清,汽車工業,2,2020-11-05,,1
3443,創意,半導體業,2,2020-11-16,,0
3490,單井,光電業,2,2020-10-14,,2
3580,友威科,其他電子類,2,2020-11-09,,1
3704,合勤控,通信網路業,2,2020-10-21,,1
4976,佳凌,電子工業,2,2020-10-14,,1
5351,鈺創,半導體業,2,2020-12-07,,2
5425,台半,半導體業,2,2020-11-24,,1
5443,均豪,光電業,2,2020-10-14,,1
6191,精成科,電子工業,2,2020-10-21,,2
6209,今國光,光電業,2,2020-11-26,,1
6233,旺玖,半導體業,2,2020-10-15,,2
6284,佳邦,電子零組件業,2,2020-12-11,,2
6435,大中,半導體業,2,2020-12-14,,2
6449,鈺邦,電子工業,2,2020-10-20,,2
6472,保瑞,生技醫療業,2,2020-10-23,,2
6533,晶心科,電子工業,2,2020-10-13,,1
6560,欣普羅,光電業,2,2020-11-06,,1
6617,共信-KY,生技醫療業,2,2020-11-12,,0
9910,豐泰,其他,2,2020-10-27,,0
6125,廣運,光電業,1,2020-08-10,60.8,1
1734,杏輝,化學生技醫療,1,2020-06-17,44.3,1
2108,南帝,橡膠工業,1,2020-08-24,43.6,1
4967,十銓,半導體業,1,2020-01-14,24.1,1
1609,大亞,電器電纜,1,2020-09-10,22.9,1
4726,永昕,生技醫療業,1,2020-06-17,15.4,1
2382,廣達,電子工業,1,2020-05-19,15.0,0
3680,家登,半導體業,1,2020-06-08,11.7,0
2347,聯強,電子工業,1,2020-05-18,11.0,0
3234,光環,通信網路業,1,2020-06-16,5.0,1
2377,微星,電子工業,1,2020-07-14,4.9,0
5536,聖暉*,其他電子類,1,2020-04-24,3.8,1
6538,倉和,電子零組件業,1,2020-02-14,3.7,1
3289,宜特,其他電子類,1,2020-07-01,2.1,1
2348,海悅,其他,1,2020-08-04,1.8,0
3406,玉晶光,光電業,1,2020-06-12,0.8,0
2478,大毅,電子工業,1,2020-04-16,-0.8,0
1504,東元,電機機械,1,2020-02-03,-0.9,0
6706,惠特,光電業,1,2020-06-18,-1.3,1
6121,新普,電腦及週邊設備業,1,2020-01-16,-2.2,0
4927,泰鼎-KY,電子工業,1,2020-07-02,-2.4,1
5289,宜鼎,電腦及週邊設備業,1,2020-01-14,-3.6,0
6244,茂迪,光電業,1,2020-09-03,-4.3,1
6715,嘉基,電子工業,1,2020-06-19,-4.4,1
1218,泰山,食品工業,1,2020-05-12,-4.8,0
3653,健策,電子工業,1,2020-07-03,-5.4,1
1227,佳格,食品工業,1,2020-02-03,-5.6,0
3450,聯鈞,其他電子業,1,2020-02-14,-6.0,0
3264,欣銓,半導體業,1,2020-08-03,-6.4,0
3231,緯創,電子工業,1,2020-06-18,-6.5,0
2884,玉山金,金融保險,1,2020-03-05,-6.6,0
2201,裕隆,汽車工業,1,2020-08-06,-6.8,0
3703,欣陸,建材營造,1,2020-10-06,-7.1,0
6669,緯穎,電子工業,1,2020-05-11,-7.1,2
3081,聯亞,通信網路業,1,2020-03-05,-7.3,1
3533,嘉澤,電子工業,1,2020-05-26,-7.7,0
3032,偉訓,電子工業,1,2020-10-07,-8.6,0
1714,和桐,化學工業,1,2020-09-03,-8.9,1
2337,旺宏,半導體業,1,2020-02-05,-9.4,1
9921,巨大,其他,1,2020-08-21,-9.4,0
3078,僑威,電子零組件業,1,2020-09-09,-10.5,0
3178,公準,電機機械,1,2020-05-27,-10.7,0
2809,京城銀,金融保險,1,2020-02-20,-11.2,1
6146,耕興,其他電子類,1,2020-08-20,-11.4,0
2801,彰銀,金融保險,1,2020-03-11,-11.5,0
4121,優盛,生技醫療業,1,2020-03-04,-11.8,1
3325,旭品,電腦及週邊設備業,1,2020-08-24,-11.9,1
5469,瀚宇博,電子零組件業,1,2020-01-14,-11.9,0
4956,光鋐,電子工業,1,2020-07-02,-12.9,0
2451,創見,半導體業,1,2020-01-31,-13.5,1
3687,歐買尬,文化創意業,1,2020-01-14,-13.7,0
6238,勝麗,其他電子類,1,2020-02-17,-13.8,0
5434,崇越,電子工業,1,2020-01-14,-13.9,1
1773,勝一,化學生技醫療,1,2020-07-08,-14.4,1
1785,光洋科,其他電子類,1,2020-07-06,-15.7,1
4707,磐亞,化學工業,1,2020-02-21,-16.1,0
6239,力成,半導體業,1,2020-01-15,-16.2,1
4973,廣穎,半導體業,1,2020-01-17,-16.7,1
2312,金寶,其他電子業,1,2020-01-09,-18.1,0
3227,原相,半導體業,1,2020-07-08,-18.3,1
6138,茂達,半導體業,1,2020-01-20,-18.5,0
2492,華新科,電子工業,1,2020-02-12,-18.6,0
2317,鴻海,其他電子業,1,2020-01-03,-19.3,0
8021,尖點,其他電子業,1,2020-01-17,-19.7,0
3479,安勤,電腦及週邊設備業,1,2020-02-17,-19.9,1
3556,禾瑞亞,半導體業,1,2020-07-06,-20.0,0
6732,昇佳電子,半導體業,1,2020-08-28,-20.1,0
4123,晟德,生技醫療業,1,2020-09-08,-21.6,0
2393,億光,電子工業,1,2020-01-02,-22.0,1
3163,波若威,通信網路業,1,2020-09-18,-22.2,0
2049,上銀,電機機械,1,2020-01-16,-22.9,0
3257,虹冠電,半導體業,1,2020-07-27,-24.2,0
1760,寶齡富錦,化學生技醫療,1,2020-05-22,-24.5,0
3483,力致,電腦及週邊設備業,1,2020-09-18,-25.1,0
6670,復盛應用,其他,1,2020-02-19,-25.1,0
4551,智伸科,汽車工業,1,2020-01-13,-25.2,0
2929,淘帝-KY,貿易百貨,1,2020-01-07,-26.7,0
6683,雍智科技,半導體業,1,2020-07-21,-27.6,1
3617,碩天,其他電子業,1,2020-01-10,-28.5,0
3008,大立光,光電業,1,2020-01-14,-28.6,0
3518,柏騰,其他電子業,1,2020-01-15,-29.5,0
6170,統振,通信網路業,1,2020-01-02,-29.5,0
5478,智冠,文化創意業,1,2020-07-06,-30.7,1
2455,全新,通信網路業,1,2020-01-02,-31.3,0
4108,懷特,化學生技醫療,1,2020-07-16,-32.9,1
6451,訊芯-KY,半導體業,1,2020-01-13,-35.6,0
2732,六角,觀光事業,1,2020-01-20,-35.8,0
4157,太景*-KY,生技醫療業,1,2020-01-30,-36.0,1
8034,榮群,通信網路業,1,2020-05-21,-39.3,1
9946,三發地產,建材營造,1,2020-01-16,-47.7,0
6634,欣耀,生技醫療業,1,2020-07-06,-56.2,1
9105,泰金寶-DR,存託憑證,1,2020-09-23,-69.8,0
1440,南紡,紡織纖維,1,2020-11-03,,1
1476,儒鴻,紡織纖維,1,2020-11-16,,0
1517,利奇,電機機械,1,2020-11-03,,1
1612,宏泰,電器電纜,1,2020-11-17,,1
1718,中纖,化學工業,1,2020-12-24,,1
1736,喬山,化學生技醫療,1,2020-12-18,,0
1802,台玻,玻璃陶瓷,1,2020-11-06,,0
2009,第一銅,鋼鐵工業,1,2020-12-14,,1
2038,海光,鋼鐵工業,1,2020-12-21,,1
2206,三陽工業,汽車工業,1,2020-11-25,,1
2314,台揚,通信網路業,1,2020-12-14,,0
2328,廣宇,電子零組件業,1,2020-12-28,,0
2329,華泰,半導體業,1,2020-12-28,,0
2351,順德,電子工業,1,2020-11-20,,1
2352,佳世達,電腦及週邊設備業,1,2020-12-02,,1
2375,凱美,電子工業,1,2020-12-03,,1
2388,威盛,半導體業,1,2020-11-26,,1
2399,映泰,電子工業,1,2020-11-06,,0
2426,鼎元,光電業,1,2020-10-27,,0
2436,偉詮電,半導體業,1,2020-12-09,,1
2456,奇力新,電子零組件業,1,2020-12-09,,0
2457,飛宏,電子工業,1,2020-12-01,,1
2515,中工,建材營造,1,2020-12-29,,0
2609,陽明,航運業,1,2020-10-26,,1
2610,華航,航運業,1,2020-12-18,,0
2615,萬海,航運業,1,2020-10-20,,1
2636,台驊控股,航運業,1,2020-10-14,,0
2727,王品,觀光事業,1,2020-11-18,,1
3010,華立,電子工業,1,2020-11-30,,0
3037,欣興,電子工業,1,2020-12-31,,0
3041,揚智,半導體業,1,2020-11-19,,1
3047,訊舟,通信網路業,1,2020-12-01,,0
3050,鈺德,電子工業,1,2020-12-17,,0
3059,華晶科,光電業,1,2020-12-08,,0
3149,正達,電子工業,1,2020-12-25,,1
3324,雙鴻,其他電子類,1,2020-11-12,,1
3419,譁裕,電子工業,1,2020-12-28,,0
3481,群創,光電業,1,2020-11-30,,0
3484,崧騰,電子零組件業,1,2020-11-04,,0
3498,陽程,其他電子類,1,2020-10-22,,0
3552,同致,其他電子類,1,2020-10-12,,1
3576,聯合再生,光電業,1,2020-10-12,,1
3583,辛耘,半導體業,1,2020-12-04,,0
3588,通嘉,半導體業,1,2020-12-09,,1
3605,宏致,電子工業,1,2020-11-04,,0
3666,光耀,光電業,1,2020-11-12,,1
3686,達能,半導體業,1,2020-10-08,,1
3691,碩禾,光電業,1,2020-11-25,,1
4906,正文,通信網路業,1,2020-11-02,,1
4960,誠美材,電子工業,1,2020-11-18,,0
4961,天鈺,電子工業,1,2020-11-25,,1
4968,立積,電子工業,1,2020-11-09,,1
5011,久陽,鋼鐵工業,1,2020-12-18,,0
5285,界霖,電子工業,1,2020-12-28,,0
5347,世界,半導體業,1,2020-12-07,,1
5386,青雲,電腦及週邊設備業,1,2020-12-10,,1
5531,鄉林,建材營造,1,2020-12-01,,0
6116,彩晶,電子工業,1,2020-11-25,,1
6141,柏承,電子工業,1,2020-11-03,,1
6150,撼訊,電腦及週邊設備業,1,2020-11-18,,1
6188,廣明,電腦及週邊設備業,1,2020-12-10,,0
6224,聚鼎,電子零組件業,1,2020-12-11,,1
6229,研通,半導體業,1,2020-12-24,,1
6283,淳安,其他電子業,1,2020-12-14,,1
6438,迅得,其他電子類,1,2020-12-10,,1
6491,晶碩,生技醫療業,1,2020-10-20,,1
6548,長科*,半導體業,1,2020-10-22,,1
6679,鈺太,半導體業,1,2020-10-14,,1
6743,安普新,其他電子業,1,2020-12-21,,0
8086,宏捷科,半導體業,1,2020-12-02,,0
8110,華東,電子工業,1,2020-12-28,,0
8255,朋程,電機機械,1,2020-12-30,,0
8261,富鼎,半導體業,1,2020-11-25,,1
8390,金益鼎,其他,1,2020-12-18,,0
8924,大田,其他,1,2020-11-09,,0
8936,國統,其他,1,2020-11-17,,1
9802,鈺齊-KY,其他,1,2020-11-11,,0
