日期,代號,名稱,產業,事件,原因,收盤,RS,底部序,在榜天數,樞紐,報酬20D,基準20D,報酬60D,基準60D,報酬120D,基準120D,報酬180D,基準180D,次日開盤,跳空%,報酬20D開,基準20D開,報酬60D開,基準60D開,報酬120D開,基準120D開,報酬180D開,基準180D開,月
2022-01-06,2347,聯強,電子工業,進榜,準備,50.43,71.0,2.0,0,,4.1,-2.3,16.4,-3.6,-15.9,-12.8,-11.8,-10.7,50.7,0.6,3.4,-2.5,15.7,-3.7,-16.4,-13.2,-12.3,-10.9,2022-01
2022-01-06,2883,凱基金,金融保險,進榜,準備,14.06,70.0,1.0,0,,11.3,-2.3,11.3,-3.6,-20.2,-12.8,-25.8,-10.7,14.1,0.3,11.0,-2.5,11.0,-3.7,-20.4,-13.2,-26.0,-10.9,2022-01
2022-01-06,5871,中租-KY,其他,進榜,準備,192.26,70.0,1.0,0,,-0.2,-2.3,-4.9,-3.6,-22.4,-12.8,-24.6,-10.7,191.2,-0.6,0.4,-2.5,-4.3,-3.7,-22.0,-13.2,-24.2,-10.9,2022-01
2022-01-06,6271,同欣電,半導體業,移出,掉出掃描母體,217.33,74.0,,57,,,,,,,,,,,,,,,,,,,,2022-01
2022-01-06,2406,國碩,光電業,移出,離高點太遠,30.41,78.0,,28,,,,,,,,,,,,,,,,,,,,2022-01
2022-01-06,3035,智原,半導體業,移出,離高點太遠,191.62,95.0,,21,,,,,,,,,,,,,,,,,,,,2022-01
2022-01-06,1773,勝一,化學生技醫療,移出,突破失敗,98.7,79.0,,8,,,,,,,,,,,,,,,,,,,,2022-01
2022-01-06,8103,瀚荃,電子工業,移出,掉出掃描母體,49.78,76.0,,3,,,,,,,,,,,,,,,,,,,,2022-01
2022-01-07,5880,合庫金,金融保險,進榜,準備,19.16,72.0,0.0,0,,5.4,-1.4,12.7,-3.4,-2.9,-13.7,5.7,-9.7,19.2,0.2,5.2,-1.4,12.5,-3.4,-3.1,-13.7,5.5,-9.6,2022-01
2022-01-07,2890,永豐金,金融保險,進榜,準備,12.42,71.0,0.0,0,,4.2,-1.4,11.8,-3.4,-5.4,-13.7,8.4,-9.7,12.5,0.3,3.9,-1.4,11.4,-3.4,-5.7,-13.7,8.0,-9.6,2022-01
2022-01-07,4132,國鼎,生技醫療業,移出,離高點太遠,284.5,99.0,,1,,,,,,,,,,,,,,,,,,,,2022-01
2022-01-07,5274,信驊,半導體業,移出,掉出掃描母體,2478.78,80.0,,72,,,,,,,,,,,,,,,,,,,,2022-01
2022-01-07,3491,昇達科,通信網路業,移出,離高點太遠,173.15,99.0,,67,,,,,,,,,,,,,,,,,,,,2022-01
2022-01-07,8046,南電,電子工業,移出,掉出掃描母體,498.58,79.0,,63,,,,,,,,,,,,,,,,,,,,2022-01
2022-01-07,4755,三福化,化學工業,移出,離高點太遠,134.3,98.0,,30,,,,,,,,,,,,,,,,,,,,2022-01
2022-01-07,3167,大量,電機機械,移出,掉出掃描母體,81.11,83.0,,16,,,,,,,,,,,,,,,,,,,,2022-01
2022-01-07,3037,欣興,電子工業,移出,突破失敗,194.43,90.0,,15,,,,,,,,,,,,,,,,,,,,2022-01
2022-01-07,2059,川湖,電子工業,移出,掉出掃描母體,455.82,74.0,,14,,,,,,,,,,,,,,,,,,,,2022-01
2022-01-07,3041,揚智,半導體業,移出,離高點太遠,62.24,83.0,,11,,,,,,,,,,,,,,,,,,,,2022-01
2022-01-07,5234,達興材料,電子工業,移出,離高點太遠,116.81,89.0,,9,,,,,,,,,,,,,,,,,,,,2022-01
2022-01-07,6208,日揚,電子零組件業,移出,突破失敗,59.4,84.0,,9,,,,,,,,,,,,,,,,,,,,2022-01
2022-01-07,2355,敬鵬,電子工業,移出,掉出掃描母體,34.09,73.0,,3,,,,,,,,,,,,,,,,,,,,2022-01
2022-01-10,6266,泰詠,電子零組件業,進榜,觸發,22.67,95.0,2.0,0,,-31.4,-1.1,-38.8,-3.7,-37.5,-12.7,-32.5,-9.9,23.0,1.3,-32.3,-1.2,-39.6,-3.8,-38.3,-12.9,-33.3,-10.1,2022-01
2022-01-10,6266,泰詠,電子零組件業,觸發,進榜即觸發,22.67,95.0,2.0,0,22.67,-31.4,-1.1,-38.8,-3.7,-37.5,-12.7,-32.5,-9.9,23.0,1.3,-32.3,-1.2,-39.6,-3.8,-38.3,-12.9,-33.3,-10.1,2022-01
2022-01-10,6706,惠特,光電業,進榜,準備,206.08,83.0,2.0,0,,-1.7,-1.1,-27.2,-3.7,-50.4,-12.7,-60.7,-9.9,207.8,0.8,-2.5,-1.2,-27.8,-3.8,-50.8,-12.9,-61.1,-10.1,2022-01
2022-01-10,2890,永豐金,金融保險,移出,掉出掃描母體,12.42,71.0,,3,,,,,,,,,,,,,,,,,,,,2022-01
2022-01-10,2476,鉅祥,電子零組件業,移出,離高點太遠,56.83,76.0,,19,,,,,,,,,,,,,,,,,,,,2022-01
2022-01-11,9945,潤泰新,其他,進榜,觸發,41.8,85.0,4.0,0,,2.7,-0.3,4.8,-2.5,6.4,-11.5,-17.4,-9.3,42.1,0.7,1.9,-0.6,4.0,-2.8,5.6,-12.0,-18.1,-9.6,2022-01
2022-01-11,9945,潤泰新,其他,觸發,進榜即觸發,41.8,85.0,4.0,0,41.8,2.7,-0.3,4.8,-2.5,6.4,-11.5,-17.4,-9.3,42.1,0.7,1.9,-0.6,4.0,-2.8,5.6,-12.0,-18.1,-9.6,2022-01
2022-01-11,2891,中信金,金融保險,進榜,觸發,21.77,72.0,1.0,0,,3.8,-0.3,5.7,-2.5,-14.2,-11.5,-21.2,-9.3,21.5,-1.1,5.0,-0.6,6.8,-2.8,-13.3,-12.0,-20.3,-9.6,2022-01
2022-01-11,2891,中信金,金融保險,觸發,進榜即觸發,21.77,72.0,1.0,0,21.77,3.8,-0.3,5.7,-2.5,-14.2,-11.5,-21.2,-9.3,21.5,-1.1,5.0,-0.6,6.8,-2.8,-13.3,-12.0,-20.3,-9.6,2022-01
2022-01-11,2915,潤泰全,貿易百貨,進榜,準備,78.88,81.0,2.0,0,,4.4,-0.3,0.5,-2.5,-23.5,-11.5,-44.3,-9.3,78.9,0.0,4.4,-0.6,0.5,-2.8,-23.5,-12.0,-44.3,-9.6,2022-01
2022-01-11,2890,永豐金,金融保險,進榜,準備,12.42,70.0,0.0,0,,5.1,-0.3,10.9,-2.5,-5.4,-11.5,8.4,-9.3,12.3,-0.6,5.8,-0.6,11.6,-2.8,-4.9,-12.0,9.0,-9.6,2022-01
2022-01-11,2376,技嘉,電子工業,移出,掉出掃描母體,115.2,86.0,,56,,,,,,,,,,,,,,,,,,,,2022-01
2022-01-11,3687,歐買尬,文化創意業,移出,離高點太遠,169.29,94.0,,27,,,,,,,,,,,,,,,,,,,,2022-01
2022-01-11,8155,博智,電子零組件業,移出,晚期未觸發,131.05,75.0,,26,,,,,,,,,,,,,,,,,,,,2022-01
2022-01-11,1611,中電,電器電纜,移出,離高點太遠,15.76,94.0,,12,,,,,,,,,,,,,,,,,,,,2022-01
2022-01-11,8289,泰藝,電子零組件業,移出,離高點太遠,31.9,89.0,,12,,,,,,,,,,,,,,,,,,,,2022-01
2022-01-11,5483,中美晶,半導體業,移出,掉出掃描母體,187.77,71.0,,7,,,,,,,,,,,,,,,,,,,,2022-01
2022-01-11,6266,泰詠,電子零組件業,移出,離高點太遠,20.46,93.0,,1,,,,,,,,,,,,,,,,,,,,2022-01
2022-01-12,2888,新光金,金融保險,進榜,準備,10.55,72.0,1.0,0,,4.8,0.0,-10.6,-2.1,-23.3,-11.1,-25.0,-11.4,10.6,0.9,3.9,-0.1,-11.4,-2.2,-24.0,-11.3,-25.7,-11.6,2022-01
2022-01-12,1722,台肥,化學工業,進榜,準備,59.08,71.0,2.0,0,,-5.8,0.0,9.5,-2.1,-16.2,-11.1,-23.5,-11.4,59.5,0.7,-6.4,-0.1,8.7,-2.2,-16.8,-11.3,-24.1,-11.6,2022-01
2022-01-12,3036,文曄,電子工業,觸發,等待後觸發,66.76,88.0,2.0,14,56.79,0.7,0.0,-12.6,-2.1,-19.4,-11.1,-21.0,-11.4,66.2,-0.8,1.5,-0.1,-11.9,-2.2,-18.7,-11.3,-20.3,-11.6,2022-01
2022-01-12,8104,錸寶,光電業,移出,離高點太遠,66.19,90.0,,8,,,,,,,,,,,,,,,,,,,,2022-01
2022-01-13,2884,玉山金,金融保險,進榜,觸發,22.32,70.0,1.0,0,,1.0,0.0,7.7,-1.9,-6.4,-10.4,-10.1,-11.7,22.3,0.0,1.0,0.1,7.7,-1.8,-6.4,-10.4,-10.1,-11.4,2022-01
2022-01-13,2884,玉山金,金融保險,觸發,進榜即觸發,22.32,70.0,1.0,0,22.32,1.0,0.0,7.7,-1.9,-6.4,-10.4,-10.1,-11.7,22.3,0.0,1.0,0.1,7.7,-1.8,-6.4,-10.4,-10.1,-11.4,2022-01
2022-01-13,6586,醣基,生技醫療業,進榜,準備,91.8,90.0,2.0,0,,94.4,0.0,24.7,-1.9,86.8,-10.4,65.6,-11.7,91.5,-0.3,95.1,0.1,25.2,-1.8,87.5,-10.4,66.2,-11.4,2022-01
2022-01-13,2887,台新新光金,金融保險,進榜,準備,14.92,78.0,0.0,0,,-2.2,0.0,-5.9,-1.9,-25.9,-10.4,-29.5,-11.7,15.0,0.2,-2.4,0.1,-6.1,-1.8,-26.0,-10.4,-29.6,-11.4,2022-01
2022-01-13,2812,台中銀,金融保險,進榜,準備,9.48,74.0,0.0,0,,-1.4,0.0,8.7,-1.9,-1.1,-10.4,0.8,-11.7,9.5,0.0,-1.4,0.1,8.7,-1.8,-1.1,-10.4,0.8,-11.4,2022-01
2022-01-13,5880,合庫金,金融保險,觸發,等待後觸發,20.23,82.0,0.0,6,19.35,-0.5,0.0,4.2,-1.9,-6.9,-10.4,-2.2,-11.7,20.2,-0.4,-0.2,0.1,4.6,-1.8,-6.6,-10.4,-1.9,-11.4,2022-01
2022-01-13,1722,台肥,化學工業,移出,掉出掃描母體,59.08,71.0,,1,,,,,,,,,,,,,,,,,,,,2022-01
2022-01-13,1560,中砂,電機機械,移出,離高點太遠,98.35,91.0,,76,,,,,,,,,,,,,,,,,,,,2022-01
2022-01-13,3515,華擎,電子工業,移出,掉出掃描母體,195.59,88.0,,63,,,,,,,,,,,,,,,,,,,,2022-01
2022-01-14,2880,華南金,金融保險,進榜,準備,17.64,72.0,0.0,0,,0.7,0.0,5.1,-1.1,-3.3,-8.9,-1.2,-13.4,17.6,-0.2,0.9,0.0,5.3,-1.1,-3.1,-9.0,-1.0,-13.4,2022-01
2022-01-14,1708,東鹼,化學工業,進榜,準備,28.29,70.0,3.0,0,,3.8,0.0,71.5,-1.1,26.4,-8.9,6.6,-13.4,27.8,-1.8,5.7,0.0,74.6,-1.1,28.7,-9.0,8.5,-13.4,2022-01
2022-01-14,2882,國泰金,金融保險,進榜,準備,53.51,70.0,1.0,0,,-5.9,0.0,-5.2,-1.1,-28.6,-8.9,-40.5,-13.4,53.2,-0.6,-5.3,0.0,-4.6,-1.1,-28.1,-9.0,-40.1,-13.4,2022-01
2022-01-14,2886,兆豐金,金融保險,進榜,準備,29.24,70.0,1.0,0,,0.4,0.0,10.9,-1.1,-8.8,-8.9,-15.4,-13.4,29.1,-0.4,0.8,0.0,11.4,-1.1,-8.4,-9.0,-15.1,-13.4,2022-01
2022-01-14,5871,中租-KY,其他,移出,掉出掃描母體,195.14,77.0,,8,,,,,,,,,,,,,,,,,,,,2022-01
2022-01-14,2374,佳能,光電業,移出,離高點太遠,22.25,94.0,,50,,,,,,,,,,,,,,,,,,,,2022-01
2022-01-14,5227,立凱-KY,電子零組件業,移出,離高點太遠,84.32,98.0,,31,,,,,,,,,,,,,,,,,,,,2022-01
2022-01-14,2457,飛宏,電子工業,移出,離高點太遠,42.92,74.0,,23,,,,,,,,,,,,,,,,,,,,2022-01
2022-01-17,3592,瑞鼎,電子工業,進榜,觸發,411.29,92.0,3.0,0,,-5.4,0.0,-19.1,-3.9,-48.0,-9.5,-61.0,-12.1,413.9,0.6,-6.1,0.0,-19.6,-4.0,-48.3,-9.6,-61.3,-12.4,2022-01
2022-01-17,3592,瑞鼎,電子工業,觸發,進榜即觸發,411.29,92.0,3.0,0,411.29,-5.4,0.0,-19.1,-3.9,-48.0,-9.5,-61.0,-12.1,413.9,0.6,-6.1,0.0,-19.6,-4.0,-48.3,-9.6,-61.3,-12.4,2022-01
2022-01-17,8155,博智,電子零組件業,進榜,觸發,153.59,89.0,3.0,0,,4.1,0.0,-21.5,-3.9,-29.9,-9.5,-49.3,-12.1,154.0,0.3,3.8,0.0,-21.7,-4.0,-30.1,-9.6,-49.4,-12.4,2022-01
2022-01-17,8155,博智,電子零組件業,觸發,進榜即觸發,153.59,89.0,3.0,0,153.59,4.1,0.0,-21.5,-3.9,-29.9,-9.5,-49.3,-12.1,154.0,0.3,3.8,0.0,-21.7,-4.0,-30.1,-9.6,-49.4,-12.4,2022-01
2022-01-17,3324,雙鴻,其他電子類,進榜,準備,203.95,83.0,2.0,0,,12.5,0.0,-27.7,-3.9,-21.1,-9.5,-44.5,-12.1,205.3,0.7,11.8,0.0,-28.2,-4.0,-21.6,-9.6,-44.8,-12.4,2022-01
2022-01-17,6278,台表科,光電業,進榜,準備,108.14,75.0,1.0,0,,-14.2,0.0,-27.7,-3.9,-34.7,-9.5,-40.0,-12.1,107.0,-1.1,-13.3,0.0,-26.9,-4.0,-34.0,-9.6,-39.3,-12.4,2022-01
2022-01-17,2884,玉山金,金融保險,移出,掉出掃描母體,22.02,71.0,,4,,,,,,,,,,,,,,,,,,,,2022-01
2022-01-17,2880,華南金,金融保險,移出,掉出掃描母體,17.64,72.0,,3,,,,,,,,,,,,,,,,,,,,2022-01
2022-01-17,1708,東鹼,化學工業,移出,掉出掃描母體,28.29,70.0,,3,,,,,,,,,,,,,,,,,,,,2022-01
2022-01-17,2882,國泰金,金融保險,移出,掉出掃描母體,53.51,70.0,,3,,,,,,,,,,,,,,,,,,,,2022-01
2022-01-17,2886,兆豐金,金融保險,移出,掉出掃描母體,29.24,70.0,,3,,,,,,,,,,,,,,,,,,,,2022-01
2022-01-18,5258,虹堡,電子工業,移出,離高點太遠,32.25,88.0,,34,,,,,,,,,,,,,,,,,,,,2022-01
2022-01-19,3714,富采,電子工業,進榜,準備,87.05,85.0,1.0,0,,-17.6,-1.1,-39.6,-4.6,-44.7,-8.4,-52.8,-12.2,87.9,0.9,-18.4,-1.1,-40.2,-4.8,-45.2,-8.4,-53.3,-12.3,2022-01
2022-01-19,2915,潤泰全,貿易百貨,移出,掉出掃描母體,78.11,80.0,,8,,,,,,,,,,,,,,,,,,,,2022-01
2022-01-21,2886,兆豐金,金融保險,進榜,準備,28.77,74.0,1.0,0,,3.4,0.7,12.9,-3.1,-6.1,-7.4,-15.6,-12.0,28.5,-0.9,4.4,1.4,14.0,-2.5,-5.2,-6.9,-14.8,-11.5,2022-01
2022-01-21,6196,帆宣,其他電子業,移出,掉出掃描母體,143.08,89.0,,29,,,,,,,,,,,,,,,,,,,,2022-01
2022-01-21,3583,辛耘,半導體業,移出,離高點太遠,87.89,92.0,,25,,,,,,,,,,,,,,,,,,,,2022-01
2022-01-21,3624,光頡,電子零組件業,移出,離高點太遠,67.53,97.0,,25,,,,,,,,,,,,,,,,,,,,2022-01
2022-01-24,5388,中磊,電子工業,進榜,準備,63.3,75.0,1.0,0,,-1.8,1.4,12.3,-2.6,18.1,-6.6,2.1,-12.2,62.6,-1.1,-0.8,1.9,13.5,-2.1,19.4,-6.3,3.2,-11.8,2022-01
2022-01-24,2892,第一金,金融保險,進榜,準備,19.22,71.0,0.0,0,,4.4,1.4,9.3,-2.6,4.8,-6.6,1.7,-12.2,19.0,-1.0,5.4,1.9,10.4,-2.1,5.8,-6.3,2.7,-11.8,2022-01
2022-01-24,6706,惠特,光電業,移出,晚期未觸發,199.62,79.0,,14,,,,,,,,,,,,,,,,,,,,2022-01
2022-01-24,9945,潤泰新,其他,移出,掉出掃描母體,40.43,82.0,,13,,,,,,,,,,,,,,,,,,,,2022-01
2022-01-25,8406,金可-KY,生技醫療業,進榜,準備,270.5,87.0,3.0,0,,1.7,2.0,3.0,-1.3,3.0,-5.4,3.0,-10.7,271.0,0.2,1.5,2.2,2.8,-1.4,2.8,-5.3,2.8,-10.5,2022-01
2022-01-25,1316,上曜,建材營造,移出,離高點太遠,22.57,97.0,,78,,,,,,,,,,,,,,,,,,,,2022-01
2022-01-25,4927,泰鼎-KY,電子工業,移出,離高點太遠,96.54,97.0,,35,,,,,,,,,,,,,,,,,,,,2022-01
2022-01-25,3533,嘉澤,電子工業,移出,掉出掃描母體,649.42,88.0,,33,,,,,,,,,,,,,,,,,,,,2022-01
2022-01-25,3455,由田,光電業,移出,離高點太遠,71.0,94.0,,27,,,,,,,,,,,,,,,,,,,,2022-01
2022-01-25,3324,雙鴻,其他電子類,移出,離高點太遠,184.37,81.0,,8,,,,,,,,,,,,,,,,,,,,2022-01
2022-01-26,2884,玉山金,金融保險,進榜,準備,21.65,73.0,1.0,0,,0.7,0.0,10.7,-1.2,3.6,-5.0,-14.1,-11.7,21.9,1.0,-0.3,-0.5,9.6,-1.7,2.5,-5.4,-15.0,-12.3,2022-01
2022-01-26,8406,金可-KY,生技醫療業,觸發,等待後觸發,272.5,88.0,3.0,1,271.5,0.7,0.0,2.2,-1.2,2.2,-5.0,2.2,-11.7,275.0,0.9,-0.2,-0.5,1.3,-1.7,1.3,-5.4,1.3,-12.3,2022-01
2022-01-26,6586,醣基,生技醫療業,移出,晚期未觸發,149.0,100.0,,13,,,,,,,,,,,,,,,,,,,,2022-01
2022-02-07,1529,樂事綠能,電機機械,進榜,觸發,22.02,97.0,6.0,0,,-25.9,-3.0,-31.7,-3.6,-40.5,-6.4,-38.2,-13.7,23.4,6.3,-30.3,-3.3,-35.8,-3.7,-44.0,-6.4,-41.9,-13.8,2022-02
2022-02-07,1529,樂事綠能,電機機械,觸發,進榜即觸發,22.02,97.0,6.0,0,22.02,-25.9,-3.0,-31.7,-3.6,-40.5,-6.4,-38.2,-13.7,23.4,6.3,-30.3,-3.3,-35.8,-3.7,-44.0,-6.4,-41.9,-13.8,2022-02
2022-02-07,3324,雙鴻,其他電子類,進榜,準備,211.69,88.0,2.0,0,,-9.5,-3.0,-29.5,-3.6,-22.0,-6.4,-47.4,-13.7,212.1,0.2,-9.7,-3.3,-29.6,-3.7,-22.1,-6.4,-47.5,-13.8,2022-02
2022-02-07,6592,和潤企業,其他,進榜,準備,74.67,86.0,1.0,0,,-0.4,-3.0,-3.6,-3.6,-3.7,-6.4,-14.0,-13.7,74.7,0.0,-0.4,-3.3,-3.6,-3.7,-3.7,-6.4,-14.0,-13.8,2022-02
2022-02-07,9945,潤泰新,其他,進榜,準備,41.92,84.0,3.0,0,,0.6,-3.0,13.7,-3.6,-13.8,-6.4,-10.9,-13.7,41.9,0.0,0.6,-3.3,13.7,-3.7,-13.8,-6.4,-10.9,-13.8,2022-02
2022-02-07,3526,凡甲,電子零組件業,進榜,準備,151.54,76.0,3.0,0,,-15.2,-3.0,-20.5,-3.6,-22.4,-6.4,-43.9,-13.7,150.8,-0.5,-14.8,-3.3,-20.1,-3.7,-22.0,-6.4,-43.6,-13.8,2022-02
2022-02-07,2880,華南金,金融保險,進榜,準備,17.44,71.0,0.0,0,,-1.3,-3.0,2.7,-3.6,4.5,-6.4,1.8,-13.7,17.5,0.2,-1.6,-3.3,2.5,-3.7,4.3,-6.4,1.6,-13.8,2022-02
2022-02-07,2886,兆豐金,金融保險,觸發,等待後觸發,29.67,74.0,1.0,17,29.55,-1.7,-3.0,3.6,-3.6,-6.4,-6.4,-15.5,-13.7,29.7,0.3,-2.0,-3.3,3.3,-3.7,-6.7,-6.4,-15.7,-13.8,2022-02
2022-02-07,2884,玉山金,金融保險,觸發,等待後觸發,22.36,75.0,1.0,12,22.32,-3.3,-3.0,6.2,-3.6,-0.8,-6.4,-15.4,-13.7,22.4,0.0,-3.3,-3.3,6.2,-3.7,-0.8,-6.4,-15.4,-13.8,2022-02
2022-02-07,2347,聯強,電子工業,觸發,等待後觸發,53.17,86.0,2.0,32,51.73,0.1,-3.0,12.7,-3.6,-14.0,-6.4,-17.6,-13.7,53.6,0.9,-0.7,-3.3,11.8,-3.7,-14.8,-6.4,-18.3,-13.8,2022-02
2022-02-08,3324,雙鴻,其他電子類,觸發,等待後觸發,215.78,89.0,2.0,1,213.96,-9.3,-3.1,-31.9,-6.0,-25.4,-8.4,-46.6,-13.6,219.4,1.7,-10.8,-3.2,-33.0,-6.2,-26.6,-8.6,-47.5,-13.7,2022-02
2022-02-08,6278,台表科,光電業,移出,掉出掃描母體,102.77,73.0,,22,,,,,,,,,,,,,,,,,,,,2022-02
2022-02-09,2497,怡利電,汽車工業,進榜,觸發,83.65,99.0,6.0,0,,11.0,-2.5,-19.6,-6.9,-27.1,-9.6,-34.7,-14.9,84.0,0.4,10.5,-2.7,-19.9,-7.0,-27.4,-9.7,-35.0,-15.2,2022-02
2022-02-09,2497,怡利電,汽車工業,觸發,進榜即觸發,83.65,99.0,6.0,0,83.65,11.0,-2.5,-19.6,-6.9,-27.1,-9.6,-34.7,-14.9,84.0,0.4,10.5,-2.7,-19.9,-7.0,-27.4,-9.7,-35.0,-15.2,2022-02
2022-02-09,6104,創惟,半導體業,進榜,觸發,213.86,94.0,5.0,0,,14.8,-2.5,-17.9,-6.9,-53.6,-9.6,-65.7,-14.9,226.2,5.8,8.6,-2.7,-22.3,-7.0,-56.1,-9.7,-67.6,-15.2,2022-02
2022-02-09,6104,創惟,半導體業,觸發,進榜即觸發,213.86,94.0,5.0,0,213.86,14.8,-2.5,-17.9,-6.9,-53.6,-9.6,-65.7,-14.9,226.2,5.8,8.6,-2.7,-22.3,-7.0,-56.1,-9.7,-67.6,-15.2,2022-02
2022-02-09,3059,華晶科,光電業,進榜,觸發,46.7,84.0,5.0,0,,-18.9,-2.5,-30.2,-6.9,-32.8,-9.6,-37.9,-14.9,46.9,0.4,-19.2,-2.7,-30.4,-7.0,-33.0,-9.7,-38.1,-15.2,2022-02
2022-02-09,3059,華晶科,光電業,觸發,進榜即觸發,46.7,84.0,5.0,0,46.7,-18.9,-2.5,-30.2,-6.9,-32.8,-9.6,-37.9,-14.9,46.9,0.4,-19.2,-2.7,-30.4,-7.0,-33.0,-9.7,-38.1,-15.2,2022-02
2022-02-09,3455,由田,光電業,進榜,準備,85.65,96.0,2.0,0,,-15.9,-2.5,-28.2,-6.9,-30.2,-9.6,-31.5,-14.9,86.0,0.4,-16.2,-2.7,-28.5,-7.0,-30.5,-9.7,-31.8,-15.2,2022-02
2022-02-09,3689,湧德,電子零組件業,進榜,準備,41.29,92.0,3.0,0,,-9.6,-2.5,-16.5,-6.9,-23.5,-9.6,-38.0,-14.9,41.4,0.2,-9.8,-2.7,-16.7,-7.0,-23.6,-9.7,-38.1,-15.2,2022-02
2022-02-09,5011,久陽,鋼鐵工業,進榜,準備,33.25,81.0,3.0,0,,-1.8,-2.5,-8.5,-6.9,-29.3,-9.6,-46.8,-14.9,33.4,0.4,-2.1,-2.7,-8.8,-7.0,-29.6,-9.7,-47.0,-15.2,2022-02
2022-02-09,5434,崇越,電子工業,進榜,準備,136.89,77.0,2.0,0,,0.3,-2.5,-4.7,-6.9,-4.6,-9.6,-11.4,-14.9,137.7,0.6,-0.3,-2.7,-5.2,-7.0,-5.2,-9.7,-12.0,-15.2,2022-02
2022-02-09,3526,凡甲,電子零組件業,移出,掉出掃描母體,153.37,70.0,,2,,,,,,,,,,,,,,,,,,,,2022-02
2022-02-10,1229,聯華,食品工業,進榜,準備,44.56,82.0,0.0,0,,-4.1,-2.9,-17.5,-7.2,-12.5,-9.9,-24.2,-14.2,45.0,0.9,-4.9,-2.6,-18.2,-7.1,-13.3,-9.5,-24.9,-14.0,2022-02
2022-02-10,3706,神達,電子工業,進榜,準備,26.5,70.0,1.0,0,,-5.8,-2.9,-15.6,-7.2,-11.3,-9.9,-14.2,-14.2,26.5,-0.1,-5.6,-2.6,-15.5,-7.1,-11.2,-9.5,-14.1,-14.0,2022-02
2022-02-10,2892,第一金,金融保險,觸發,等待後觸發,20.33,73.0,0.0,17,19.72,-3.8,-2.9,-0.9,-7.2,1.7,-9.9,-1.4,-14.2,20.2,-0.6,-3.2,-2.6,-0.4,-7.1,2.3,-9.5,-0.9,-14.0,2022-02
2022-02-10,9945,潤泰新,其他,觸發,等待後觸發,42.92,84.0,3.0,3,42.24,4.8,-2.9,6.7,-7.2,-18.6,-9.9,-10.9,-14.2,42.6,-0.7,5.6,-2.6,7.5,-7.1,-18.0,-9.5,-10.2,-14.0,2022-02
