代號,名稱,產業,進榜次數,首次進榜,報酬60D,觸發次數
2753,八方雲集,觀光事業,3,2022-08-22,8.2,1
3558,神準,通信網路業,3,2022-03-18,7.3,1
3703,欣陸,建材營造,3,2022-06-09,6.4,0
1795,美時,化學生技醫療,3,2022-06-27,6.3999999999999995,2
9945,潤泰新,其他,3,2022-01-11,4.8,3
8069,元太,光電業,3,2022-03-24,3.6,3
6469,大樹,生技醫療業,3,2022-03-02,0.2,2
5353,台林,通信網路業,3,2022-07-14,-0.2,1
6180,橘子,文化創意業,3,2022-05-19,-1.3,0
8916,光隆,其他,3,2022-09-13,-2.8,0
3265,台星科,半導體業,3,2022-05-17,-4.2,1
4931,新盛力,電腦及週邊設備業,3,2022-04-12,-5.299999999999999,3
1539,巨庭,電機機械,3,2022-06-15,-8.0,1
9802,鈺齊-KY,其他,3,2022-04-01,-10.7,2
1229,聯華,食品工業,3,2022-02-10,-17.0,0
3163,波若威,通信網路業,3,2022-06-01,-17.2,1
3293,鈊象,文化創意業,3,2022-12-06,,1
8050,廣積,電腦及週邊設備業,2,2022-06-27,48.6,2
6472,保瑞,生技醫療業,2,2022-08-24,33.7,1
1605,華新,電器電纜,2,2022-03-07,33.55,1
1513,中興電,電機機械,2,2022-06-24,25.8,2
6133,金橋,電子零組件業,2,2022-07-18,24.55,2
1524,耿鼎,汽車工業,2,2022-05-18,24.25,2
5258,虹堡,電子工業,2,2022-05-30,23.5,2
9907,統一實,其他,2,2022-06-09,18.349999999999998,1
1560,中砂,電機機械,2,2022-03-01,17.75,2
2364,倫飛,電子工業,2,2022-07-21,16.05,1
8114,振樺電,電子工業,2,2022-05-31,14.649999999999999,2
1519,華城,電機機械,2,2022-09-20,13.2,0
5880,合庫金,金融保險,2,2022-01-07,6.35,2
1514,亞力,電機機械,2,2022-05-25,5.000000000000001,1
2743,山富,觀光事業,2,2022-04-08,4.6000000000000005,1
6605,帝寶,汽車工業,2,2022-06-01,4.6,0
2313,華通,電子工業,2,2022-02-22,3.7,1
1319,東陽,汽車工業,2,2022-06-23,2.9499999999999993,0
6586,醣基,生技醫療業,2,2022-01-13,2.9000000000000004,1
3047,訊舟,通信網路業,2,2022-08-10,2.8,2
8478,東哥遊艇,其他,2,2022-04-13,2.6,1
4770,上品,化學工業,2,2022-05-16,1.4000000000000004,1
2891,中信金,金融保險,2,2022-01-11,0.10000000000000009,2
1218,泰山,食品工業,2,2022-07-05,0.0,1
1712,興農,化學工業,2,2022-03-21,0.0,1
2534,宏盛,建材營造,2,2022-08-22,-1.1,0
2838,聯邦銀,金融保險,2,2022-09-15,-3.3,1
3022,威強電,電子工業,2,2022-08-04,-3.5,0
2883,凱基金,金融保險,2,2022-01-06,-4.299999999999999,1
1522,堤維西,汽車工業,2,2022-06-08,-4.300000000000001,0
5309,系統電,電子零組件業,2,2022-03-31,-4.7,0
2732,六角,觀光事業,2,2022-09-29,-5.3,0
2359,所羅門,其他電子業,2,2022-03-04,-5.5,2
3209,全科,電子工業,2,2022-04-06,-6.9,2
5871,中租-KY,其他,2,2022-01-03,-7.3,0
8403,盛弘,生技醫療業,2,2022-07-21,-7.3,0
6515,穎崴,電子工業,2,2022-02-23,-7.3500000000000005,2
6279,胡連,電子零組件業,2,2022-07-27,-8.05,0
6235,華孚,電子工業,2,2022-04-14,-8.7,2
6592,和潤企業,其他,2,2022-02-07,-8.9,0
6470,宇智,通信網路業,2,2022-05-11,-10.250000000000002,1
6285,啟碁,通信網路業,2,2022-10-06,-10.4,0
2201,裕隆,汽車工業,2,2022-06-21,-11.9,2
3088,艾訊,電腦及週邊設備業,2,2022-04-20,-12.0,0
2845,遠東銀,金融保險,2,2022-04-06,-12.149999999999999,0
3030,德律,其他電子業,2,2022-04-06,-12.45,0
2545,皇翔,建材營造,2,2022-04-15,-12.600000000000001,0
2731,雄獅,觀光事業,2,2022-04-13,-13.0,2
1736,喬山,化學生技醫療,2,2022-10-04,-13.4,0
6715,嘉基,電子工業,2,2022-07-20,-14.3,0
4755,三福化,化學工業,2,2022-03-18,-14.85,2
3689,湧德,電子零組件業,2,2022-02-09,-15.4,1
4543,萬在,電機機械,2,2022-07-15,-15.600000000000001,1
3706,神達,電子工業,2,2022-02-10,-15.8,0
1789,神隆,化學生技醫療,2,2022-08-30,-16.4,0
2515,中工,建材營造,2,2022-04-01,-16.55,0
4503,金雨,電機機械,2,2022-06-29,-17.0,0
6104,創惟,半導體業,2,2022-02-09,-19.6,2
8213,志超,電子工業,2,2022-05-19,-20.049999999999997,1
3526,凡甲,電子零組件業,2,2022-02-07,-20.95,0
6217,中探針,電子零組件業,2,2022-04-01,-21.400000000000002,2
5011,久陽,鋼鐵工業,2,2022-02-09,-21.6,0
8155,博智,電子零組件業,2,2022-01-17,-27.6,2
4432,銘旺實,紡織纖維,2,2022-08-05,-27.9,0
3324,雙鴻,其他電子類,2,2022-01-17,-28.6,1
4426,利勤,紡織纖維,2,2022-07-26,-29.05,0
3675,德微,半導體業,2,2022-04-06,-36.7,2
1442,名軒,建材營造,2,2022-11-17,,0
2468,華經,資訊服務業,2,2022-10-19,,2
2748,雲品,觀光事業,2,2022-12-12,,1
4763,材料*-KY,化學工業,1,2022-08-26,29.7,0
4162,智擎,生技醫療業,1,2022-08-18,24.3,1
2347,聯強,電子工業,1,2022-01-06,16.4,1
3207,耀勝,電子零組件業,1,2022-08-24,12.7,1
4904,遠傳,通信網路業,1,2022-04-18,7.9,1
5706,鳳凰,觀光事業,1,2022-02-23,5.0,1
9941,裕融,其他,1,2022-02-25,4.7,1
2618,長榮航,航運業,1,2022-02-11,3.3,1
8406,金可-KY,生技醫療業,1,2022-01-25,3.0,1
3520,華盈,電子零組件業,1,2022-08-16,2.7,1
3702,大聯大,電子工業,1,2022-03-07,0.0,1
3535,晶彩科,光電業,1,2022-05-16,-2.5,1
2897,王道銀行,金融保險,1,2022-03-15,-3.1,1
4919,新唐,半導體業,1,2022-03-22,-3.7,1
2882,國泰金,金融保險,1,2022-01-14,-5.2,0
6251,定穎,電子零組件業,1,2022-03-01,-5.8,0
2887,台新新光金,金融保險,1,2022-01-13,-5.9,0
2301,光寶科,電腦及週邊設備業,1,2022-03-03,-6.2,0
8091,翔名,電子零組件業,1,2022-03-09,-6.3,0
3010,華立,電子工業,1,2022-03-18,-7.3,1
6122,擎邦,電機機械,1,2022-06-10,-7.3,0
8261,富鼎,半導體業,1,2022-05-30,-7.4,1
6220,岳豐,電子零組件業,1,2022-08-18,-9.5,1
8933,愛地雅,其他,1,2022-09-05,-10.0,1
2888,新光金,金融保險,1,2022-01-12,-10.6,0
3653,健策,電子工業,1,2022-03-30,-11.2,0
2368,金像電,電子零組件業,1,2022-06-10,-11.4,1
8027,鈦昇,電機機械,1,2022-05-31,-11.5,0
6768,志強-KY,其他,1,2022-09-08,-11.9,1
5321,美而快,電子零組件業,1,2022-02-16,-12.2,1
3035,智原,半導體業,1,2022-02-25,-12.5,1
8112,至上,電子工業,1,2022-02-16,-13.3,0
1709,和益,化學工業,1,2022-02-15,-13.5,1
3521,鴻翊,電腦及週邊設備業,1,2022-09-12,-13.7,0
4572,駐龍,電機機械,1,2022-07-25,-14.0,0
1611,中電,電器電纜,1,2022-06-10,-14.1,0
2357,華碩,電子工業,1,2022-03-16,-14.2,0
3017,奇鋐,電子工業,1,2022-07-27,-14.6,1
6576,逸達,生技醫療業,1,2022-06-10,-14.6,1
1773,勝一,化學生技醫療,1,2022-05-31,-16.0,1
6461,益得,生技醫療業,1,2022-08-18,-16.3,1
4908,前鼎,通信網路業,1,2022-08-09,-16.6,0
8163,達方,電子工業,1,2022-04-19,-16.6,0
8183,精星,其他電子類,1,2022-04-12,-17.1,1
2504,國產,建材營造,1,2022-04-01,-18.0,1
4157,太景*-KY,生技醫療業,1,2022-09-05,-18.2,0
2331,精英,電子工業,1,2022-10-03,-18.5,0
6208,日揚,電子零組件業,1,2022-04-01,-18.5,0
2736,富野,觀光事業,1,2022-06-27,-18.9,1
6206,飛捷,電腦及週邊設備業,1,2022-06-29,-18.9,1
3592,瑞鼎,電子工業,1,2022-01-17,-19.1,1
2106,建大,橡膠工業,1,2022-07-29,-19.3,0
6275,元山,其他電子類,1,2022-03-01,-19.4,1
2497,怡利電,汽車工業,1,2022-02-09,-19.6,1
6125,廣運,光電業,1,2022-08-19,-20.2,1
6477,安集,光電業,1,2022-04-12,-20.3,0
2382,廣達,電子工業,1,2022-02-22,-20.4,0
3093,港建*,其他電子類,1,2022-05-30,-20.9,0
2006,東和鋼鐵,鋼鐵工業,1,2022-06-07,-21.4,0
8103,瀚荃,電子工業,1,2022-01-03,-21.5,0
2355,敬鵬,電子工業,1,2022-01-04,-22.9,0
2540,愛山林,建材營造,1,2022-10-06,-23.8,0
6190,萬泰科,通信網路業,1,2022-08-31,-24.0,0
1568,倉佑,汽車工業,1,2022-07-29,-24.3,0
3432,台端,電子工業,1,2022-08-31,-24.4,0
6508,惠光,農業科技業,1,2022-04-06,-24.5,1
4726,永昕,生技醫療業,1,2022-08-30,-24.8,0
3218,大學光,生技醫療業,1,2022-08-24,-26.5,0
6706,惠特,光電業,1,2022-01-10,-27.2,0
6278,台表科,光電業,1,2022-01-17,-27.7,0
3455,由田,光電業,1,2022-02-09,-28.2,0
2376,技嘉,電子工業,1,2022-02-16,-28.4,0
4132,國鼎,生技醫療業,1,2022-01-06,-28.8,0
1453,大將,紡織纖維,1,2022-06-07,-29.8,0
3624,光頡,電子零組件業,1,2022-03-29,-29.9,1
3059,華晶科,光電業,1,2022-02-09,-30.2,1
1529,樂事綠能,電機機械,1,2022-02-07,-31.7,1
3205,佰研,生技醫療業,1,2022-07-26,-32.6,1
3710,連展投控,電子零組件業,1,2022-08-29,-32.6,1
6231,系微,資訊服務業,1,2022-03-30,-32.6,1
3645,達邁,電子零組件業,1,2022-06-07,-32.7,0
6443,元晶,電子工業,1,2022-04-18,-33.8,0
5483,中美晶,半導體業,1,2022-01-04,-33.9,0
5603,陸海,航運業,1,2022-04-12,-34.0,0
6442,光聖,通信網路業,1,2022-08-05,-34.5,1
2906,高林,貿易百貨,1,2022-03-04,-35.5,0
6782,視陽,生技醫療業,1,2022-08-17,-36.1,0
8104,錸寶,光電業,1,2022-01-04,-37.4,0
6266,泰詠,電子零組件業,1,2022-01-10,-38.8,1
4148,全宇生技-KY,化學生技醫療,1,2022-04-14,-39.1,1
3122,笙泉,半導體業,1,2022-03-30,-39.6,1
3714,富采,電子工業,1,2022-01-19,-39.6,0
6138,茂達,半導體業,1,2022-04-01,-45.9,1
1342,八貫,其他,1,2022-12-05,,1
1720,生達,化學生技醫療,1,2022-12-26,,0
1734,杏輝,化學生技醫療,1,2022-12-26,,0
1752,南光,化學生技醫療,1,2022-12-19,,1
1760,寶齡富錦,化學生技醫療,1,2022-11-17,,1
2066,世德,電機機械,1,2022-12-05,,0
2228,劍麟,汽車工業,1,2022-12-02,,0
2308,台達電,電子工業,1,2022-11-24,,0
2413,環科,電子工業,1,2022-11-04,,0
2439,美律,通信網路業,1,2022-12-02,,0
2495,普安,其他電子業,1,2022-11-21,,1
2723,美食-KY,觀光事業,1,2022-11-21,,0
2727,王品,觀光事業,1,2022-12-01,,0
2754,亞洲藏壽司,觀光事業,1,2022-11-17,,1
2929,淘帝-KY,貿易百貨,1,2022-12-27,,0
3025,星通,電子工業,1,2022-11-29,,0
3027,盛達,通信網路業,1,2022-12-05,,0
3128,昇銳,光電業,1,2022-11-17,,0
3162,精確,電機機械,1,2022-12-12,,0
3231,緯創,電子工業,1,2022-12-19,,1
3356,奇偶,光電業,1,2022-11-04,,1
3443,創意,半導體業,1,2022-11-21,,0
3444,利機,電子通路業,1,2022-12-01,,0
3479,安勤,電腦及週邊設備業,1,2022-12-23,,1
3617,碩天,其他電子業,1,2022-11-07,,1
3693,營邦,電腦及週邊設備業,1,2022-11-29,,1
4102,永日,生技醫療業,1,2022-11-04,,1
4105,東洋,生技醫療業,1,2022-12-26,,0
4551,智伸科,汽車工業,1,2022-12-05,,0
4566,時碩工業,電機機械,1,2022-11-25,,0
4977,眾達-KY,電子工業,1,2022-12-05,,0
5009,榮剛,鋼鐵工業,1,2022-12-13,,0
5284,jpp-KY,其他,1,2022-12-09,,0
5410,國眾,資訊服務業,1,2022-11-17,,0
5704,老爺知,觀光事業,1,2022-11-30,,1
5904,寶雅,貿易百貨,1,2022-12-27,,0
6121,新普,電腦及週邊設備業,1,2022-12-27,,0
6139,亞翔,電子工業,1,2022-12-26,,0
6143,振曜,通信網路業,1,2022-11-14,,1
6176,瑞儀,光電業,1,2022-12-16,,1
6269,台郡,電子工業,1,2022-11-30,,1
6532,瑞耘,半導體業,1,2022-11-09,,1
6589,台康生技,生技醫療業,1,2022-11-23,,0
6620,漢達,生技醫療業,1,2022-12-23,,0
6643,M31,半導體業,1,2022-12-14,,0
8033,雷虎,其他,1,2022-10-26,,1
9904,寶成,其他,1,2022-12-23,,0
9942,茂順,其他,1,2022-11-03,,0
